GA Hiperparametri (C++):
  Velicina populacije: 50000
  Broj generacija: 200
  Velicina turnira: 15
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.15
  Elitizam: 2500
  Broj pokretanja: 5

  Pokretanje 1: 1993492 dinara  (343.48s)
    Gen  162: 1993492
    Gen  163: 1993492
    Gen  164: 1993492
    Gen  165: 1993492
    Gen  166: 1993492
    Gen  167: 1993492
    Gen  168: 1993492
    Gen  169: 1993492
    Gen  170: 1993492
    Gen  171: 1993492
    Gen  172: 1993492
    Gen  173: 1993492
    Gen  174: 1993492
    Gen  175: 1993492
    Gen  176: 1993492
    Gen  177: 1993492
    Gen  178: 1993492
    Gen  179: 1993492
    Gen  180: 1993492
    Gen  181: 1993492
    Gen  182: 1993492
    Gen  183: 1993492
    Gen  184: 1993492
    Gen  185: 1993492
    Gen  186: 1993492
    Gen  187: 1993492
    Gen  188: 1993492
    Gen  189: 1993492
    Gen  190: 1993492
    Gen  191: 1993492
    Gen  192: 1993492
    Gen  193: 1993492
    Gen  194: 1993492
    Gen  195: 1993492
    Gen  196: 1993492
    Gen  197: 1993492
    Gen  198: 1993492
    Gen  199: 1993492

  Pokretanje 2:
    Gen    0: 999309
    Gen    1: 1152599
    Gen    2: 1298173
    Gen    3: 1449661
    Gen    4: 1567478
    Gen    5: 1656902
    Gen    6: 1735512
    Gen    7: 1798479
    Gen    8: 1837030
    Gen    9: 1864393
    Gen   10: 1886168
    Gen   11: 1905251
    Gen   12: 1917644
    Gen   13: 1927562
    Gen   14: 1933478
    Gen   15: 1941098
    Gen   16: 1946149
    Gen   17: 1950532
    Gen   18: 1953395
    Gen   19: 1956175
    Gen   20: 1959961
    Gen   21: 1961384
    Gen   22: 1963727
    Gen   23: 1966011
    Gen   24: 1967354
    Gen   25: 1969017
    Gen   26: 1969897
    Gen   27: 1971353
    Gen   28: 1973247
    Gen   29: 1973904
    Gen   30: 1975247
    Gen   31: 1976070
    Gen   32: 1977624
    Gen   33: 1978856
    Gen   34: 1980610
    Gen   35: 1981566
    Gen   36: 1982276
    Gen   37: 1982623
    Gen   38: 1982803
    Gen   39: 1983309
    Gen   40: 1984249
    Gen   41: 1984639
    Gen   42: 1985055
    Gen   43: 1985500
    Gen   44: 1986088
    Gen   45: 1986614
    Gen   46: 1986770
    Gen   47: 1987453
    Gen   48: 1988273
    Gen   49: 1988318
    Gen   50: 1988607
    Gen   51: 1988968
    Gen   52: 1989239
    Gen   53: 1989418
    Gen   54: 1989733
    Gen   55: 1989969
    Gen   56: 1990081
    Gen   57: 1990319
    Gen   58: 1990543
    Gen   59: 1990543
    Gen   60: 1990616
    Gen   61: 1990964
    Gen   62: 1991313
    Gen   63: 1991361
    Gen   64: 1991412
    Gen   65: 1991519
    Gen   66: 1991551
    Gen   67: 1991602
    Gen   68: 1991694
    Gen   69: 1991787
    Gen   70: 1991831
    Gen   71: 1991842
    Gen   72: 1991965
    Gen   73: 1992010
    Gen   74: 1992070
    Gen   75: 1992105
    Gen   76: 1992144
    Gen   77: 1992196
    Gen   78: 1992220
    Gen   79: 1992306
    Gen   80: 1992312
    Gen   81: 1992365
    Gen   82: 1992417
    Gen   83: 1992472
    Gen   84: 1992513
    Gen   85: 1992537
    Gen   86: 1992577
    Gen   87: 1992599
    Gen   88: 1992630
    Gen   89: 1992666
    Gen   90: 1992700
    Gen   91: 1992763
    Gen   92: 1992788
    Gen   93: 1992828
    Gen   94: 1992828
    Gen   95: 1992832
    Gen   96: 1992857
    Gen   97: 1992865
    Gen   98: 1992866
    Gen   99: 1992878
    Gen  100: 1992878
    Gen  101: 1992884
    Gen  102: 1992894
    Gen  103: 1992894
    Gen  104: 1992894
    Gen  105: 1992895
    Gen  106: 1992897
    Gen  107: 1992897
    Gen  108: 1992897
    Gen  109: 1992897
    Gen  110: 1992897
    Gen  111: 1992897
    Gen  112: 1992897
    Gen  113: 1992897
    Gen  114: 1992897
    Gen  115: 1992897
    Gen  116: 1992897
    Gen  117: 1992897
    Gen  118: 1992897
    Gen  119: 1992897
    Gen  120: 1992897
    Gen  121: 1992897
    Gen  122: 1992897
    Gen  123: 1992897
    Gen  124: 1992897
    Gen  125: 1992897
    Gen  126: 1992897
    Gen  127: 1992897
    Gen  128: 1992897
    Gen  129: 1992897
    Gen  130: 1992897
    Gen  131: 1992897
    Gen  132: 1992897
    Gen  133: 1992897
    Gen  134: 1992897
    Gen  135: 1992897
    Gen  136: 1992897
    Gen  137: 1992897
    Gen  138: 1992897
    Gen  139: 1992897
    Gen  140: 1992897
    Gen  141: 1992897
    Gen  142: 1992897
    Gen  143: 1992897
    Gen  144: 1992897
    Gen  145: 1992897
    Gen  146: 1992897
    Gen  147: 1992897
    Gen  148: 1992897
    Gen  149: 1992897
    Gen  150: 1992897
    Gen  151: 1992897
    Gen  152: 1992897
    Gen  153: 1992897
    Gen  154: 1992897
    Gen  155: 1992897
    Gen  156: 1992897
    Gen  157: 1992897
    Gen  158: 1992897
    Gen  159: 1992897
    Gen  160: 1992897
    Gen  161: 1992897
    Gen  162: 1992897
    Gen  163: 1992897
    Gen  164: 1992897
    Gen  165: 1992897
    Gen  166: 1992897
    Gen  167: 1992897
    Gen  168: 1992897
    Gen  169: 1992897
    Gen  170: 1992897
    Gen  171: 1992897
    Gen  172: 1992897
    Gen  173: 1992897
    Gen  174: 1992897
    Gen  175: 1992897
    Gen  176: 1992897
    Gen  177: 1992897
    Gen  178: 1992897
    Gen  179: 1992897
    Gen  180: 1992897
    Gen  181: 1992897
    Gen  182: 1992897
    Gen  183: 1992897
    Gen  184: 1992897
    Gen  185: 1992897
    Gen  186: 1992897
    Gen  187: 1992897
    Gen  188: 1992897
    Gen  189: 1992897
    Gen  190: 1992897
    Gen  191: 1992897
    Gen  192: 1992897
    Gen  193: 1992897
    Gen  194: 1992897
    Gen  195: 1992897
    Gen  196: 1992897
    Gen  197: 1992897
    Gen  198: 1992897
    Gen  199: 1992897

  Pokretanje 3:
    Gen    0: 999600
    Gen    1: 1162548
    Gen    2: 1310217
    Gen    3: 1449948
    Gen    4: 1567261
    Gen    5: 1660132
    Gen    6: 1733700
    Gen    7: 1795162
    Gen    8: 1834694
    Gen    9: 1863174
    Gen   10: 1883975
    Gen   11: 1902184
    Gen   12: 1915473
    Gen   13: 1924042
    Gen   14: 1931152
    Gen   15: 1936589
    Gen   16: 1941827
    Gen   17: 1947876
    Gen   18: 1951104
    Gen   19: 1952722
    Gen   20: 1957397
    Gen   21: 1959642
    Gen   22: 1962093
    Gen   23: 1963648
    Gen   24: 1966534
    Gen   25: 1967929
    Gen   26: 1968512
    Gen   27: 1970283
    Gen   28: 1971566
    Gen   29: 1972884
    Gen   30: 1973740
    Gen   31: 1975133
    Gen   32: 1975516
    Gen   33: 1976930
    Gen   34: 1977617
    Gen   35: 1978278
    Gen   36: 1979012
    Gen   37: 1980239
    Gen   38: 1980643
    Gen   39: 1981615
    Gen   40: 1983162
    Gen   41: 1983162
    Gen   42: 1984000
    Gen   43: 1984000
    Gen   44: 1985078
    Gen   45: 1985756
    Gen   46: 1985821
    Gen   47: 1986268
    Gen   48: 1986922
    Gen   49: 1987126
    Gen   50: 1987473
    Gen   51: 1987969
    Gen   52: 1988455
    Gen   53: 1988946
    Gen   54: 1989713
    Gen   55: 1989729
    Gen   56: 1990292
    Gen   57: 1990487
    Gen   58: 1990703
    Gen   59: 1990929
    Gen   60: 1991244
    Gen   61: 1991263
    Gen   62: 1991517
    Gen   63: 1991565
    Gen   64: 1991741
    Gen   65: 1992020
    Gen   66: 1992114
    Gen   67: 1992364
    Gen   68: 1992440
    Gen   69: 1992583
    Gen   70: 1992672
    Gen   71: 1992776
    Gen   72: 1992884
    Gen   73: 1992901
    Gen   74: 1992987
    Gen   75: 1993060
    Gen   76: 1993179
    Gen   77: 1993196
    Gen   78: 1993246
    Gen   79: 1993328
    Gen   80: 1993358
    Gen   81: 1993441
    Gen   82: 1993478
    Gen   83: 1993540
    Gen   84: 1993599
    Gen   85: 1993693
    Gen   86: 1993747
    Gen   87: 1993807
    Gen   88: 1993833
    Gen   89: 1993920
    Gen   90: 1993955
    Gen   91: 1993997
    Gen   92: 1994041
    Gen   93: 1994071
    Gen   94: 1994108
    Gen   95: 1994151
    Gen   96: 1994175
    Gen   97: 1994209
    Gen   98: 1994235
    Gen   99: 1994270
    Gen  100: 1994322
    Gen  101: 1994360
    Gen  102: 1994373
    Gen  103: 1994388
    Gen  104: 1994417
    Gen  105: 1994442
    Gen  106: 1994470
    Gen  107: 1994470
    Gen  108: 1994488
    Gen  109: 1994538
    Gen  110: 1994549
    Gen  111: 1994566
    Gen  112: 1994591
    Gen  113: 1994616
    Gen  114: 1994651
    Gen  115: 1994663
    Gen  116: 1994683
    Gen  117: 1994683
    Gen  118: 1994683
    Gen  119: 1994683
    Gen  120: 1994683
    Gen  121: 1994683
    Gen  122: 1994683
    Gen  123: 1994683
    Gen  124: 1994683
    Gen  125: 1994683
    Gen  126: 1994683
    Gen  127: 1994683
    Gen  128: 1994683
    Gen  129: 1994683
    Gen  130: 1994683
    Gen  131: 1994683
    Gen  132: 1994683
    Gen  133: 1994683
    Gen  134: 1994683
    Gen  135: 1994683
    Gen  136: 1994683
    Gen  137: 1994683
    Gen  138: 1994683
    Gen  139: 1994683
    Gen  140: 1994683
    Gen  141: 1994683
    Gen  142: 1994683
    Gen  143: 1994683
    Gen  144: 1994683
    Gen  145: 1994683
    Gen  146: 1994683
    Gen  147: 1994683
    Gen  148: 1994683
    Gen  149: 1994683
    Gen  150: 1994683
    Gen  151: 1994683
    Gen  152: 1994683
    Gen  153: 1994683
    Gen  154: 1994683
    Gen  155: 1994683
    Gen  156: 1994683
    Gen  157: 1994683
    Gen  158: 1994683
    Gen  159: 1994683
    Gen  160: 1994683
    Gen  161: 1994683
    Gen  162: 1994683
    Gen  163: 1994683
    Gen  164: 1994683
    Gen  165: 1994683
    Gen  166: 1994685
    Gen  167: 1994685
    Gen  168: 1994685
    Gen  169: 1994685
    Gen  170: 1994685
    Gen  171: 1994685
    Gen  172: 1994685
    Gen  173: 1994685
    Gen  174: 1994685
    Gen  175: 1994685
    Gen  176: 1994685
    Gen  177: 1994685
    Gen  178: 1994685
    Gen  179: 1994685
    Gen  180: 1994685
    Gen  181: 1994685
    Gen  182: 1994685
    Gen  183: 1994685
    Gen  184: 1994685
    Gen  185: 1994685
    Gen  186: 1994685
    Gen  187: 1994685
    Gen  188: 1994685
    Gen  189: 1994685
    Gen  190: 1994685
    Gen  191: 1994685
    Gen  192: 1994685
    Gen  193: 1994685
    Gen  194: 1994685
    Gen  195: 1994685
    Gen  196: 1994685
    Gen  197: 1994685
    Gen  198: 1994685
    Gen  199: 1994685

  Pokretanje 4:
    Gen    0: 997393
    Gen    1: 1147711
    Gen    2: 1292556
    Gen    3: 1434576
    Gen    4: 1569665
    Gen    5: 1670276
    Gen    6: 1742122
    Gen    7: 1795302
    Gen    8: 1838464
    Gen    9: 1867827
    Gen   10: 1888143
    Gen   11: 1905346
    Gen   12: 1917475
    Gen   13: 1927101
    Gen   14: 1934304
    Gen   15: 1941790
    Gen   16: 1945213
    Gen   17: 1949681
    Gen   18: 1954597
    Gen   19: 1957436
    Gen   20: 1958310
    Gen   21: 1962035
    Gen   22: 1963733
    Gen   23: 1965167
    Gen   24: 1965987
    Gen   25: 1967900
    Gen   26: 1971273
    Gen   27: 1971755
    Gen   28: 1973105
    Gen   29: 1974181
    Gen   30: 1976533
    Gen   31: 1977070
    Gen   32: 1978129
    Gen   33: 1978563
    Gen   34: 1979388
    Gen   35: 1979643
    Gen   36: 1980132
    Gen   37: 1981040
    Gen   38: 1981469
    Gen   39: 1981986
    Gen   40: 1982672
    Gen   41: 1983368
    Gen   42: 1983910
    Gen   43: 1984298
    Gen   44: 1985012
    Gen   45: 1985448
    Gen   46: 1985682
    Gen   47: 1985781
    Gen   48: 1986593
    Gen   49: 1986943
    Gen   50: 1987424
    Gen   51: 1987901
    Gen   52: 1988089
    Gen   53: 1988430
    Gen   54: 1988610
    Gen   55: 1988869
    Gen   56: 1989368
    Gen   57: 1989676
    Gen   58: 1989921
    Gen   59: 1990211
    Gen   60: 1990492
    Gen   61: 1990731
    Gen   62: 1990831
    Gen   63: 1990976
    Gen   64: 1991083
    Gen   65: 1991318
    Gen   66: 1991349
    Gen   67: 1991559
    Gen   68: 1991603
    Gen   69: 1991789
    Gen   70: 1991854
    Gen   71: 1991854
    Gen   72: 1991907
    Gen   73: 1991954
    Gen   74: 1991993
    Gen   75: 1992024
    Gen   76: 1992078
    Gen   77: 1992124
    Gen   78: 1992146
    Gen   79: 1992182
    Gen   80: 1992198
    Gen   81: 1992230
    Gen   82: 1992250
    Gen   83: 1992272
    Gen   84: 1992297
    Gen   85: 1992343
    Gen   86: 1992357
    Gen   87: 1992368
    Gen   88: 1992385
    Gen   89: 1992385
    Gen   90: 1992399
    Gen   91: 1992410
    Gen   92: 1992414
    Gen   93: 1992433
    Gen   94: 1992437
    Gen   95: 1992437
    Gen   96: 1992438
    Gen   97: 1992441
    Gen   98: 1992441
    Gen   99: 1992441
    Gen  100: 1992441
    Gen  101: 1992441
    Gen  102: 1992441
    Gen  103: 1992441
    Gen  104: 1992441
    Gen  105: 1992441
    Gen  106: 1992441
    Gen  107: 1992441
    Gen  108: 1992441
    Gen  109: 1992441
    Gen  110: 1992441
    Gen  111: 1992441
    Gen  112: 1992441
    Gen  113: 1992441
    Gen  114: 1992441
    Gen  115: 1992441
    Gen  116: 1992441
    Gen  117: 1992441
    Gen  118: 1992441
    Gen  119: 1992441
    Gen  120: 1992441
    Gen  121: 1992441
    Gen  122: 1992441
    Gen  123: 1992441
    Gen  124: 1992441
    Gen  125: 1992442
    Gen  126: 1992442
    Gen  127: 1992442
    Gen  128: 1992442
    Gen  129: 1992442
    Gen  130: 1992442
    Gen  131: 1992442
    Gen  132: 1992442
    Gen  133: 1992442
    Gen  134: 1992442
    Gen  135: 1992442
    Gen  136: 1992442
    Gen  137: 1992442
    Gen  138: 1992442
    Gen  139: 1992442
    Gen  140: 1992442
    Gen  141: 1992442
    Gen  142: 1992442
    Gen  143: 1992442
    Gen  144: 1992442
    Gen  145: 1992442
    Gen  146: 1992442
    Gen  147: 1992442
    Gen  148: 1992442
    Gen  149: 1992442
    Gen  150: 1992442
    Gen  151: 1992443
    Gen  152: 1992443
    Gen  153: 1992443
    Gen  154: 1992443
    Gen  155: 1992443
    Gen  156: 1992443
    Gen  157: 1992443
    Gen  158: 1992443
    Gen  159: 1992443
    Gen  160: 1992443
    Gen  161: 1992443
    Gen  162: 1992443
    Gen  163: 1992443
    Gen  164: 1992443
    Gen  165: 1992443
    Gen  166: 1992443
    Gen  167: 1992443
    Gen  168: 1992443
    Gen  169: 1992443
    Gen  170: 1992443
    Gen  171: 1992443
    Gen  172: 1992443
    Gen  173: 1992443
    Gen  174: 1992443
    Gen  175: 1992443
    Gen  176: 1992443
    Gen  177: 1992443
    Gen  178: 1992443
    Gen  179: 1992443
    Gen  180: 1992443
    Gen  181: 1992443
    Gen  182: 1992443
    Gen  183: 1992443
    Gen  184: 1992443
    Gen  185: 1992443
    Gen  186: 1992443
    Gen  187: 1992443
    Gen  188: 1992443
    Gen  189: 1992443
    Gen  190: 1992443
    Gen  191: 1992443
    Gen  192: 1992443
    Gen  193: 1992443
    Gen  194: 1992443
    Gen  195: 1992443
    Gen  196: 1992443
    Gen  197: 1992443
    Gen  198: 1992443
    Gen  199: 1992443

  Pokretanje 5:
    Gen    0: 999276
    Gen    1: 1144371
    Gen    2: 1300336
    Gen    3: 1426251
    Gen    4: 1562324
    Gen    5: 1662605
    Gen    6: 1736744
    Gen    7: 1792501
    Gen    8: 1832569
    Gen    9: 1862426
    Gen   10: 1885535
    Gen   11: 1900984
    Gen   12: 1914371
    Gen   13: 1925407
    Gen   14: 1932742
    Gen   15: 1939168
    Gen   16: 1944905
    Gen   17: 1949173
    Gen   18: 1951717
    Gen   19: 1956151
    Gen   20: 1959369
    Gen   21: 1961345
    Gen   22: 1964782
    Gen   23: 1966065
    Gen   24: 1968017
    Gen   25: 1968809
    Gen   26: 1970478
    Gen   27: 1972265
    Gen   28: 1973136
    Gen   29: 1974198
    Gen   30: 1975027
    Gen   31: 1977683
    Gen   32: 1977683
    Gen   33: 1978190
    Gen   34: 1978759
    Gen   35: 1979940
    Gen   36: 1980101
    Gen   37: 1981050
    Gen   38: 1981050
    Gen   39: 1981927
    Gen   40: 1982113
    Gen   41: 1982782
    Gen   42: 1983259
    Gen   43: 1983875
    Gen   44: 1984372
    Gen   45: 1984997
    Gen   46: 1985547
    Gen   47: 1985626
    Gen   48: 1985974
    Gen   49: 1986496
    Gen   50: 1986993
    Gen   51: 1987140
    Gen   52: 1987470
    Gen   53: 1987747
    Gen   54: 1988136
    Gen   55: 1988601
    Gen   56: 1989210
    Gen   57: 1989239
    Gen   58: 1989546
    Gen   59: 1989624
    Gen   60: 1989969
    Gen   61: 1990167
    Gen   62: 1990388
    Gen   63: 1990638
    Gen   64: 1990760
    Gen   65: 1990920
    Gen   66: 1991049
    Gen   67: 1991181
    Gen   68: 1991347
    Gen   69: 1991381
    Gen   70: 1991512
    Gen   71: 1991655
    Gen   72: 1991759
    Gen   73: 1991775
    Gen   74: 1991869
    Gen   75: 1991946
    Gen   76: 1992046
    Gen   77: 1992131
    Gen   78: 1992213
    Gen   79: 1992250
    Gen   80: 1992335
    Gen   81: 1992387
    Gen   82: 1992419
    Gen   83: 1992508
    Gen   84: 1992539
    Gen   85: 1992612
    Gen   86: 1992711
    Gen   87: 1992768
    Gen   88: 1992802
    Gen   89: 1992838
    Gen   90: 1992864
    Gen   91: 1992894
    Gen   92: 1992937
    Gen   93: 1992970
    Gen   94: 1992986
    Gen   95: 1992998
    Gen   96: 1993018
    Gen   97: 1993032
    Gen   98: 1993049
    Gen   99: 1993077
    Gen  100: 1993106
    Gen  101: 1993109
    Gen  102: 1993120
    Gen  103: 1993128
    Gen  104: 1993136
    Gen  105: 1993136
    Gen  106: 1993144
    Gen  107: 1993152
    Gen  108: 1993152
    Gen  109: 1993155
    Gen  110: 1993155
    Gen  111: 1993161
    Gen  112: 1993161
    Gen  113: 1993161
    Gen  114: 1993161
    Gen  115: 1993161
    Gen  116: 1993161
    Gen  117: 1993161
    Gen  118: 1993161
    Gen  119: 1993161
    Gen  120: 1993161
    Gen  121: 1993161
    Gen  122: 1993161
    Gen  123: 1993161
    Gen  124: 1993161
    Gen  125: 1993161
    Gen  126: 1993161
    Gen  127: 1993161
    Gen  128: 1993161
    Gen  129: 1993161
    Gen  130: 1993161
    Gen  131: 1993161
    Gen  132: 1993161
    Gen  133: 1993161
    Gen  134: 1993161
    Gen  135: 1993161
    Gen  136: 1993161
    Gen  137: 1993161
    Gen  138: 1993161
    Gen  139: 1993161
    Gen  140: 1993161
    Gen  141: 1993161
    Gen  142: 1993161
    Gen  143: 1993161
    Gen  144: 1993161
    Gen  145: 1993161
    Gen  146: 1993161
    Gen  147: 1993161
    Gen  148: 1993161
    Gen  149: 1993161
    Gen  150: 1993161
    Gen  151: 1993161
    Gen  152: 1993161
    Gen  153: 1993161
    Gen  154: 1993161
    Gen  155: 1993161
    Gen  156: 1993161
    Gen  157: 1993161
    Gen  158: 1993161
    Gen  159: 1993161
    Gen  160: 1993161
    Gen  161: 1993161
    Gen  162: 1993161
    Gen  163: 1993161
    Gen  164: 1993161
    Gen  165: 1993161
    Gen  166: 1993161
    Gen  167: 1993161
    Gen  168: 1993161
    Gen  169: 1993161
    Gen  170: 1993161
    Gen  171: 1993161
    Gen  172: 1993161
    Gen  173: 1993161
    Gen  174: 1993161
    Gen  175: 1993161
    Gen  176: 1993161
    Gen  177: 1993161
    Gen  178: 1993161
    Gen  179: 1993161
    Gen  180: 1993161
    Gen  181: 1993161
    Gen  182: 1993161
    Gen  183: 1993161
    Gen  184: 1993161
    Gen  185: 1993161
    Gen  186: 1993161
    Gen  187: 1993161
    Gen  188: 1993161
    Gen  189: 1993161
    Gen  190: 1993161
    Gen  191: 1993161
    Gen  192: 1993161
    Gen  193: 1993161
    Gen  194: 1993161
    Gen  195: 1993161
    Gen  196: 1993161
    Gen  197: 1993161
    Gen  198: 1993161
    Gen  199: 1993161
