GA Hiperparametri (C++):
  Velicina populacije: 5000
  Broj generacija: 100
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.3
  Elitizam: 50
  Broj pokretanja: 11

  Pokretanje 1: 1980747 dinara  (16.58s)
    Gen   58: 1976241
    Gen   59: 1976447
    Gen   60: 1977149
    Gen   61: 1977471
    Gen   62: 1977800
    Gen   63: 1978446
    Gen   64: 1978446
    Gen   65: 1978771
    Gen   66: 1978811
    Gen   67: 1979224
    Gen   68: 1979804
    Gen   69: 1979910
    Gen   70: 1980104
    Gen   71: 1980705
    Gen   72: 1980797
    Gen   73: 1981114
    Gen   74: 1981114
    Gen   75: 1981380
    Gen   76: 1981723
    Gen   77: 1981933
    Gen   78: 1981933
    Gen   79: 1982039
    Gen   80: 1982187
    Gen   81: 1982329
    Gen   82: 1982553
    Gen   83: 1982690
    Gen   84: 1982745
    Gen   85: 1982774
    Gen   86: 1982897
    Gen   87: 1983144
    Gen   88: 1983277
    Gen   89: 1983277
    Gen   90: 1983379
    Gen   91: 1983379
    Gen   92: 1983379
    Gen   93: 1983517
    Gen   94: 1983517
    Gen   95: 1983700
    Gen   96: 1983749
    Gen   97: 1983810
    Gen   98: 1983874
    Gen   99: 1983914

  Pokretanje 3:
    Gen    0: 996145
    Gen    1: 1096985
    Gen    2: 1193764
    Gen    3: 1297339
    Gen    4: 1381919
    Gen    5: 1475733
    Gen    6: 1565579
    Gen    7: 1649337
    Gen    8: 1717438
    Gen    9: 1765275
    Gen   10: 1801052
    Gen   11: 1836672
    Gen   12: 1858864
    Gen   13: 1873663
    Gen   14: 1890191
    Gen   15: 1903428
    Gen   16: 1912282
    Gen   17: 1916459
    Gen   18: 1921981
    Gen   19: 1929406
    Gen   20: 1932240
    Gen   21: 1934362
    Gen   22: 1938638
    Gen   23: 1940949
    Gen   24: 1946810
    Gen   25: 1949404
    Gen   26: 1949752
    Gen   27: 1951944
    Gen   28: 1952888
    Gen   29: 1953920
    Gen   30: 1954473
    Gen   31: 1956274
    Gen   32: 1957830
    Gen   33: 1958983
    Gen   34: 1959938
    Gen   35: 1962334
    Gen   36: 1962334
    Gen   37: 1962603
    Gen   38: 1963437
    Gen   39: 1964270
    Gen   40: 1965269
    Gen   41: 1965304
    Gen   42: 1966197
    Gen   43: 1966598
    Gen   44: 1967237
    Gen   45: 1967833
    Gen   46: 1968953
    Gen   47: 1968967
    Gen   48: 1970039
    Gen   49: 1970401
    Gen   50: 1970881
    Gen   51: 1971662
    Gen   52: 1972213
    Gen   53: 1972798
    Gen   54: 1973413
    Gen   55: 1973588
    Gen   56: 1973588
    Gen   57: 1973812
    Gen   58: 1973912
    Gen   59: 1974643
    Gen   60: 1974856
    Gen   61: 1975073
    Gen   62: 1975073
    Gen   63: 1975327
    Gen   64: 1975779
    Gen   65: 1975779
    Gen   66: 1976359
    Gen   67: 1976463
    Gen   68: 1977227
    Gen   69: 1977227
    Gen   70: 1977583
    Gen   71: 1977823
    Gen   72: 1977957
    Gen   73: 1978061
    Gen   74: 1978228
    Gen   75: 1978250
    Gen   76: 1978724
    Gen   77: 1978724
    Gen   78: 1979054
    Gen   79: 1979054
    Gen   80: 1979054
    Gen   81: 1979245
    Gen   82: 1979345
    Gen   83: 1979503
    Gen   84: 1979565
    Gen   85: 1979799
    Gen   86: 1979987
    Gen   87: 1979987
    Gen   88: 1980123
    Gen   89: 1980267
    Gen   90: 1980385
    Gen   91: 1980507
    Gen   92: 1980516
    Gen   93: 1980545
    Gen   94: 1980764
    Gen   95: 1980822
    Gen   96: 1980948
    Gen   97: 1981049
    Gen   98: 1981062
    Gen   99: 1981116

  Pokretanje 4:
    Gen    0: 994740
    Gen    1: 1104127
    Gen    2: 1195381
    Gen    3: 1298913
    Gen    4: 1385707
    Gen    5: 1487924
    Gen    6: 1583004
    Gen    7: 1657421
    Gen    8: 1717152
    Gen    9: 1774917
    Gen   10: 1806956
    Gen   11: 1836903
    Gen   12: 1861066
    Gen   13: 1874953
    Gen   14: 1887001
    Gen   15: 1900637
    Gen   16: 1911331
    Gen   17: 1916440
    Gen   18: 1922846
    Gen   19: 1929025
    Gen   20: 1930061
    Gen   21: 1936919
    Gen   22: 1938736
    Gen   23: 1939485
    Gen   24: 1942869
    Gen   25: 1944480
    Gen   26: 1949808
    Gen   27: 1949808
    Gen   28: 1951376
    Gen   29: 1954842
    Gen   30: 1955559
    Gen   31: 1956156
    Gen   32: 1956521
    Gen   33: 1958235
    Gen   34: 1959011
    Gen   35: 1959235
    Gen   36: 1960806
    Gen   37: 1961436
    Gen   38: 1962130
    Gen   39: 1963211
    Gen   40: 1964603
    Gen   41: 1964603
    Gen   42: 1965744
    Gen   43: 1966624
    Gen   44: 1966630
    Gen   45: 1967708
    Gen   46: 1967708
    Gen   47: 1968115
    Gen   48: 1968115
    Gen   49: 1969226
    Gen   50: 1969527
    Gen   51: 1970089
    Gen   52: 1970272
    Gen   53: 1971066
    Gen   54: 1971619
    Gen   55: 1971619
    Gen   56: 1972264
    Gen   57: 1972264
    Gen   58: 1972476
    Gen   59: 1973039
    Gen   60: 1973398
    Gen   61: 1973735
    Gen   62: 1973735
    Gen   63: 1973888
    Gen   64: 1974585
    Gen   65: 1974613
    Gen   66: 1975258
    Gen   67: 1975258
    Gen   68: 1975730
    Gen   69: 1976408
    Gen   70: 1976476
    Gen   71: 1976713
    Gen   72: 1977091
    Gen   73: 1977114
    Gen   74: 1977492
    Gen   75: 1977877
    Gen   76: 1978116
    Gen   77: 1978290
    Gen   78: 1978441
    Gen   79: 1978794
    Gen   80: 1978860
    Gen   81: 1979151
    Gen   82: 1979421
    Gen   83: 1979646
    Gen   84: 1979843
    Gen   85: 1980095
    Gen   86: 1980146
    Gen   87: 1980358
    Gen   88: 1980579
    Gen   89: 1980579
    Gen   90: 1980722
    Gen   91: 1980723
    Gen   92: 1981013
    Gen   93: 1981013
    Gen   94: 1981013
    Gen   95: 1981115
    Gen   96: 1981469
    Gen   97: 1981517
    Gen   98: 1981517
    Gen   99: 1981592

  Pokretanje 5:
    Gen    0: 996501
    Gen    1: 1098646
    Gen    2: 1188262
    Gen    3: 1285839
    Gen    4: 1388506
    Gen    5: 1493702
    Gen    6: 1578926
    Gen    7: 1662153
    Gen    8: 1724873
    Gen    9: 1765644
    Gen   10: 1806588
    Gen   11: 1835076
    Gen   12: 1857699
    Gen   13: 1876392
    Gen   14: 1891398
    Gen   15: 1901076
    Gen   16: 1910069
    Gen   17: 1916167
    Gen   18: 1925730
    Gen   19: 1928082
    Gen   20: 1930134
    Gen   21: 1933980
    Gen   22: 1934964
    Gen   23: 1938160
    Gen   24: 1942844
    Gen   25: 1942844
    Gen   26: 1946097
    Gen   27: 1949166
    Gen   28: 1951172
    Gen   29: 1952195
    Gen   30: 1952552
    Gen   31: 1955162
    Gen   32: 1956241
    Gen   33: 1956885
    Gen   34: 1958060
    Gen   35: 1960861
    Gen   36: 1961605
    Gen   37: 1962057
    Gen   38: 1963343
    Gen   39: 1963683
    Gen   40: 1965194
    Gen   41: 1965821
    Gen   42: 1967618
    Gen   43: 1968009
    Gen   44: 1968331
    Gen   45: 1969083
    Gen   46: 1969569
    Gen   47: 1969860
    Gen   48: 1971159
    Gen   49: 1971360
    Gen   50: 1971934
    Gen   51: 1972039
    Gen   52: 1973013
    Gen   53: 1973563
    Gen   54: 1973563
    Gen   55: 1974184
    Gen   56: 1974377
    Gen   57: 1974581
    Gen   58: 1975350
    Gen   59: 1975628
    Gen   60: 1975628
    Gen   61: 1975914
    Gen   62: 1976161
    Gen   63: 1976299
    Gen   64: 1977264
    Gen   65: 1977264
    Gen   66: 1977338
    Gen   67: 1977431
    Gen   68: 1977911
    Gen   69: 1977911
    Gen   70: 1978004
    Gen   71: 1978237
    Gen   72: 1978552
    Gen   73: 1978868
    Gen   74: 1978971
    Gen   75: 1979173
    Gen   76: 1979295
    Gen   77: 1979599
    Gen   78: 1979599
    Gen   79: 1979853
    Gen   80: 1979853
    Gen   81: 1979909
    Gen   82: 1980005
    Gen   83: 1980091
    Gen   84: 1980181
    Gen   85: 1980341
    Gen   86: 1980437
    Gen   87: 1980501
    Gen   88: 1980594
    Gen   89: 1980594
    Gen   90: 1980660
    Gen   91: 1980670
    Gen   92: 1980738
    Gen   93: 1980831
    Gen   94: 1980917
    Gen   95: 1980990
    Gen   96: 1980990
    Gen   97: 1981047
    Gen   98: 1981091
    Gen   99: 1981144

  Pokretanje 6:
    Gen    0: 995726
    Gen    1: 1102240
    Gen    2: 1206194
    Gen    3: 1294099
    Gen    4: 1408300
    Gen    5: 1505723
    Gen    6: 1568648
    Gen    7: 1649698
    Gen    8: 1707510
    Gen    9: 1770293
    Gen   10: 1806596
    Gen   11: 1837130
    Gen   12: 1855181
    Gen   13: 1873677
    Gen   14: 1887737
    Gen   15: 1896998
    Gen   16: 1910291
    Gen   17: 1916016
    Gen   18: 1921601
    Gen   19: 1926621
    Gen   20: 1931058
    Gen   21: 1937192
    Gen   22: 1938666
    Gen   23: 1940513
    Gen   24: 1942756
    Gen   25: 1945419
    Gen   26: 1946177
    Gen   27: 1947962
    Gen   28: 1950319
    Gen   29: 1951434
    Gen   30: 1953353
    Gen   31: 1955523
    Gen   32: 1955567
    Gen   33: 1956565
    Gen   34: 1958218
    Gen   35: 1959275
    Gen   36: 1960222
    Gen   37: 1961296
    Gen   38: 1962572
    Gen   39: 1963308
    Gen   40: 1965041
    Gen   41: 1965606
    Gen   42: 1966607
    Gen   43: 1967026
    Gen   44: 1967642
    Gen   45: 1968399
    Gen   46: 1969377
    Gen   47: 1971367
    Gen   48: 1971436
    Gen   49: 1972090
    Gen   50: 1972529
    Gen   51: 1973021
    Gen   52: 1973191
    Gen   53: 1973630
    Gen   54: 1974433
    Gen   55: 1974433
    Gen   56: 1974700
    Gen   57: 1975393
    Gen   58: 1975581
    Gen   59: 1976508
    Gen   60: 1976508
    Gen   61: 1977272
    Gen   62: 1977577
    Gen   63: 1978142
    Gen   64: 1978208
    Gen   65: 1978451
    Gen   66: 1978512
    Gen   67: 1978762
    Gen   68: 1979172
    Gen   69: 1979562
    Gen   70: 1979823
    Gen   71: 1980275
    Gen   72: 1980683
    Gen   73: 1980683
    Gen   74: 1980968
    Gen   75: 1981163
    Gen   76: 1982139
    Gen   77: 1982139
    Gen   78: 1982139
    Gen   79: 1982154
    Gen   80: 1982356
    Gen   81: 1982509
    Gen   82: 1982509
    Gen   83: 1982771
    Gen   84: 1983241
    Gen   85: 1983451
    Gen   86: 1983552
    Gen   87: 1983649
    Gen   88: 1983663
    Gen   89: 1983876
    Gen   90: 1984050
    Gen   91: 1984072
    Gen   92: 1984169
    Gen   93: 1984183
    Gen   94: 1984191
    Gen   95: 1984240
    Gen   96: 1984292
    Gen   97: 1984463
    Gen   98: 1984463
    Gen   99: 1984502

  Pokretanje 7:
    Gen    0: 996440
    Gen    1: 1098952
    Gen    2: 1214860
    Gen    3: 1305793
    Gen    4: 1389799
    Gen    5: 1495148
    Gen    6: 1582397
    Gen    7: 1654113
    Gen    8: 1724578
    Gen    9: 1767497
    Gen   10: 1808108
    Gen   11: 1835992
    Gen   12: 1856049
    Gen   13: 1872191
    Gen   14: 1887607
    Gen   15: 1898997
    Gen   16: 1905572
    Gen   17: 1913620
    Gen   18: 1922451
    Gen   19: 1927910
    Gen   20: 1927910
    Gen   21: 1931661
    Gen   22: 1935232
    Gen   23: 1939253
    Gen   24: 1942310
    Gen   25: 1945260
    Gen   26: 1948083
    Gen   27: 1950191
    Gen   28: 1953465
    Gen   29: 1953698
    Gen   30: 1955288
    Gen   31: 1956379
    Gen   32: 1957112
    Gen   33: 1958156
    Gen   34: 1959838
    Gen   35: 1960909
    Gen   36: 1962081
    Gen   37: 1962976
    Gen   38: 1964561
    Gen   39: 1965923
    Gen   40: 1966323
    Gen   41: 1967143
    Gen   42: 1967403
    Gen   43: 1969562
    Gen   44: 1969562
    Gen   45: 1969870
    Gen   46: 1971171
    Gen   47: 1971463
    Gen   48: 1972233
    Gen   49: 1972463
    Gen   50: 1973747
    Gen   51: 1973747
    Gen   52: 1974019
    Gen   53: 1974144
    Gen   54: 1974320
    Gen   55: 1975818
    Gen   56: 1975818
    Gen   57: 1975926
    Gen   58: 1976541
    Gen   59: 1976812
    Gen   60: 1977134
    Gen   61: 1977134
    Gen   62: 1977290
    Gen   63: 1977719
    Gen   64: 1977719
    Gen   65: 1977993
    Gen   66: 1978093
    Gen   67: 1978169
    Gen   68: 1978440
    Gen   69: 1978687
    Gen   70: 1979082
    Gen   71: 1979082
    Gen   72: 1979311
    Gen   73: 1979918
    Gen   74: 1980068
    Gen   75: 1980068
    Gen   76: 1980236
    Gen   77: 1980507
    Gen   78: 1980507
    Gen   79: 1981040
    Gen   80: 1981040
    Gen   81: 1981040
    Gen   82: 1981040
    Gen   83: 1981336
    Gen   84: 1981641
    Gen   85: 1981697
    Gen   86: 1981775
    Gen   87: 1981945
    Gen   88: 1982158
    Gen   89: 1982323
    Gen   90: 1982402
    Gen   91: 1982468
    Gen   92: 1982771
    Gen   93: 1982934
    Gen   94: 1982943
    Gen   95: 1983072
    Gen   96: 1983241
    Gen   97: 1983289
    Gen   98: 1983401
    Gen   99: 1983447

  Pokretanje 8:
    Gen    0: 996904
    Gen    1: 1088717
    Gen    2: 1188219
    Gen    3: 1282598
    Gen    4: 1406158
    Gen    5: 1483721
    Gen    6: 1579270
    Gen    7: 1655790
    Gen    8: 1718058
    Gen    9: 1765500
    Gen   10: 1801971
    Gen   11: 1832122
    Gen   12: 1856693
    Gen   13: 1872874
    Gen   14: 1889962
    Gen   15: 1895310
    Gen   16: 1906268
    Gen   17: 1916709
    Gen   18: 1918647
    Gen   19: 1925081
    Gen   20: 1927973
    Gen   21: 1930913
    Gen   22: 1935963
    Gen   23: 1936745
    Gen   24: 1939765
    Gen   25: 1942742
    Gen   26: 1943664
    Gen   27: 1946224
    Gen   28: 1948832
    Gen   29: 1950131
    Gen   30: 1952739
    Gen   31: 1953473
    Gen   32: 1956206
    Gen   33: 1956853
    Gen   34: 1958245
    Gen   35: 1959247
    Gen   36: 1960181
    Gen   37: 1960382
    Gen   38: 1962047
    Gen   39: 1962220
    Gen   40: 1963846
    Gen   41: 1964700
    Gen   42: 1965700
    Gen   43: 1966717
    Gen   44: 1966723
    Gen   45: 1967450
    Gen   46: 1967774
    Gen   47: 1968360
    Gen   48: 1968459
    Gen   49: 1969499
    Gen   50: 1969777
    Gen   51: 1970312
    Gen   52: 1971057
    Gen   53: 1971378
    Gen   54: 1972189
    Gen   55: 1972634
    Gen   56: 1972919
    Gen   57: 1973090
    Gen   58: 1973822
    Gen   59: 1974551
    Gen   60: 1974802
    Gen   61: 1974912
    Gen   62: 1975422
    Gen   63: 1976072
    Gen   64: 1976317
    Gen   65: 1976350
    Gen   66: 1976904
    Gen   67: 1977181
    Gen   68: 1977754
    Gen   69: 1977754
    Gen   70: 1978502
    Gen   71: 1978502
    Gen   72: 1978520
    Gen   73: 1978967
    Gen   74: 1978967
    Gen   75: 1979102
    Gen   76: 1979461
    Gen   77: 1979659
    Gen   78: 1979659
    Gen   79: 1979763
    Gen   80: 1980267
    Gen   81: 1980267
    Gen   82: 1980345
    Gen   83: 1980345
    Gen   84: 1980472
    Gen   85: 1980574
    Gen   86: 1980747
    Gen   87: 1980876
    Gen   88: 1981294
    Gen   89: 1981551
    Gen   90: 1981595
    Gen   91: 1981870
    Gen   92: 1982481
    Gen   93: 1982524
    Gen   94: 1982657
    Gen   95: 1982821
    Gen   96: 1983118
    Gen   97: 1983212
    Gen   98: 1983502
    Gen   99: 1983524

  Pokretanje 9:
    Gen    0: 995007
    Gen    1: 1102703
    Gen    2: 1198230
    Gen    3: 1294428
    Gen    4: 1391036
    Gen    5: 1486098
    Gen    6: 1582304
    Gen    7: 1654150
    Gen    8: 1719201
    Gen    9: 1772363
    Gen   10: 1812500
    Gen   11: 1832084
    Gen   12: 1861108
    Gen   13: 1875523
    Gen   14: 1888451
    Gen   15: 1903189
    Gen   16: 1908687
    Gen   17: 1915439
    Gen   18: 1921390
    Gen   19: 1926676
    Gen   20: 1929092
    Gen   21: 1936264
    Gen   22: 1936934
    Gen   23: 1939497
    Gen   24: 1941837
    Gen   25: 1946173
    Gen   26: 1950184
    Gen   27: 1950184
    Gen   28: 1950184
    Gen   29: 1952830
    Gen   30: 1954255
    Gen   31: 1957373
    Gen   32: 1957373
    Gen   33: 1959092
    Gen   34: 1960934
    Gen   35: 1960934
    Gen   36: 1960934
    Gen   37: 1961899
    Gen   38: 1963585
    Gen   39: 1963585
    Gen   40: 1964587
    Gen   41: 1965433
    Gen   42: 1965439
    Gen   43: 1965923
    Gen   44: 1966516
    Gen   45: 1966516
    Gen   46: 1966864
    Gen   47: 1967244
    Gen   48: 1968353
    Gen   49: 1968437
    Gen   50: 1968975
    Gen   51: 1969421
    Gen   52: 1969421
    Gen   53: 1969439
    Gen   54: 1969601
    Gen   55: 1969924
    Gen   56: 1970299
    Gen   57: 1970657
    Gen   58: 1970657
    Gen   59: 1970968
    Gen   60: 1971011
    Gen   61: 1971336
    Gen   62: 1971418
    Gen   63: 1971483
    Gen   64: 1971483
    Gen   65: 1971715
    Gen   66: 1971732
    Gen   67: 1971784
    Gen   68: 1972193
    Gen   69: 1972193
    Gen   70: 1972213
    Gen   71: 1972236
    Gen   72: 1972400
    Gen   73: 1972442
    Gen   74: 1972704
    Gen   75: 1972704
    Gen   76: 1972753
    Gen   77: 1972785
    Gen   78: 1972785
    Gen   79: 1973052
    Gen   80: 1973052
    Gen   81: 1973112
    Gen   82: 1973112
    Gen   83: 1973180
    Gen   84: 1973506
    Gen   85: 1973506
    Gen   86: 1973506
    Gen   87: 1973636
    Gen   88: 1973704
    Gen   89: 1973817
    Gen   90: 1973877
    Gen   91: 1974076
    Gen   92: 1974146
    Gen   93: 1974263
    Gen   94: 1974263
    Gen   95: 1974349
    Gen   96: 1974391
    Gen   97: 1974506
    Gen   98: 1974541
    Gen   99: 1974655

  Pokretanje 10:
    Gen    0: 994156
    Gen    1: 1109617
    Gen    2: 1195324
    Gen    3: 1293936
    Gen    4: 1395343
    Gen    5: 1490549
    Gen    6: 1602441
    Gen    7: 1656857
    Gen    8: 1726472
    Gen    9: 1768975
    Gen   10: 1800021
    Gen   11: 1830320
    Gen   12: 1858206
    Gen   13: 1871267
    Gen   14: 1886435
    Gen   15: 1898133
    Gen   16: 1907203
    Gen   17: 1914070
    Gen   18: 1922008
    Gen   19: 1924931
    Gen   20: 1930130
    Gen   21: 1933969
    Gen   22: 1936717
    Gen   23: 1941064
    Gen   24: 1942041
    Gen   25: 1943737
    Gen   26: 1945864
    Gen   27: 1949494
    Gen   28: 1951008
    Gen   29: 1953692
    Gen   30: 1955251
    Gen   31: 1955370
    Gen   32: 1958396
    Gen   33: 1958827
    Gen   34: 1959243
    Gen   35: 1960681
    Gen   36: 1961962
    Gen   37: 1963030
    Gen   38: 1965151
    Gen   39: 1965151
    Gen   40: 1965629
    Gen   41: 1967818
    Gen   42: 1968039
    Gen   43: 1968803
    Gen   44: 1969857
    Gen   45: 1970731
    Gen   46: 1972464
    Gen   47: 1972464
    Gen   48: 1972464
    Gen   49: 1972960
    Gen   50: 1973383
    Gen   51: 1973780
    Gen   52: 1974472
    Gen   53: 1974649
    Gen   54: 1974846
    Gen   55: 1975090
    Gen   56: 1975720
    Gen   57: 1975720
    Gen   58: 1975843
    Gen   59: 1976136
    Gen   60: 1976247
    Gen   61: 1976549
    Gen   62: 1976934
    Gen   63: 1976934
    Gen   64: 1977083
    Gen   65: 1977324
    Gen   66: 1977684
    Gen   67: 1977932
    Gen   68: 1977932
    Gen   69: 1978101
    Gen   70: 1978155
    Gen   71: 1978478
    Gen   72: 1978577
    Gen   73: 1978593
    Gen   74: 1978857
    Gen   75: 1978857
    Gen   76: 1979195
    Gen   77: 1979199
    Gen   78: 1979333
    Gen   79: 1979351
    Gen   80: 1979756
    Gen   81: 1979756
    Gen   82: 1979756
    Gen   83: 1979927
    Gen   84: 1980046
    Gen   85: 1980140
    Gen   86: 1980424
    Gen   87: 1980515
    Gen   88: 1980734
    Gen   89: 1981021
    Gen   90: 1981435
    Gen   91: 1981553
    Gen   92: 1981603
    Gen   93: 1981754
    Gen   94: 1981754
    Gen   95: 1981803
    Gen   96: 1981972
    Gen   97: 1982029
    Gen   98: 1982029
    Gen   99: 1982228

  Pokretanje 11:
    Gen    0: 996041
    Gen    1: 1097262
    Gen    2: 1197803
    Gen    3: 1308235
    Gen    4: 1393197
    Gen    5: 1485597
    Gen    6: 1574028
    Gen    7: 1657667
    Gen    8: 1720826
    Gen    9: 1773086
    Gen   10: 1810092
    Gen   11: 1834849
    Gen   12: 1856007
    Gen   13: 1878023
    Gen   14: 1887022
    Gen   15: 1903731
    Gen   16: 1912473
    Gen   17: 1914499
    Gen   18: 1921359
    Gen   19: 1924784
    Gen   20: 1928645
    Gen   21: 1932936
    Gen   22: 1934867
    Gen   23: 1940923
    Gen   24: 1940923
    Gen   25: 1942252
    Gen   26: 1944300
    Gen   27: 1946078
    Gen   28: 1947446
    Gen   29: 1949268
    Gen   30: 1950486
    Gen   31: 1951438
    Gen   32: 1953027
    Gen   33: 1953960
    Gen   34: 1955034
    Gen   35: 1956502
    Gen   36: 1957727
    Gen   37: 1958639
    Gen   38: 1959837
    Gen   39: 1960333
    Gen   40: 1960516
    Gen   41: 1962114
    Gen   42: 1962114
    Gen   43: 1964278
    Gen   44: 1964278
    Gen   45: 1964607
    Gen   46: 1964915
    Gen   47: 1967460
    Gen   48: 1967460
    Gen   49: 1968248
    Gen   50: 1968739
    Gen   51: 1970723
    Gen   52: 1970732
    Gen   53: 1971059
    Gen   54: 1971059
    Gen   55: 1972236
    Gen   56: 1972716
    Gen   57: 1972716
    Gen   58: 1973869
    Gen   59: 1973899
    Gen   60: 1973937
    Gen   61: 1973977
    Gen   62: 1974918
    Gen   63: 1974918
    Gen   64: 1975359
    Gen   65: 1975359
    Gen   66: 1975712
    Gen   67: 1975995
    Gen   68: 1976375
    Gen   69: 1976390
    Gen   70: 1976605
    Gen   71: 1977142
    Gen   72: 1977142
    Gen   73: 1977824
    Gen   74: 1978257
    Gen   75: 1978257
    Gen   76: 1978821
    Gen   77: 1979037
    Gen   78: 1979156
    Gen   79: 1979156
    Gen   80: 1979617
    Gen   81: 1979617
    Gen   82: 1979617
    Gen   83: 1979923
    Gen   84: 1980006
    Gen   85: 1980138
    Gen   86: 1980384
    Gen   87: 1980433
    Gen   88: 1980672
    Gen   89: 1980684
    Gen   90: 1980759
    Gen   91: 1980978
    Gen   92: 1981031
    Gen   93: 1981194
    Gen   94: 1981215
    Gen   95: 1981309
    Gen   96: 1981453
    Gen   97: 1981556
    Gen   98: 1981623
    Gen   99: 1981672
