GA Hiperparametri (C++):
  Velicina populacije: 1000
  Broj generacija: 500
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.15
  Elitizam: 30
  Broj pokretanja: 15

  Pokretanje 1: 88786 dinara  (0.18s)
    Gen  197: 88713
    Gen  198: 88713
    Gen  199: 88713
    Gen  200: 88713
    Gen  201: 88713
    Gen  202: 88713
    Gen  203: 88713
    Gen  204: 88713
    Gen  205: 88713
    Gen  206: 88724
    Gen  207: 88724
    Gen  208: 88724
    Gen  209: 88736
    Gen  210: 88736
    Gen  211: 88736
    Gen  212: 88736
    Gen  213: 88736
    Gen  214: 88736
    Gen  215: 88736
    Gen  216: 88736
    Gen  217: 88736
    Gen  218: 88736
    Gen  219: 88736
    Gen  220: 88736
    Gen  221: 88736
    Gen  222: 88736
    Gen  223: 88736
    Gen  224: 88736
    Gen  225: 88736
    Gen  226: 88736
    Gen  227: 88736
    Gen  228: 88736
    Gen  229: 88736
    Gen  230: 88736
    Gen  231: 88736
    Gen  232: 88748
    Gen  233: 88748
    Gen  234: 88748
    Gen  235: 88748
    Gen  236: 88748
    Gen  237: 88748
    Gen  238: 88752
    Gen  239: 88752
    Gen  240: 88752
    Gen  241: 88752
    Gen  242: 88752
    Gen  243: 88752
    Gen  244: 88752
    Gen  245: 88752
    Gen  246: 88752
    Gen  247: 88752
    Gen  248: 88752
    Gen  249: 88752
    Gen  250: 88752
    Gen  251: 88752
    Gen  252: 88752
    Gen  253: 88752
    Gen  254: 88752
    Gen  255: 88752
    Gen  256: 88752
    Gen  257: 88752
    Gen  258: 88752
    Gen  259: 88752
    Gen  260: 88752
    Gen  261: 88752
    Gen  262: 88752
    Gen  263: 88752
    Gen  264: 88752
    Gen  265: 88752
    Gen  266: 88752
    Gen  267: 88752
    Gen  268: 88752
    Gen  269: 88752
    Gen  270: 88752
    Gen  271: 88752
    Gen  272: 88752
    Gen  273: 88752
    Gen  274: 88752
    Gen  275: 88752
    Gen  276: 88752
    Gen  277: 88752
    Gen  278: 88752
    Gen  279: 88752
    Gen  280: 88752
    Gen  281: 88752
    Gen  282: 88752
    Gen  283: 88752
    Gen  284: 88752
    Gen  285: 88752
    Gen  286: 88752
    Gen  287: 88752
    Gen  288: 88752
    Gen  289: 88752
    Gen  290: 88752
    Gen  291: 88752
    Gen  292: 88752
    Gen  293: 88752
    Gen  294: 88752
    Gen  295: 88752
    Gen  296: 88752
    Gen  297: 88752
    Gen  298: 88752
    Gen  299: 88752
    Gen  300: 88752
    Gen  301: 88752
    Gen  302: 88752
    Gen  303: 88752
    Gen  304: 88752
    Gen  305: 88752
    Gen  306: 88752
    Gen  307: 88752
    Gen  308: 88752
    Gen  309: 88752
    Gen  310: 88752
    Gen  311: 88752
    Gen  312: 88752
    Gen  313: 88752
    Gen  314: 88752
    Gen  315: 88752
    Gen  316: 88752
    Gen  317: 88752
    Gen  318: 88752
    Gen  319: 88752
    Gen  320: 88752
    Gen  321: 88752
    Gen  322: 88752
    Gen  323: 88752
    Gen  324: 88752
    Gen  325: 88756
    Gen  326: 88756
    Gen  327: 88756
    Gen  328: 88756
    Gen  329: 88756
    Gen  330: 88756
    Gen  331: 88756
    Gen  332: 88756
    Gen  333: 88756
    Gen  334: 88756
    Gen  335: 88756
    Gen  336: 88756
    Gen  337: 88756
    Gen  338: 88756
    Gen  339: 88756
    Gen  340: 88756
    Gen  341: 88756
    Gen  342: 88756
    Gen  343: 88756
    Gen  344: 88756
    Gen  345: 88756
    Gen  346: 88756
    Gen  347: 88760
    Gen  348: 88760
    Gen  349: 88760
    Gen  350: 88760
    Gen  351: 88760
    Gen  352: 88760
    Gen  353: 88760
    Gen  354: 88760
    Gen  355: 88760
    Gen  356: 88760
    Gen  357: 88760
    Gen  358: 88766
    Gen  359: 88766
    Gen  360: 88766
    Gen  361: 88766
    Gen  362: 88767
    Gen  363: 88767
    Gen  364: 88767
    Gen  365: 88767
    Gen  366: 88767
    Gen  367: 88767
    Gen  368: 88767
    Gen  369: 88767
    Gen  370: 88767
    Gen  371: 88767
    Gen  372: 88767
    Gen  373: 88767
    Gen  374: 88767
    Gen  375: 88767
    Gen  376: 88767
    Gen  377: 88767
    Gen  378: 88767
    Gen  379: 88767
    Gen  380: 88767
    Gen  381: 88767
    Gen  382: 88767
    Gen  383: 88767
    Gen  384: 88767
    Gen  385: 88767
    Gen  386: 88767
    Gen  387: 88767
    Gen  388: 88767
    Gen  389: 88767
    Gen  390: 88771
    Gen  391: 88771
    Gen  392: 88771
    Gen  393: 88771
    Gen  394: 88771
    Gen  395: 88771
    Gen  396: 88771
    Gen  397: 88771
    Gen  398: 88771
    Gen  399: 88771
    Gen  400: 88771
    Gen  401: 88771
    Gen  402: 88771
    Gen  403: 88771
    Gen  404: 88771
    Gen  405: 88771
    Gen  406: 88771
    Gen  407: 88771
    Gen  408: 88771
    Gen  409: 88771
    Gen  410: 88775
    Gen  411: 88775
    Gen  412: 88775
    Gen  413: 88775
    Gen  414: 88775
    Gen  415: 88775
    Gen  416: 88775
    Gen  417: 88775
    Gen  418: 88775
    Gen  419: 88775
    Gen  420: 88775
    Gen  421: 88775
    Gen  422: 88775
    Gen  423: 88775
    Gen  424: 88775
    Gen  425: 88775
    Gen  426: 88775
    Gen  427: 88775
    Gen  428: 88775
    Gen  429: 88775
    Gen  430: 88775
    Gen  431: 88775
    Gen  432: 88775
    Gen  433: 88775
    Gen  434: 88775
    Gen  435: 88775
    Gen  436: 88775
    Gen  437: 88775
    Gen  438: 88775
    Gen  439: 88775
    Gen  440: 88775
    Gen  441: 88775
    Gen  442: 88775
    Gen  443: 88775
    Gen  444: 88775
    Gen  445: 88775
    Gen  446: 88775
    Gen  447: 88775
    Gen  448: 88775
    Gen  449: 88775
    Gen  450: 88775
    Gen  451: 88775
    Gen  452: 88775
    Gen  453: 88775
    Gen  454: 88775
    Gen  455: 88775
    Gen  456: 88775
    Gen  457: 88775
    Gen  458: 88775
    Gen  459: 88775
    Gen  460: 88775
    Gen  461: 88775
    Gen  462: 88775
    Gen  463: 88775
    Gen  464: 88775
    Gen  465: 88775
    Gen  466: 88775
    Gen  467: 88775
    Gen  468: 88775
    Gen  469: 88775
    Gen  470: 88775
    Gen  471: 88775
    Gen  472: 88775
    Gen  473: 88775
    Gen  474: 88775
    Gen  475: 88775
    Gen  476: 88775
    Gen  477: 88786
    Gen  478: 88786
    Gen  479: 88786
    Gen  480: 88786
    Gen  481: 88786
    Gen  482: 88786
    Gen  483: 88786
    Gen  484: 88786
    Gen  485: 88786
    Gen  486: 88786
    Gen  487: 88786
    Gen  488: 88786
    Gen  489: 88786
    Gen  490: 88786
    Gen  491: 88786
    Gen  492: 88786
    Gen  493: 88786
    Gen  494: 88786
    Gen  495: 88786
    Gen  496: 88786
    Gen  497: 88786
    Gen  498: 88786
    Gen  499: 88786

  Pokretanje 2:
    Gen    0: 72827
    Gen    1: 76096
    Gen    2: 77312
    Gen    3: 78687
    Gen    4: 79817
    Gen    5: 81704
    Gen    6: 81866
    Gen    7: 82266
    Gen    8: 83073
    Gen    9: 83271
    Gen   10: 83850
    Gen   11: 84306
    Gen   12: 84490
    Gen   13: 84920
    Gen   14: 85094
    Gen   15: 85387
    Gen   16: 85400
    Gen   17: 85526
    Gen   18: 85651
    Gen   19: 85779
    Gen   20: 85895
    Gen   21: 86048
    Gen   22: 86224
    Gen   23: 86298
    Gen   24: 86303
    Gen   25: 86389
    Gen   26: 86444
    Gen   27: 86553
    Gen   28: 86557
    Gen   29: 86606
    Gen   30: 86674
    Gen   31: 86899
    Gen   32: 86899
    Gen   33: 86995
    Gen   34: 87035
    Gen   35: 87138
    Gen   36: 87249
    Gen   37: 87333
    Gen   38: 87405
    Gen   39: 87424
    Gen   40: 87513
    Gen   41: 87522
    Gen   42: 87522
    Gen   43: 87609
    Gen   44: 87616
    Gen   45: 87640
    Gen   46: 87733
    Gen   47: 87763
    Gen   48: 87806
    Gen   49: 87806
    Gen   50: 87832
    Gen   51: 87894
    Gen   52: 87900
    Gen   53: 87942
    Gen   54: 87966
    Gen   55: 87995
    Gen   56: 87996
    Gen   57: 88026
    Gen   58: 88040
    Gen   59: 88066
    Gen   60: 88076
    Gen   61: 88093
    Gen   62: 88110
    Gen   63: 88119
    Gen   64: 88124
    Gen   65: 88166
    Gen   66: 88179
    Gen   67: 88189
    Gen   68: 88195
    Gen   69: 88215
    Gen   70: 88215
    Gen   71: 88215
    Gen   72: 88228
    Gen   73: 88239
    Gen   74: 88243
    Gen   75: 88250
    Gen   76: 88271
    Gen   77: 88285
    Gen   78: 88296
    Gen   79: 88320
    Gen   80: 88320
    Gen   81: 88337
    Gen   82: 88354
    Gen   83: 88365
    Gen   84: 88402
    Gen   85: 88402
    Gen   86: 88412
    Gen   87: 88412
    Gen   88: 88417
    Gen   89: 88422
    Gen   90: 88422
    Gen   91: 88423
    Gen   92: 88470
    Gen   93: 88470
    Gen   94: 88476
    Gen   95: 88478
    Gen   96: 88478
    Gen   97: 88478
    Gen   98: 88479
    Gen   99: 88487
    Gen  100: 88496
    Gen  101: 88501
    Gen  102: 88521
    Gen  103: 88529
    Gen  104: 88529
    Gen  105: 88536
    Gen  106: 88545
    Gen  107: 88545
    Gen  108: 88545
    Gen  109: 88549
    Gen  110: 88549
    Gen  111: 88549
    Gen  112: 88550
    Gen  113: 88551
    Gen  114: 88554
    Gen  115: 88566
    Gen  116: 88583
    Gen  117: 88584
    Gen  118: 88607
    Gen  119: 88607
    Gen  120: 88611
    Gen  121: 88618
    Gen  122: 88618
    Gen  123: 88618
    Gen  124: 88618
    Gen  125: 88618
    Gen  126: 88618
    Gen  127: 88618
    Gen  128: 88632
    Gen  129: 88632
    Gen  130: 88632
    Gen  131: 88632
    Gen  132: 88632
    Gen  133: 88632
    Gen  134: 88632
    Gen  135: 88632
    Gen  136: 88632
    Gen  137: 88632
    Gen  138: 88632
    Gen  139: 88632
    Gen  140: 88632
    Gen  141: 88639
    Gen  142: 88639
    Gen  143: 88641
    Gen  144: 88644
    Gen  145: 88650
    Gen  146: 88650
    Gen  147: 88660
    Gen  148: 88663
    Gen  149: 88664
    Gen  150: 88664
    Gen  151: 88664
    Gen  152: 88664
    Gen  153: 88664
    Gen  154: 88664
    Gen  155: 88664
    Gen  156: 88664
    Gen  157: 88685
    Gen  158: 88685
    Gen  159: 88685
    Gen  160: 88685
    Gen  161: 88685
    Gen  162: 88693
    Gen  163: 88693
    Gen  164: 88693
    Gen  165: 88693
    Gen  166: 88697
    Gen  167: 88697
    Gen  168: 88697
    Gen  169: 88697
    Gen  170: 88697
    Gen  171: 88697
    Gen  172: 88697
    Gen  173: 88697
    Gen  174: 88707
    Gen  175: 88707
    Gen  176: 88707
    Gen  177: 88707
    Gen  178: 88707
    Gen  179: 88707
    Gen  180: 88709
    Gen  181: 88710
    Gen  182: 88710
    Gen  183: 88710
    Gen  184: 88718
    Gen  185: 88718
    Gen  186: 88719
    Gen  187: 88719
    Gen  188: 88721
    Gen  189: 88721
    Gen  190: 88721
    Gen  191: 88722
    Gen  192: 88731
    Gen  193: 88731
    Gen  194: 88740
    Gen  195: 88740
    Gen  196: 88740
    Gen  197: 88747
    Gen  198: 88747
    Gen  199: 88747
    Gen  200: 88747
    Gen  201: 88748
    Gen  202: 88748
    Gen  203: 88748
    Gen  204: 88748
    Gen  205: 88748
    Gen  206: 88748
    Gen  207: 88750
    Gen  208: 88750
    Gen  209: 88750
    Gen  210: 88752
    Gen  211: 88753
    Gen  212: 88754
    Gen  213: 88755
    Gen  214: 88760
    Gen  215: 88760
    Gen  216: 88760
    Gen  217: 88764
    Gen  218: 88764
    Gen  219: 88764
    Gen  220: 88764
    Gen  221: 88764
    Gen  222: 88764
    Gen  223: 88764
    Gen  224: 88764
    Gen  225: 88764
    Gen  226: 88764
    Gen  227: 88764
    Gen  228: 88768
    Gen  229: 88768
    Gen  230: 88768
    Gen  231: 88768
    Gen  232: 88768
    Gen  233: 88768
    Gen  234: 88768
    Gen  235: 88768
    Gen  236: 88772
    Gen  237: 88772
    Gen  238: 88772
    Gen  239: 88772
    Gen  240: 88772
    Gen  241: 88772
    Gen  242: 88772
    Gen  243: 88772
    Gen  244: 88772
    Gen  245: 88772
    Gen  246: 88772
    Gen  247: 88772
    Gen  248: 88772
    Gen  249: 88772
    Gen  250: 88772
    Gen  251: 88772
    Gen  252: 88772
    Gen  253: 88772
    Gen  254: 88772
    Gen  255: 88772
    Gen  256: 88772
    Gen  257: 88772
    Gen  258: 88772
    Gen  259: 88772
    Gen  260: 88772
    Gen  261: 88772
    Gen  262: 88772
    Gen  263: 88772
    Gen  264: 88772
    Gen  265: 88772
    Gen  266: 88772
    Gen  267: 88772
    Gen  268: 88772
    Gen  269: 88772
    Gen  270: 88772
    Gen  271: 88783
    Gen  272: 88783
    Gen  273: 88783
    Gen  274: 88783
    Gen  275: 88783
    Gen  276: 88783
    Gen  277: 88783
    Gen  278: 88783
    Gen  279: 88783
    Gen  280: 88792
    Gen  281: 88792
    Gen  282: 88792
    Gen  283: 88792
    Gen  284: 88799
    Gen  285: 88799
    Gen  286: 88799
    Gen  287: 88803
    Gen  288: 88803
    Gen  289: 88803
    Gen  290: 88803
    Gen  291: 88803
    Gen  292: 88803
    Gen  293: 88803
    Gen  294: 88803
    Gen  295: 88803
    Gen  296: 88803
    Gen  297: 88803
    Gen  298: 88803
    Gen  299: 88807
    Gen  300: 88807
    Gen  301: 88807
    Gen  302: 88807
    Gen  303: 88807
    Gen  304: 88807
    Gen  305: 88807
    Gen  306: 88807
    Gen  307: 88807
    Gen  308: 88807
    Gen  309: 88807
    Gen  310: 88807
    Gen  311: 88807
    Gen  312: 88807
    Gen  313: 88807
    Gen  314: 88807
    Gen  315: 88807
    Gen  316: 88807
    Gen  317: 88807
    Gen  318: 88807
    Gen  319: 88807
    Gen  320: 88807
    Gen  321: 88807
    Gen  322: 88807
    Gen  323: 88807
    Gen  324: 88807
    Gen  325: 88807
    Gen  326: 88807
    Gen  327: 88807
    Gen  328: 88807
    Gen  329: 88807
    Gen  330: 88807
    Gen  331: 88807
    Gen  332: 88807
    Gen  333: 88807
    Gen  334: 88807
    Gen  335: 88807
    Gen  336: 88807
    Gen  337: 88807
    Gen  338: 88807
    Gen  339: 88807
    Gen  340: 88807
    Gen  341: 88807
    Gen  342: 88807
    Gen  343: 88807
    Gen  344: 88807
    Gen  345: 88807
    Gen  346: 88807
    Gen  347: 88807
    Gen  348: 88807
    Gen  349: 88807
    Gen  350: 88807
    Gen  351: 88807
    Gen  352: 88807
    Gen  353: 88807
    Gen  354: 88807
    Gen  355: 88807
    Gen  356: 88807
    Gen  357: 88807
    Gen  358: 88807
    Gen  359: 88807
    Gen  360: 88807
    Gen  361: 88807
    Gen  362: 88807
    Gen  363: 88807
    Gen  364: 88807
    Gen  365: 88807
    Gen  366: 88807
    Gen  367: 88807
    Gen  368: 88807
    Gen  369: 88807
    Gen  370: 88807
    Gen  371: 88807
    Gen  372: 88807
    Gen  373: 88807
    Gen  374: 88807
    Gen  375: 88807
    Gen  376: 88807
    Gen  377: 88807
    Gen  378: 88807
    Gen  379: 88807
    Gen  380: 88807
    Gen  381: 88807
    Gen  382: 88807
    Gen  383: 88807
    Gen  384: 88807
    Gen  385: 88807
    Gen  386: 88807
    Gen  387: 88807
    Gen  388: 88807
    Gen  389: 88807
    Gen  390: 88807
    Gen  391: 88807
    Gen  392: 88807
    Gen  393: 88811
    Gen  394: 88811
    Gen  395: 88811
    Gen  396: 88811
    Gen  397: 88811
    Gen  398: 88811
    Gen  399: 88811
    Gen  400: 88811
    Gen  401: 88811
    Gen  402: 88811
    Gen  403: 88815
    Gen  404: 88815
    Gen  405: 88815
    Gen  406: 88815
    Gen  407: 88819
    Gen  408: 88819
    Gen  409: 88819
    Gen  410: 88819
    Gen  411: 88819
    Gen  412: 88819
    Gen  413: 88819
    Gen  414: 88819
    Gen  415: 88819
    Gen  416: 88819
    Gen  417: 88819
    Gen  418: 88819
    Gen  419: 88819
    Gen  420: 88830
    Gen  421: 88830
    Gen  422: 88830
    Gen  423: 88830
    Gen  424: 88830
    Gen  425: 88830
    Gen  426: 88830
    Gen  427: 88830
    Gen  428: 88830
    Gen  429: 88830
    Gen  430: 88830
    Gen  431: 88830
    Gen  432: 88830
    Gen  433: 88830
    Gen  434: 88830
    Gen  435: 88830
    Gen  436: 88830
    Gen  437: 88830
    Gen  438: 88830
    Gen  439: 88830
    Gen  440: 88830
    Gen  441: 88830
    Gen  442: 88830
    Gen  443: 88830
    Gen  444: 88830
    Gen  445: 88830
    Gen  446: 88830
    Gen  447: 88830
    Gen  448: 88830
    Gen  449: 88830
    Gen  450: 88830
    Gen  451: 88830
    Gen  452: 88830
    Gen  453: 88830
    Gen  454: 88830
    Gen  455: 88830
    Gen  456: 88830
    Gen  457: 88830
    Gen  458: 88830
    Gen  459: 88830
    Gen  460: 88830
    Gen  461: 88830
    Gen  462: 88830
    Gen  463: 88830
    Gen  464: 88830
    Gen  465: 88830
    Gen  466: 88830
    Gen  467: 88830
    Gen  468: 88830
    Gen  469: 88830
    Gen  470: 88830
    Gen  471: 88830
    Gen  472: 88830
    Gen  473: 88830
    Gen  474: 88830
    Gen  475: 88830
    Gen  476: 88830
    Gen  477: 88836
    Gen  478: 88836
    Gen  479: 88836
    Gen  480: 88836
    Gen  481: 88837
    Gen  482: 88837
    Gen  483: 88837
    Gen  484: 88837
    Gen  485: 88837
    Gen  486: 88837
    Gen  487: 88837
    Gen  488: 88837
    Gen  489: 88837
    Gen  490: 88837
    Gen  491: 88837
    Gen  492: 88837
    Gen  493: 88837
    Gen  494: 88837
    Gen  495: 88837
    Gen  496: 88837
    Gen  497: 88837
    Gen  498: 88837
    Gen  499: 88837

  Pokretanje 3:
    Gen    0: 73337
    Gen    1: 76842
    Gen    2: 77244
    Gen    3: 79253
    Gen    4: 79787
    Gen    5: 80235
    Gen    6: 81294
    Gen    7: 82221
    Gen    8: 82508
    Gen    9: 82785
    Gen   10: 83091
    Gen   11: 83823
    Gen   12: 84001
    Gen   13: 84279
    Gen   14: 84615
    Gen   15: 85080
    Gen   16: 85246
    Gen   17: 85344
    Gen   18: 85447
    Gen   19: 85528
    Gen   20: 85722
    Gen   21: 85722
    Gen   22: 85894
    Gen   23: 86128
    Gen   24: 86382
    Gen   25: 86441
    Gen   26: 86461
    Gen   27: 86524
    Gen   28: 86553
    Gen   29: 86629
    Gen   30: 86675
    Gen   31: 86761
    Gen   32: 86854
    Gen   33: 86932
    Gen   34: 87071
    Gen   35: 87127
    Gen   36: 87205
    Gen   37: 87260
    Gen   38: 87260
    Gen   39: 87334
    Gen   40: 87367
    Gen   41: 87453
    Gen   42: 87453
    Gen   43: 87493
    Gen   44: 87525
    Gen   45: 87560
    Gen   46: 87656
    Gen   47: 87752
    Gen   48: 87769
    Gen   49: 87778
    Gen   50: 87857
    Gen   51: 87857
    Gen   52: 87874
    Gen   53: 87892
    Gen   54: 87898
    Gen   55: 87912
    Gen   56: 87937
    Gen   57: 87954
    Gen   58: 87962
    Gen   59: 87989
    Gen   60: 88000
    Gen   61: 88063
    Gen   62: 88081
    Gen   63: 88088
    Gen   64: 88097
    Gen   65: 88105
    Gen   66: 88119
    Gen   67: 88119
    Gen   68: 88130
    Gen   69: 88136
    Gen   70: 88147
    Gen   71: 88149
    Gen   72: 88174
    Gen   73: 88183
    Gen   74: 88188
    Gen   75: 88203
    Gen   76: 88217
    Gen   77: 88221
    Gen   78: 88227
    Gen   79: 88245
    Gen   80: 88250
    Gen   81: 88259
    Gen   82: 88264
    Gen   83: 88275
    Gen   84: 88284
    Gen   85: 88284
    Gen   86: 88294
    Gen   87: 88300
    Gen   88: 88304
    Gen   89: 88315
    Gen   90: 88317
    Gen   91: 88331
    Gen   92: 88346
    Gen   93: 88365
    Gen   94: 88379
    Gen   95: 88386
    Gen   96: 88386
    Gen   97: 88389
    Gen   98: 88389
    Gen   99: 88392
    Gen  100: 88399
    Gen  101: 88408
    Gen  102: 88408
    Gen  103: 88418
    Gen  104: 88427
    Gen  105: 88432
    Gen  106: 88441
    Gen  107: 88443
    Gen  108: 88448
    Gen  109: 88457
    Gen  110: 88457
    Gen  111: 88457
    Gen  112: 88459
    Gen  113: 88462
    Gen  114: 88462
    Gen  115: 88464
    Gen  116: 88464
    Gen  117: 88464
    Gen  118: 88464
    Gen  119: 88469
    Gen  120: 88469
    Gen  121: 88469
    Gen  122: 88469
    Gen  123: 88469
    Gen  124: 88469
    Gen  125: 88490
    Gen  126: 88490
    Gen  127: 88490
    Gen  128: 88490
    Gen  129: 88490
    Gen  130: 88490
    Gen  131: 88490
    Gen  132: 88490
    Gen  133: 88490
    Gen  134: 88490
    Gen  135: 88490
    Gen  136: 88490
    Gen  137: 88490
    Gen  138: 88490
    Gen  139: 88492
    Gen  140: 88492
    Gen  141: 88492
    Gen  142: 88504
    Gen  143: 88504
    Gen  144: 88504
    Gen  145: 88504
    Gen  146: 88508
    Gen  147: 88508
    Gen  148: 88508
    Gen  149: 88508
    Gen  150: 88508
    Gen  151: 88508
    Gen  152: 88508
    Gen  153: 88508
    Gen  154: 88508
    Gen  155: 88508
    Gen  156: 88510
    Gen  157: 88510
    Gen  158: 88510
    Gen  159: 88510
    Gen  160: 88510
    Gen  161: 88510
    Gen  162: 88510
    Gen  163: 88510
    Gen  164: 88510
    Gen  165: 88510
    Gen  166: 88510
    Gen  167: 88510
    Gen  168: 88510
    Gen  169: 88510
    Gen  170: 88510
    Gen  171: 88510
    Gen  172: 88510
    Gen  173: 88510
    Gen  174: 88510
    Gen  175: 88534
    Gen  176: 88534
    Gen  177: 88534
    Gen  178: 88534
    Gen  179: 88564
    Gen  180: 88564
    Gen  181: 88564
    Gen  182: 88564
    Gen  183: 88579
    Gen  184: 88579
    Gen  185: 88579
    Gen  186: 88583
    Gen  187: 88583
    Gen  188: 88584
    Gen  189: 88584
    Gen  190: 88584
    Gen  191: 88584
    Gen  192: 88584
    Gen  193: 88584
    Gen  194: 88584
    Gen  195: 88584
    Gen  196: 88584
    Gen  197: 88584
    Gen  198: 88584
    Gen  199: 88587
    Gen  200: 88587
