GA Hiperparametri (C++):
  Velicina populacije: 1000
  Broj generacija: 100
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.1
  Elitizam: 30
  Broj pokretanja: 15

  Pokretanje 1: 88159 dinara  (0.07s)
    Gen   71: 87724
    Gen   72: 87776
    Gen   73: 87808
    Gen   74: 87808
    Gen   75: 87838
    Gen   76: 87848
    Gen   77: 87852
    Gen   78: 87864
    Gen   79: 87871
    Gen   80: 87885
    Gen   81: 87901
    Gen   82: 87917
    Gen   83: 87950
    Gen   84: 87950
    Gen   85: 87964
    Gen   86: 87974
    Gen   87: 87986
    Gen   88: 88007
    Gen   89: 88025
    Gen   90: 88035
    Gen   91: 88041
    Gen   92: 88041
    Gen   93: 88058
    Gen   94: 88064
    Gen   95: 88064
    Gen   96: 88080
    Gen   97: 88080
    Gen   98: 88090
    Gen   99: 88090

  Pokretanje 4:
    Gen    0: 74067
    Gen    1: 75757
    Gen    2: 77114
    Gen    3: 78856
    Gen    4: 79848
    Gen    5: 80484
    Gen    6: 81631
    Gen    7: 81631
    Gen    8: 82216
    Gen    9: 82700
    Gen   10: 83149
    Gen   11: 83594
    Gen   12: 83743
    Gen   13: 84280
    Gen   14: 84447
    Gen   15: 84601
    Gen   16: 84800
    Gen   17: 84894
    Gen   18: 85184
    Gen   19: 85184
    Gen   20: 85291
    Gen   21: 85355
    Gen   22: 85569
    Gen   23: 85824
    Gen   24: 85875
    Gen   25: 85933
    Gen   26: 86140
    Gen   27: 86183
    Gen   28: 86335
    Gen   29: 86378
    Gen   30: 86455
    Gen   31: 86675
    Gen   32: 86675
    Gen   33: 86696
    Gen   34: 86818
    Gen   35: 86819
    Gen   36: 86841
    Gen   37: 86857
    Gen   38: 86880
    Gen   39: 86996
    Gen   40: 87071
    Gen   41: 87089
    Gen   42: 87119
    Gen   43: 87134
    Gen   44: 87167
    Gen   45: 87265
    Gen   46: 87329
    Gen   47: 87329
    Gen   48: 87564
    Gen   49: 87564
    Gen   50: 87568
    Gen   51: 87575
    Gen   52: 87593
    Gen   53: 87640
    Gen   54: 87658
    Gen   55: 87666
    Gen   56: 87704
    Gen   57: 87722
    Gen   58: 87741
    Gen   59: 87747
    Gen   60: 87759
    Gen   61: 87764
    Gen   62: 87767
    Gen   63: 87782
    Gen   64: 87788
    Gen   65: 87809
    Gen   66: 87833
    Gen   67: 87844
    Gen   68: 87891
    Gen   69: 87934
    Gen   70: 87943
    Gen   71: 87957
    Gen   72: 87973
    Gen   73: 87985
    Gen   74: 87996
    Gen   75: 87996
    Gen   76: 88025
    Gen   77: 88025
    Gen   78: 88033
    Gen   79: 88053
    Gen   80: 88063
    Gen   81: 88063
    Gen   82: 88085
    Gen   83: 88092
    Gen   84: 88104
    Gen   85: 88104
    Gen   86: 88149
    Gen   87: 88149
    Gen   88: 88156
    Gen   89: 88162
    Gen   90: 88162
    Gen   91: 88168
    Gen   92: 88171
    Gen   93: 88176
    Gen   94: 88184
    Gen   95: 88184
    Gen   96: 88186
    Gen   97: 88188
    Gen   98: 88190
    Gen   99: 88193

  Pokretanje 5:
    Gen    0: 73564
    Gen    1: 76502
    Gen    2: 77173
    Gen    3: 79744
    Gen    4: 80173
    Gen    5: 80790
    Gen    6: 80948
    Gen    7: 82153
    Gen    8: 82404
    Gen    9: 83055
    Gen   10: 83407
    Gen   11: 83463
    Gen   12: 83781
    Gen   13: 84080
    Gen   14: 84137
    Gen   15: 84487
    Gen   16: 84735
    Gen   17: 84752
    Gen   18: 84845
    Gen   19: 85084
    Gen   20: 85127
    Gen   21: 85379
    Gen   22: 85379
    Gen   23: 85472
    Gen   24: 85622
    Gen   25: 85751
    Gen   26: 85842
    Gen   27: 86003
    Gen   28: 86176
    Gen   29: 86182
    Gen   30: 86211
    Gen   31: 86274
    Gen   32: 86287
    Gen   33: 86363
    Gen   34: 86431
    Gen   35: 86437
    Gen   36: 86467
    Gen   37: 86614
    Gen   38: 86651
    Gen   39: 86671
    Gen   40: 86721
    Gen   41: 86759
    Gen   42: 86789
    Gen   43: 86833
    Gen   44: 86892
    Gen   45: 86922
    Gen   46: 86922
    Gen   47: 86973
    Gen   48: 86997
    Gen   49: 87005
    Gen   50: 87046
    Gen   51: 87072
    Gen   52: 87187
    Gen   53: 87210
    Gen   54: 87210
    Gen   55: 87269
    Gen   56: 87318
    Gen   57: 87347
    Gen   58: 87381
    Gen   59: 87406
    Gen   60: 87434
    Gen   61: 87474
    Gen   62: 87474
    Gen   63: 87487
    Gen   64: 87497
    Gen   65: 87504
    Gen   66: 87530
    Gen   67: 87550
    Gen   68: 87562
    Gen   69: 87590
    Gen   70: 87593
    Gen   71: 87606
    Gen   72: 87612
    Gen   73: 87617
    Gen   74: 87625
    Gen   75: 87626
    Gen   76: 87640
    Gen   77: 87642
    Gen   78: 87646
    Gen   79: 87652
    Gen   80: 87658
    Gen   81: 87660
    Gen   82: 87666
    Gen   83: 87669
    Gen   84: 87734
    Gen   85: 87734
    Gen   86: 87734
    Gen   87: 87743
    Gen   88: 87752
    Gen   89: 87752
    Gen   90: 87759
    Gen   91: 87761
    Gen   92: 87766
    Gen   93: 87768
    Gen   94: 87769
    Gen   95: 87803
    Gen   96: 87807
    Gen   97: 87820
    Gen   98: 87820
    Gen   99: 87827

  Pokretanje 6:
    Gen    0: 73224
    Gen    1: 75972
    Gen    2: 77310
    Gen    3: 78324
    Gen    4: 79517
    Gen    5: 80050
    Gen    6: 81075
    Gen    7: 81500
    Gen    8: 82466
    Gen    9: 83148
    Gen   10: 83630
    Gen   11: 83768
    Gen   12: 84510
    Gen   13: 84643
    Gen   14: 84745
    Gen   15: 84750
    Gen   16: 84859
    Gen   17: 85105
    Gen   18: 85185
    Gen   19: 85447
    Gen   20: 85592
    Gen   21: 85595
    Gen   22: 85888
    Gen   23: 85888
    Gen   24: 86030
    Gen   25: 86093
    Gen   26: 86123
    Gen   27: 86248
    Gen   28: 86300
    Gen   29: 86321
    Gen   30: 86357
    Gen   31: 86453
    Gen   32: 86622
    Gen   33: 86653
    Gen   34: 86667
    Gen   35: 86874
    Gen   36: 86931
    Gen   37: 86949
    Gen   38: 86973
    Gen   39: 87033
    Gen   40: 87081
    Gen   41: 87100
    Gen   42: 87210
    Gen   43: 87211
    Gen   44: 87212
    Gen   45: 87253
    Gen   46: 87261
    Gen   47: 87305
    Gen   48: 87344
    Gen   49: 87348
    Gen   50: 87382
    Gen   51: 87467
    Gen   52: 87473
    Gen   53: 87557
    Gen   54: 87572
    Gen   55: 87605
    Gen   56: 87624
    Gen   57: 87661
    Gen   58: 87703
    Gen   59: 87703
    Gen   60: 87742
    Gen   61: 87754
    Gen   62: 87777
    Gen   63: 87781
    Gen   64: 87812
    Gen   65: 87825
    Gen   66: 87894
    Gen   67: 87900
    Gen   68: 88005
    Gen   69: 88049
    Gen   70: 88055
    Gen   71: 88056
    Gen   72: 88065
    Gen   73: 88074
    Gen   74: 88074
    Gen   75: 88086
    Gen   76: 88093
    Gen   77: 88103
    Gen   78: 88114
    Gen   79: 88142
    Gen   80: 88174
    Gen   81: 88177
    Gen   82: 88184
    Gen   83: 88189
    Gen   84: 88197
    Gen   85: 88206
    Gen   86: 88206
    Gen   87: 88213
    Gen   88: 88219
    Gen   89: 88219
    Gen   90: 88219
    Gen   91: 88230
    Gen   92: 88230
    Gen   93: 88230
    Gen   94: 88243
    Gen   95: 88285
    Gen   96: 88293
    Gen   97: 88293
    Gen   98: 88293
    Gen   99: 88307

  Pokretanje 7:
    Gen    0: 73781
    Gen    1: 75388
    Gen    2: 77569
    Gen    3: 79214
    Gen    4: 79803
    Gen    5: 80432
    Gen    6: 80808
    Gen    7: 81417
    Gen    8: 82215
    Gen    9: 82707
    Gen   10: 83202
    Gen   11: 83957
    Gen   12: 84434
    Gen   13: 84632
    Gen   14: 84767
    Gen   15: 84955
    Gen   16: 85144
    Gen   17: 85380
    Gen   18: 85455
    Gen   19: 85455
    Gen   20: 85985
    Gen   21: 86101
    Gen   22: 86139
    Gen   23: 86178
    Gen   24: 86246
    Gen   25: 86270
    Gen   26: 86337
    Gen   27: 86468
    Gen   28: 86486
    Gen   29: 86546
    Gen   30: 86591
    Gen   31: 86675
    Gen   32: 86732
    Gen   33: 86745
    Gen   34: 86792
    Gen   35: 86911
    Gen   36: 86962
    Gen   37: 86991
    Gen   38: 87072
    Gen   39: 87095
    Gen   40: 87145
    Gen   41: 87194
    Gen   42: 87207
    Gen   43: 87226
    Gen   44: 87241
    Gen   45: 87258
    Gen   46: 87290
    Gen   47: 87323
    Gen   48: 87334
    Gen   49: 87339
    Gen   50: 87410
    Gen   51: 87472
    Gen   52: 87478
    Gen   53: 87646
    Gen   54: 87648
    Gen   55: 87689
    Gen   56: 87754
    Gen   57: 87766
    Gen   58: 87780
    Gen   59: 87803
    Gen   60: 87826
    Gen   61: 87830
    Gen   62: 87845
    Gen   63: 87849
    Gen   64: 87857
    Gen   65: 87864
    Gen   66: 87953
    Gen   67: 87968
    Gen   68: 87975
    Gen   69: 88051
    Gen   70: 88068
    Gen   71: 88083
    Gen   72: 88083
    Gen   73: 88083
    Gen   74: 88086
    Gen   75: 88090
    Gen   76: 88092
    Gen   77: 88098
    Gen   78: 88098
    Gen   79: 88099
    Gen   80: 88108
    Gen   81: 88112
    Gen   82: 88112
    Gen   83: 88125
    Gen   84: 88125
    Gen   85: 88153
    Gen   86: 88161
    Gen   87: 88193
    Gen   88: 88205
    Gen   89: 88208
    Gen   90: 88215
    Gen   91: 88231
    Gen   92: 88231
    Gen   93: 88240
    Gen   94: 88247
    Gen   95: 88247
    Gen   96: 88256
    Gen   97: 88256
    Gen   98: 88267
    Gen   99: 88267

  Pokretanje 8:
    Gen    0: 72979
    Gen    1: 75691
    Gen    2: 77691
    Gen    3: 78619
    Gen    4: 79898
    Gen    5: 80356
    Gen    6: 81857
    Gen    7: 82532
    Gen    8: 82686
    Gen    9: 84360
    Gen   10: 84450
    Gen   11: 84599
    Gen   12: 84835
    Gen   13: 85187
    Gen   14: 85425
    Gen   15: 85710
    Gen   16: 85730
    Gen   17: 85998
    Gen   18: 86051
    Gen   19: 86158
    Gen   20: 86391
    Gen   21: 86538
    Gen   22: 86725
    Gen   23: 86825
    Gen   24: 86937
    Gen   25: 86983
    Gen   26: 87084
    Gen   27: 87111
    Gen   28: 87122
    Gen   29: 87145
    Gen   30: 87214
    Gen   31: 87242
    Gen   32: 87353
    Gen   33: 87479
    Gen   34: 87479
    Gen   35: 87617
    Gen   36: 87617
    Gen   37: 87696
    Gen   38: 87726
    Gen   39: 87727
    Gen   40: 87758
    Gen   41: 87758
    Gen   42: 87775
    Gen   43: 87793
    Gen   44: 87840
    Gen   45: 87863
    Gen   46: 87903
    Gen   47: 87916
    Gen   48: 87916
    Gen   49: 87933
    Gen   50: 87984
    Gen   51: 87984
    Gen   52: 87998
    Gen   53: 88014
    Gen   54: 88031
    Gen   55: 88071
    Gen   56: 88090
    Gen   57: 88128
    Gen   58: 88142
    Gen   59: 88168
    Gen   60: 88168
    Gen   61: 88202
    Gen   62: 88233
    Gen   63: 88246
    Gen   64: 88253
    Gen   65: 88271
    Gen   66: 88273
    Gen   67: 88281
    Gen   68: 88285
    Gen   69: 88296
    Gen   70: 88296
    Gen   71: 88305
    Gen   72: 88321
    Gen   73: 88323
    Gen   74: 88334
    Gen   75: 88354
    Gen   76: 88380
    Gen   77: 88382
    Gen   78: 88393
    Gen   79: 88393
    Gen   80: 88399
    Gen   81: 88414
    Gen   82: 88420
    Gen   83: 88426
    Gen   84: 88431
    Gen   85: 88431
    Gen   86: 88431
    Gen   87: 88436
    Gen   88: 88440
    Gen   89: 88443
    Gen   90: 88446
    Gen   91: 88446
    Gen   92: 88450
    Gen   93: 88450
    Gen   94: 88450
    Gen   95: 88454
    Gen   96: 88463
    Gen   97: 88463
    Gen   98: 88478
    Gen   99: 88478

  Pokretanje 9:
    Gen    0: 72951
    Gen    1: 75816
    Gen    2: 77437
    Gen    3: 78974
    Gen    4: 79548
    Gen    5: 80613
    Gen    6: 81387
    Gen    7: 82347
    Gen    8: 83157
    Gen    9: 83325
    Gen   10: 83624
    Gen   11: 83835
    Gen   12: 83835
    Gen   13: 83893
    Gen   14: 84008
    Gen   15: 84281
    Gen   16: 84393
    Gen   17: 84473
    Gen   18: 85085
    Gen   19: 85174
    Gen   20: 85304
    Gen   21: 85805
    Gen   22: 85818
    Gen   23: 85918
    Gen   24: 86008
    Gen   25: 86237
    Gen   26: 86311
    Gen   27: 86363
    Gen   28: 86412
    Gen   29: 86442
    Gen   30: 86496
    Gen   31: 86547
    Gen   32: 86547
    Gen   33: 86562
    Gen   34: 86584
    Gen   35: 86675
    Gen   36: 86744
    Gen   37: 86835
    Gen   38: 86927
    Gen   39: 86928
    Gen   40: 86988
    Gen   41: 87034
    Gen   42: 87087
    Gen   43: 87113
    Gen   44: 87131
    Gen   45: 87156
    Gen   46: 87178
    Gen   47: 87188
    Gen   48: 87240
    Gen   49: 87367
    Gen   50: 87367
    Gen   51: 87380
    Gen   52: 87450
    Gen   53: 87570
    Gen   54: 87574
    Gen   55: 87601
    Gen   56: 87614
    Gen   57: 87628
    Gen   58: 87651
    Gen   59: 87659
    Gen   60: 87668
    Gen   61: 87745
    Gen   62: 87790
    Gen   63: 87799
    Gen   64: 87830
    Gen   65: 87844
    Gen   66: 87873
    Gen   67: 87892
    Gen   68: 87915
    Gen   69: 87944
    Gen   70: 87971
    Gen   71: 87982
    Gen   72: 88008
    Gen   73: 88011
    Gen   74: 88015
    Gen   75: 88043
    Gen   76: 88043
    Gen   77: 88043
    Gen   78: 88050
    Gen   79: 88050
    Gen   80: 88051
    Gen   81: 88052
    Gen   82: 88056
    Gen   83: 88059
    Gen   84: 88064
    Gen   85: 88084
    Gen   86: 88084
    Gen   87: 88091
    Gen   88: 88105
    Gen   89: 88112
    Gen   90: 88115
    Gen   91: 88133
    Gen   92: 88140
    Gen   93: 88145
    Gen   94: 88166
    Gen   95: 88172
    Gen   96: 88172
    Gen   97: 88189
    Gen   98: 88189
    Gen   99: 88199

  Pokretanje 10:
    Gen    0: 73377
    Gen    1: 76284
    Gen    2: 78007
    Gen    3: 78649
    Gen    4: 79531
    Gen    5: 80500
    Gen    6: 81378
    Gen    7: 82017
    Gen    8: 82587
    Gen    9: 82997
    Gen   10: 83220
    Gen   11: 83684
    Gen   12: 83686
    Gen   13: 84052
    Gen   14: 84341
    Gen   15: 84657
    Gen   16: 84863
    Gen   17: 85044
    Gen   18: 85177
    Gen   19: 85332
    Gen   20: 85451
    Gen   21: 85540
    Gen   22: 85680
    Gen   23: 85836
    Gen   24: 85982
    Gen   25: 86105
    Gen   26: 86233
    Gen   27: 86250
    Gen   28: 86301
    Gen   29: 86383
    Gen   30: 86407
    Gen   31: 86493
    Gen   32: 86567
    Gen   33: 86584
    Gen   34: 86647
    Gen   35: 86674
    Gen   36: 86678
    Gen   37: 86712
    Gen   38: 86750
    Gen   39: 86765
    Gen   40: 86913
    Gen   41: 86913
    Gen   42: 87039
    Gen   43: 87041
    Gen   44: 87041
    Gen   45: 87103
    Gen   46: 87234
    Gen   47: 87234
    Gen   48: 87236
    Gen   49: 87301
    Gen   50: 87351
    Gen   51: 87359
    Gen   52: 87379
    Gen   53: 87424
    Gen   54: 87505
    Gen   55: 87505
    Gen   56: 87554
    Gen   57: 87623
    Gen   58: 87634
    Gen   59: 87652
    Gen   60: 87702
    Gen   61: 87725
    Gen   62: 87769
    Gen   63: 87769
    Gen   64: 87774
    Gen   65: 87776
    Gen   66: 87783
    Gen   67: 87795
    Gen   68: 87802
    Gen   69: 87804
    Gen   70: 87810
    Gen   71: 87810
    Gen   72: 87833
    Gen   73: 87833
    Gen   74: 87896
    Gen   75: 87896
    Gen   76: 87899
    Gen   77: 87912
    Gen   78: 87923
    Gen   79: 87934
    Gen   80: 87934
    Gen   81: 87942
    Gen   82: 87946
    Gen   83: 87971
    Gen   84: 87991
    Gen   85: 88003
    Gen   86: 88003
    Gen   87: 88028
    Gen   88: 88028
    Gen   89: 88038
    Gen   90: 88069
    Gen   91: 88069
    Gen   92: 88075
    Gen   93: 88131
    Gen   94: 88131
    Gen   95: 88145
    Gen   96: 88173
    Gen   97: 88173
    Gen   98: 88183
    Gen   99: 88207

  Pokretanje 11:
    Gen    0: 72806
    Gen    1: 76717
    Gen    2: 77921
    Gen    3: 78552
    Gen    4: 79905
    Gen    5: 80218
    Gen    6: 81711
    Gen    7: 82491
    Gen    8: 82927
    Gen    9: 83574
    Gen   10: 83744
    Gen   11: 83934
    Gen   12: 84144
    Gen   13: 84197
    Gen   14: 84312
    Gen   15: 84564
    Gen   16: 84707
    Gen   17: 85011
    Gen   18: 85112
    Gen   19: 85112
    Gen   20: 85238
    Gen   21: 85294
    Gen   22: 85476
    Gen   23: 85492
    Gen   24: 85573
    Gen   25: 85676
    Gen   26: 85700
    Gen   27: 85751
    Gen   28: 85956
    Gen   29: 86165
    Gen   30: 86165
    Gen   31: 86231
    Gen   32: 86251
    Gen   33: 86305
    Gen   34: 86369
    Gen   35: 86417
    Gen   36: 86521
    Gen   37: 86621
    Gen   38: 86715
    Gen   39: 86797
    Gen   40: 86833
    Gen   41: 86971
    Gen   42: 87000
    Gen   43: 87071
    Gen   44: 87071
    Gen   45: 87114
    Gen   46: 87159
    Gen   47: 87305
    Gen   48: 87513
    Gen   49: 87513
    Gen   50: 87532
    Gen   51: 87586
    Gen   52: 87683
    Gen   53: 87689
    Gen   54: 87697
    Gen   55: 87698
    Gen   56: 87718
    Gen   57: 87740
    Gen   58: 87746
    Gen   59: 87765
    Gen   60: 87774
    Gen   61: 87811
    Gen   62: 87834
    Gen   63: 87834
    Gen   64: 87856
    Gen   65: 87880
    Gen   66: 87880
    Gen   67: 87895
    Gen   68: 87916
    Gen   69: 87966
    Gen   70: 87967
    Gen   71: 87982
    Gen   72: 87983
    Gen   73: 87995
    Gen   74: 88070
    Gen   75: 88070
    Gen   76: 88074
    Gen   77: 88083
    Gen   78: 88128
    Gen   79: 88131
    Gen   80: 88142
    Gen   81: 88153
    Gen   82: 88153
    Gen   83: 88157
    Gen   84: 88166
    Gen   85: 88177
    Gen   86: 88183
    Gen   87: 88205
    Gen   88: 88207
    Gen   89: 88252
    Gen   90: 88252
    Gen   91: 88252
    Gen   92: 88254
    Gen   93: 88261
    Gen   94: 88265
    Gen   95: 88266
    Gen   96: 88267
    Gen   97: 88270
    Gen   98: 88272
    Gen   99: 88276

  Pokretanje 12:
    Gen    0: 72846
    Gen    1: 75832
    Gen    2: 77189
    Gen    3: 78183
    Gen    4: 79239
    Gen    5: 80086
    Gen    6: 81244
    Gen    7: 81474
    Gen    8: 81712
    Gen    9: 82018
    Gen   10: 82623
    Gen   11: 83044
    Gen   12: 83131
    Gen   13: 83818
    Gen   14: 83913
    Gen   15: 84143
    Gen   16: 84399
    Gen   17: 84437
    Gen   18: 85056
    Gen   19: 85069
    Gen   20: 85187
    Gen   21: 85188
    Gen   22: 85341
    Gen   23: 85419
    Gen   24: 85487
    Gen   25: 85743
    Gen   26: 85876
    Gen   27: 85981
    Gen   28: 86108
    Gen   29: 86292
    Gen   30: 86305
    Gen   31: 86419
    Gen   32: 86449
    Gen   33: 86507
    Gen   34: 86566
    Gen   35: 86643
    Gen   36: 86683
    Gen   37: 86881
    Gen   38: 86953
    Gen   39: 87004
    Gen   40: 87042
    Gen   41: 87094
    Gen   42: 87116
    Gen   43: 87172
    Gen   44: 87220
    Gen   45: 87326
    Gen   46: 87347
    Gen   47: 87353
    Gen   48: 87361
    Gen   49: 87393
    Gen   50: 87445
    Gen   51: 87452
    Gen   52: 87493
    Gen   53: 87508
    Gen   54: 87534
    Gen   55: 87558
    Gen   56: 87579
    Gen   57: 87582
    Gen   58: 87627
    Gen   59: 87650
    Gen   60: 87682
    Gen   61: 87688
    Gen   62: 87740
    Gen   63: 87759
    Gen   64: 87775
    Gen   65: 87776
    Gen   66: 87808
    Gen   67: 87840
    Gen   68: 87846
    Gen   69: 87861
    Gen   70: 87890
    Gen   71: 87890
    Gen   72: 87902
    Gen   73: 87909
    Gen   74: 87920
    Gen   75: 87937
    Gen   76: 87947
    Gen   77: 87950
    Gen   78: 87952
    Gen   79: 87965
    Gen   80: 87988
    Gen   81: 87988
    Gen   82: 88013
    Gen   83: 88013
    Gen   84: 88019
    Gen   85: 88020
    Gen   86: 88026
    Gen   87: 88028
    Gen   88: 88040
    Gen   89: 88088
    Gen   90: 88093
    Gen   91: 88095
