GA Hiperparametri (C++):
  Velicina populacije: 1000
  Broj generacija: 100
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.4
  Elitizam: 30
  Broj pokretanja: 15

  Pokretanje 1: 88186 dinara  (0.07s)
    Gen   10: 84534
    Gen   11: 84977
    Gen   12: 85224
    Gen   13: 85242
    Gen   14: 85538
    Gen   15: 85741
    Gen   16: 85757
    Gen   17: 85984
    Gen   18: 85991
    Gen   19: 86257
    Gen   20: 86307
    Gen   21: 86447
    Gen   22: 86486
    Gen   23: 86535
    Gen   24: 86570
    Gen   25: 86739
    Gen   26: 86821
    Gen   27: 86844
    Gen   28: 86905
    Gen   29: 86949
    Gen   30: 86990
    Gen   31: 87104
    Gen   32: 87159
    Gen   33: 87211
    Gen   34: 87274
    Gen   35: 87390
    Gen   36: 87497
    Gen   37: 87504
    Gen   38: 87530
    Gen   39: 87530
    Gen   40: 87551
    Gen   41: 87595
    Gen   42: 87613
    Gen   43: 87637
    Gen   44: 87659
    Gen   45: 87677
    Gen   46: 87706
    Gen   47: 87719
    Gen   48: 87742
    Gen   49: 87836
    Gen   50: 87881
    Gen   51: 87891
    Gen   52: 87903
    Gen   53: 87919
    Gen   54: 87988
    Gen   55: 87995
    Gen   56: 88008
    Gen   57: 88015
    Gen   58: 88026
    Gen   59: 88035
    Gen   60: 88043
    Gen   61: 88067
    Gen   62: 88087
    Gen   63: 88127
    Gen   64: 88135
    Gen   65: 88140
    Gen   66: 88143
    Gen   67: 88143
    Gen   68: 88154
    Gen   69: 88184
    Gen   70: 88188
    Gen   71: 88194
    Gen   72: 88219
    Gen   73: 88229
    Gen   74: 88240
    Gen   75: 88243
    Gen   76: 88261
    Gen   77: 88266
    Gen   78: 88271
    Gen   79: 88273
    Gen   80: 88276
    Gen   81: 88278
    Gen   82: 88279
    Gen   83: 88285
    Gen   84: 88290
    Gen   85: 88290
    Gen   86: 88291
    Gen   87: 88304
    Gen   88: 88305
    Gen   89: 88309
    Gen   90: 88333
    Gen   91: 88333
    Gen   92: 88337
    Gen   93: 88341
    Gen   94: 88350
    Gen   95: 88351
    Gen   96: 88354
    Gen   97: 88356
    Gen   98: 88360
    Gen   99: 88375

  Pokretanje 3:
    Gen    0: 73301
    Gen    1: 76505
    Gen    2: 77928
    Gen    3: 79549
    Gen    4: 80903
    Gen    5: 81244
    Gen    6: 82312
    Gen    7: 82635
    Gen    8: 83171
    Gen    9: 83328
    Gen   10: 83842
    Gen   11: 84114
    Gen   12: 84368
    Gen   13: 84873
    Gen   14: 85096
    Gen   15: 85319
    Gen   16: 85621
    Gen   17: 85719
    Gen   18: 85889
    Gen   19: 85889
    Gen   20: 86306
    Gen   21: 86410
    Gen   22: 86421
    Gen   23: 86810
    Gen   24: 86893
    Gen   25: 86908
    Gen   26: 86930
    Gen   27: 86956
    Gen   28: 87064
    Gen   29: 87085
    Gen   30: 87202
    Gen   31: 87217
    Gen   32: 87365
    Gen   33: 87464
    Gen   34: 87611
    Gen   35: 87655
    Gen   36: 87655
    Gen   37: 87712
    Gen   38: 87763
    Gen   39: 87800
    Gen   40: 87808
    Gen   41: 87879
    Gen   42: 87895
    Gen   43: 87954
    Gen   44: 87998
    Gen   45: 88042
    Gen   46: 88099
    Gen   47: 88099
    Gen   48: 88145
    Gen   49: 88181
    Gen   50: 88199
    Gen   51: 88241
    Gen   52: 88283
    Gen   53: 88294
    Gen   54: 88298
    Gen   55: 88315
    Gen   56: 88323
    Gen   57: 88342
    Gen   58: 88351
    Gen   59: 88377
    Gen   60: 88392
    Gen   61: 88400
    Gen   62: 88417
    Gen   63: 88421
    Gen   64: 88435
    Gen   65: 88437
    Gen   66: 88466
    Gen   67: 88474
    Gen   68: 88474
    Gen   69: 88504
    Gen   70: 88509
    Gen   71: 88539
    Gen   72: 88539
    Gen   73: 88539
    Gen   74: 88542
    Gen   75: 88553
    Gen   76: 88564
    Gen   77: 88564
    Gen   78: 88571
    Gen   79: 88573
    Gen   80: 88582
    Gen   81: 88587
    Gen   82: 88588
    Gen   83: 88599
    Gen   84: 88609
    Gen   85: 88609
    Gen   86: 88612
    Gen   87: 88616
    Gen   88: 88619
    Gen   89: 88633
    Gen   90: 88633
    Gen   91: 88650
    Gen   92: 88671
    Gen   93: 88671
    Gen   94: 88677
    Gen   95: 88678
    Gen   96: 88688
    Gen   97: 88688
    Gen   98: 88698
    Gen   99: 88704

  Pokretanje 4:
    Gen    0: 72468
    Gen    1: 75505
    Gen    2: 77562
    Gen    3: 78836
    Gen    4: 79818
    Gen    5: 81315
    Gen    6: 81942
    Gen    7: 82178
    Gen    8: 82799
    Gen    9: 83427
    Gen   10: 83494
    Gen   11: 83812
    Gen   12: 84519
    Gen   13: 84748
    Gen   14: 84937
    Gen   15: 85198
    Gen   16: 85253
    Gen   17: 85468
    Gen   18: 85468
    Gen   19: 85647
    Gen   20: 86109
    Gen   21: 86216
    Gen   22: 86347
    Gen   23: 86399
    Gen   24: 86454
    Gen   25: 86617
    Gen   26: 86804
    Gen   27: 86868
    Gen   28: 87007
    Gen   29: 87056
    Gen   30: 87164
    Gen   31: 87284
    Gen   32: 87315
    Gen   33: 87357
    Gen   34: 87399
    Gen   35: 87477
    Gen   36: 87477
    Gen   37: 87568
    Gen   38: 87652
    Gen   39: 87707
    Gen   40: 87747
    Gen   41: 87755
    Gen   42: 87780
    Gen   43: 87818
    Gen   44: 87879
    Gen   45: 87879
    Gen   46: 87916
    Gen   47: 87941
    Gen   48: 87957
    Gen   49: 88006
    Gen   50: 88009
    Gen   51: 88068
    Gen   52: 88075
    Gen   53: 88109
    Gen   54: 88119
    Gen   55: 88150
    Gen   56: 88162
    Gen   57: 88173
    Gen   58: 88204
    Gen   59: 88229
    Gen   60: 88233
    Gen   61: 88239
    Gen   62: 88248
    Gen   63: 88277
    Gen   64: 88286
    Gen   65: 88301
    Gen   66: 88327
    Gen   67: 88335
    Gen   68: 88342
    Gen   69: 88355
    Gen   70: 88363
    Gen   71: 88363
    Gen   72: 88365
    Gen   73: 88386
    Gen   74: 88386
    Gen   75: 88386
    Gen   76: 88404
    Gen   77: 88411
    Gen   78: 88423
    Gen   79: 88433
    Gen   80: 88451
    Gen   81: 88454
    Gen   82: 88487
    Gen   83: 88487
    Gen   84: 88499
    Gen   85: 88512
    Gen   86: 88519
    Gen   87: 88519
    Gen   88: 88519
    Gen   89: 88524
    Gen   90: 88524
    Gen   91: 88533
    Gen   92: 88536
    Gen   93: 88543
    Gen   94: 88546
    Gen   95: 88556
    Gen   96: 88556
    Gen   97: 88566
    Gen   98: 88571
    Gen   99: 88581

  Pokretanje 5:
    Gen    0: 73133
    Gen    1: 76187
    Gen    2: 77719
    Gen    3: 78978
    Gen    4: 79996
    Gen    5: 80962
    Gen    6: 82072
    Gen    7: 82444
    Gen    8: 83205
    Gen    9: 83579
    Gen   10: 83732
    Gen   11: 84172
    Gen   12: 84438
    Gen   13: 84485
    Gen   14: 84677
    Gen   15: 85167
    Gen   16: 85175
    Gen   17: 85496
    Gen   18: 85629
    Gen   19: 85747
    Gen   20: 85993
    Gen   21: 85993
    Gen   22: 85999
    Gen   23: 86120
    Gen   24: 86208
    Gen   25: 86330
    Gen   26: 86457
    Gen   27: 86499
    Gen   28: 86590
    Gen   29: 86821
    Gen   30: 87021
    Gen   31: 87021
    Gen   32: 87033
    Gen   33: 87037
    Gen   34: 87155
    Gen   35: 87256
    Gen   36: 87465
    Gen   37: 87519
    Gen   38: 87563
    Gen   39: 87563
    Gen   40: 87566
    Gen   41: 87578
    Gen   42: 87598
    Gen   43: 87684
    Gen   44: 87697
    Gen   45: 87710
    Gen   46: 87774
    Gen   47: 87783
    Gen   48: 87846
    Gen   49: 87853
    Gen   50: 87875
    Gen   51: 87880
    Gen   52: 87898
    Gen   53: 87899
    Gen   54: 87908
    Gen   55: 87922
    Gen   56: 87928
    Gen   57: 87945
    Gen   58: 87953
    Gen   59: 87975
    Gen   60: 87983
    Gen   61: 87997
    Gen   62: 88044
    Gen   63: 88048
    Gen   64: 88054
    Gen   65: 88077
    Gen   66: 88102
    Gen   67: 88102
    Gen   68: 88115
    Gen   69: 88141
    Gen   70: 88150
    Gen   71: 88153
    Gen   72: 88182
    Gen   73: 88188
    Gen   74: 88194
    Gen   75: 88230
    Gen   76: 88230
    Gen   77: 88230
    Gen   78: 88242
    Gen   79: 88242
    Gen   80: 88269
    Gen   81: 88271
    Gen   82: 88272
    Gen   83: 88281
    Gen   84: 88290
    Gen   85: 88297
    Gen   86: 88304
    Gen   87: 88304
    Gen   88: 88308
    Gen   89: 88308
    Gen   90: 88308
    Gen   91: 88313
    Gen   92: 88337
    Gen   93: 88343
    Gen   94: 88352
    Gen   95: 88356
    Gen   96: 88356
    Gen   97: 88360
    Gen   98: 88373
    Gen   99: 88375

  Pokretanje 6:
    Gen    0: 72826
    Gen    1: 76277
    Gen    2: 77670
    Gen    3: 79198
    Gen    4: 81223
    Gen    5: 81542
    Gen    6: 82144
    Gen    7: 83114
    Gen    8: 83569
    Gen    9: 83927
    Gen   10: 84045
    Gen   11: 84334
    Gen   12: 84932
    Gen   13: 84941
    Gen   14: 85216
    Gen   15: 85387
    Gen   16: 85545
    Gen   17: 85741
    Gen   18: 85843
    Gen   19: 85997
    Gen   20: 86109
    Gen   21: 86444
    Gen   22: 86625
    Gen   23: 86735
    Gen   24: 86936
    Gen   25: 87041
    Gen   26: 87193
    Gen   27: 87193
    Gen   28: 87241
    Gen   29: 87262
    Gen   30: 87316
    Gen   31: 87421
    Gen   32: 87438
    Gen   33: 87541
    Gen   34: 87568
    Gen   35: 87631
    Gen   36: 87642
    Gen   37: 87703
    Gen   38: 87733
    Gen   39: 87741
    Gen   40: 87803
    Gen   41: 87846
    Gen   42: 87854
    Gen   43: 87900
    Gen   44: 88035
    Gen   45: 88038
    Gen   46: 88047
    Gen   47: 88094
    Gen   48: 88114
    Gen   49: 88172
    Gen   50: 88178
    Gen   51: 88199
    Gen   52: 88216
    Gen   53: 88232
    Gen   54: 88242
    Gen   55: 88252
    Gen   56: 88272
    Gen   57: 88314
    Gen   58: 88314
    Gen   59: 88362
    Gen   60: 88365
    Gen   61: 88385
    Gen   62: 88385
    Gen   63: 88399
    Gen   64: 88414
    Gen   65: 88423
    Gen   66: 88431
    Gen   67: 88446
    Gen   68: 88454
    Gen   69: 88457
    Gen   70: 88457
    Gen   71: 88461
    Gen   72: 88467
    Gen   73: 88473
    Gen   74: 88474
    Gen   75: 88486
    Gen   76: 88491
    Gen   77: 88491
    Gen   78: 88497
    Gen   79: 88510
    Gen   80: 88510
    Gen   81: 88517
    Gen   82: 88531
    Gen   83: 88542
    Gen   84: 88544
    Gen   85: 88561
    Gen   86: 88564
    Gen   87: 88577
    Gen   88: 88582
    Gen   89: 88582
    Gen   90: 88582
    Gen   91: 88585
    Gen   92: 88590
    Gen   93: 88594
    Gen   94: 88594
    Gen   95: 88598
    Gen   96: 88598
    Gen   97: 88600
    Gen   98: 88608
    Gen   99: 88608

  Pokretanje 7:
    Gen    0: 72991
    Gen    1: 75549
    Gen    2: 78011
    Gen    3: 78911
    Gen    4: 80097
    Gen    5: 81950
    Gen    6: 82845
    Gen    7: 83915
    Gen    8: 83915
    Gen    9: 84299
    Gen   10: 84585
    Gen   11: 84653
    Gen   12: 85206
    Gen   13: 85344
    Gen   14: 85466
    Gen   15: 85704
    Gen   16: 85738
    Gen   17: 85785
    Gen   18: 85933
    Gen   19: 86098
    Gen   20: 86210
    Gen   21: 86312
    Gen   22: 86468
    Gen   23: 86468
    Gen   24: 86694
    Gen   25: 86729
    Gen   26: 86731
    Gen   27: 86760
    Gen   28: 86909
    Gen   29: 86982
    Gen   30: 86998
    Gen   31: 87053
    Gen   32: 87118
    Gen   33: 87152
    Gen   34: 87190
    Gen   35: 87231
    Gen   36: 87302
    Gen   37: 87364
    Gen   38: 87371
    Gen   39: 87490
    Gen   40: 87493
    Gen   41: 87589
    Gen   42: 87613
    Gen   43: 87617
    Gen   44: 87635
    Gen   45: 87668
    Gen   46: 87734
    Gen   47: 87735
    Gen   48: 87753
    Gen   49: 87810
    Gen   50: 87878
    Gen   51: 87901
    Gen   52: 87943
    Gen   53: 87956
    Gen   54: 87961
    Gen   55: 88003
    Gen   56: 88003
    Gen   57: 88044
    Gen   58: 88044
    Gen   59: 88061
    Gen   60: 88063
    Gen   61: 88095
    Gen   62: 88095
    Gen   63: 88115
    Gen   64: 88115
    Gen   65: 88129
    Gen   66: 88140
    Gen   67: 88158
    Gen   68: 88162
    Gen   69: 88185
    Gen   70: 88209
    Gen   71: 88225
    Gen   72: 88225
    Gen   73: 88248
    Gen   74: 88261
    Gen   75: 88280
    Gen   76: 88300
    Gen   77: 88318
    Gen   78: 88328
    Gen   79: 88341
    Gen   80: 88350
    Gen   81: 88375
    Gen   82: 88375
    Gen   83: 88382
    Gen   84: 88396
    Gen   85: 88410
    Gen   86: 88418
    Gen   87: 88439
    Gen   88: 88448
    Gen   89: 88454
    Gen   90: 88461
    Gen   91: 88461
    Gen   92: 88471
    Gen   93: 88483
    Gen   94: 88496
    Gen   95: 88499
    Gen   96: 88508
    Gen   97: 88514
    Gen   98: 88514
    Gen   99: 88523

  Pokretanje 8:
    Gen    0: 73080
    Gen    1: 76049
    Gen    2: 77628
    Gen    3: 79999
    Gen    4: 80368
    Gen    5: 81021
    Gen    6: 82589
    Gen    7: 82612
    Gen    8: 83610
    Gen    9: 84005
    Gen   10: 84332
    Gen   11: 84341
    Gen   12: 84587
    Gen   13: 84719
    Gen   14: 84978
    Gen   15: 85458
    Gen   16: 85595
    Gen   17: 85856
    Gen   18: 86218
    Gen   19: 86231
    Gen   20: 86444
    Gen   21: 86532
    Gen   22: 86645
    Gen   23: 86731
    Gen   24: 86752
    Gen   25: 86793
    Gen   26: 86859
    Gen   27: 86918
    Gen   28: 87000
    Gen   29: 87121
    Gen   30: 87172
    Gen   31: 87261
    Gen   32: 87361
    Gen   33: 87402
    Gen   34: 87439
    Gen   35: 87591
    Gen   36: 87627
    Gen   37: 87641
    Gen   38: 87711
    Gen   39: 87804
    Gen   40: 87813
    Gen   41: 87830
    Gen   42: 87877
    Gen   43: 87890
    Gen   44: 87916
    Gen   45: 87961
    Gen   46: 87974
    Gen   47: 88000
    Gen   48: 88029
    Gen   49: 88054
    Gen   50: 88068
    Gen   51: 88111
    Gen   52: 88120
    Gen   53: 88133
    Gen   54: 88153
    Gen   55: 88170
    Gen   56: 88171
    Gen   57: 88190
    Gen   58: 88204
    Gen   59: 88208
    Gen   60: 88222
    Gen   61: 88230
    Gen   62: 88241
    Gen   63: 88256
    Gen   64: 88260
    Gen   65: 88261
    Gen   66: 88300
    Gen   67: 88300
    Gen   68: 88305
    Gen   69: 88341
    Gen   70: 88351
    Gen   71: 88355
    Gen   72: 88378
    Gen   73: 88404
    Gen   74: 88406
    Gen   75: 88424
    Gen   76: 88430
    Gen   77: 88434
    Gen   78: 88448
    Gen   79: 88452
    Gen   80: 88457
    Gen   81: 88464
    Gen   82: 88493
    Gen   83: 88494
    Gen   84: 88502
    Gen   85: 88504
    Gen   86: 88515
    Gen   87: 88515
    Gen   88: 88520
    Gen   89: 88523
    Gen   90: 88537
    Gen   91: 88537
    Gen   92: 88547
    Gen   93: 88547
    Gen   94: 88547
    Gen   95: 88548
    Gen   96: 88549
    Gen   97: 88568
    Gen   98: 88569
    Gen   99: 88575

  Pokretanje 9:
    Gen    0: 72770
    Gen    1: 76112
    Gen    2: 77862
    Gen    3: 79126
    Gen    4: 80875
    Gen    5: 81406
    Gen    6: 81969
    Gen    7: 82489
    Gen    8: 83342
    Gen    9: 83646
    Gen   10: 84049
    Gen   11: 84279
    Gen   12: 84409
    Gen   13: 84480
    Gen   14: 84767
    Gen   15: 84857
    Gen   16: 84977
    Gen   17: 85497
    Gen   18: 85716
    Gen   19: 85932
    Gen   20: 86129
    Gen   21: 86129
    Gen   22: 86219
    Gen   23: 86455
    Gen   24: 86469
    Gen   25: 86539
    Gen   26: 86598
    Gen   27: 86677
    Gen   28: 86747
    Gen   29: 86908
    Gen   30: 86951
    Gen   31: 87044
    Gen   32: 87075
    Gen   33: 87138
    Gen   34: 87183
    Gen   35: 87237
    Gen   36: 87300
    Gen   37: 87359
    Gen   38: 87426
    Gen   39: 87467
    Gen   40: 87507
    Gen   41: 87537
    Gen   42: 87587
    Gen   43: 87631
    Gen   44: 87631
    Gen   45: 87730
    Gen   46: 87732
    Gen   47: 87780
    Gen   48: 87824
    Gen   49: 87824
    Gen   50: 87870
    Gen   51: 87895
    Gen   52: 87961
    Gen   53: 87969
    Gen   54: 88062
    Gen   55: 88091
    Gen   56: 88105
    Gen   57: 88114
    Gen   58: 88120
    Gen   59: 88133
    Gen   60: 88149
    Gen   61: 88163
    Gen   62: 88172
    Gen   63: 88197
    Gen   64: 88242
    Gen   65: 88250
    Gen   66: 88250
    Gen   67: 88278
    Gen   68: 88288
    Gen   69: 88297
    Gen   70: 88310
    Gen   71: 88315
    Gen   72: 88341
    Gen   73: 88350
    Gen   74: 88350
    Gen   75: 88371
    Gen   76: 88371
    Gen   77: 88387
    Gen   78: 88394
    Gen   79: 88399
    Gen   80: 88409
    Gen   81: 88419
    Gen   82: 88430
    Gen   83: 88452
    Gen   84: 88457
    Gen   85: 88464
    Gen   86: 88464
    Gen   87: 88471
    Gen   88: 88487
    Gen   89: 88487
    Gen   90: 88487
    Gen   91: 88494
    Gen   92: 88496
    Gen   93: 88500
    Gen   94: 88506
    Gen   95: 88518
    Gen   96: 88521
    Gen   97: 88529
    Gen   98: 88529
    Gen   99: 88546

  Pokretanje 10:
    Gen    0: 73217
    Gen    1: 76015
    Gen    2: 78885
    Gen    3: 79795
    Gen    4: 80973
    Gen    5: 82013
    Gen    6: 83009
    Gen    7: 83742
    Gen    8: 83981
    Gen    9: 84305
    Gen   10: 84425
    Gen   11: 84528
    Gen   12: 84963
    Gen   13: 85154
    Gen   14: 85277
    Gen   15: 85562
    Gen   16: 85827
    Gen   17: 85943
    Gen   18: 86107
    Gen   19: 86276
    Gen   20: 86359
    Gen   21: 86535
    Gen   22: 86557
    Gen   23: 86667
    Gen   24: 86829
    Gen   25: 87048
    Gen   26: 87048
    Gen   27: 87134
    Gen   28: 87337
    Gen   29: 87389
    Gen   30: 87409
    Gen   31: 87452
    Gen   32: 87522
    Gen   33: 87545
    Gen   34: 87582
    Gen   35: 87611
    Gen   36: 87627
    Gen   37: 87645
    Gen   38: 87666
    Gen   39: 87724
    Gen   40: 87766
    Gen   41: 87793
    Gen   42: 87836
    Gen   43: 87850
    Gen   44: 87874
    Gen   45: 87884
    Gen   46: 87896
    Gen   47: 87907
    Gen   48: 87916
    Gen   49: 87939
    Gen   50: 87961
    Gen   51: 87984
    Gen   52: 87984
    Gen   53: 88008
    Gen   54: 88008
    Gen   55: 88024
    Gen   56: 88025
    Gen   57: 88093
    Gen   58: 88093
    Gen   59: 88106
    Gen   60: 88121
    Gen   61: 88125
    Gen   62: 88155
    Gen   63: 88155
    Gen   64: 88156
    Gen   65: 88170
    Gen   66: 88170
    Gen   67: 88191
    Gen   68: 88191
    Gen   69: 88192
    Gen   70: 88204
    Gen   71: 88221
    Gen   72: 88221
    Gen   73: 88228
    Gen   74: 88228
    Gen   75: 88254
    Gen   76: 88254
    Gen   77: 88261
    Gen   78: 88269
    Gen   79: 88293
    Gen   80: 88293
    Gen   81: 88297
    Gen   82: 88308
    Gen   83: 88314
    Gen   84: 88320
    Gen   85: 88334
    Gen   86: 88334
    Gen   87: 88339
    Gen   88: 88342
    Gen   89: 88343
    Gen   90: 88353
    Gen   91: 88360
    Gen   92: 88368
    Gen   93: 88374
    Gen   94: 88383
    Gen   95: 88383
    Gen   96: 88393
    Gen   97: 88402
    Gen   98: 88402
    Gen   99: 88410

  Pokretanje 11:
    Gen    0: 73432
    Gen    1: 76346
    Gen    2: 77471
    Gen    3: 79454
    Gen    4: 80325
    Gen    5: 81698
    Gen    6: 82062
    Gen    7: 82304
    Gen    8: 82992
    Gen    9: 83734
    Gen   10: 84079
    Gen   11: 84248
    Gen   12: 84695
    Gen   13: 84866
    Gen   14: 85085
    Gen   15: 85295
    Gen   16: 85692
    Gen   17: 85736
    Gen   18: 85904
    Gen   19: 85935
    Gen   20: 86000
    Gen   21: 86020
    Gen   22: 86185
    Gen   23: 86193
    Gen   24: 86242
    Gen   25: 86594
    Gen   26: 86612
    Gen   27: 86718
    Gen   28: 86763
    Gen   29: 86877
    Gen   30: 86878
    Gen   31: 87024
    Gen   32: 87136
    Gen   33: 87153
    Gen   34: 87189
    Gen   35: 87236
    Gen   36: 87302
    Gen   37: 87377
    Gen   38: 87391
    Gen   39: 87455
    Gen   40: 87514
    Gen   41: 87514
    Gen   42: 87561
    Gen   43: 87586
    Gen   44: 87617
    Gen   45: 87623
    Gen   46: 87635
    Gen   47: 87651
    Gen   48: 87719
    Gen   49: 87738
    Gen   50: 87757
    Gen   51: 87788
    Gen   52: 87788
    Gen   53: 87791
    Gen   54: 87808
    Gen   55: 87834
    Gen   56: 87848
    Gen   57: 87848
    Gen   58: 87878
    Gen   59: 87883
    Gen   60: 87928
    Gen   61: 87928
    Gen   62: 87939
    Gen   63: 87973
    Gen   64: 87976
    Gen   65: 87993
    Gen   66: 88002
    Gen   67: 88023
    Gen   68: 88046
    Gen   69: 88059
    Gen   70: 88067
    Gen   71: 88082
    Gen   72: 88089
    Gen   73: 88094
    Gen   74: 88103
    Gen   75: 88113
    Gen   76: 88131
    Gen   77: 88131
    Gen   78: 88149
    Gen   79: 88161
    Gen   80: 88174
    Gen   81: 88182
    Gen   82: 88187
    Gen   83: 88200
    Gen   84: 88220
    Gen   85: 88225
    Gen   86: 88233
    Gen   87: 88233
    Gen   88: 88249
    Gen   89: 88256
    Gen   90: 88259
    Gen   91: 88277
    Gen   92: 88281
    Gen   93: 88291
    Gen   94: 88300
    Gen   95: 88310
    Gen   96: 88326
    Gen   97: 88334
    Gen   98: 88340
    Gen   99: 88349

  Pokretanje 12:
    Gen    0: 72990
    Gen    1: 76541
    Gen    2: 78580
    Gen    3: 80132
    Gen    4: 80276
    Gen    5: 82234
    Gen    6: 82296
    Gen    7: 83531
    Gen    8: 84012
    Gen    9: 84361
    Gen   10: 84714
    Gen   11: 84751
    Gen   12: 85012
    Gen   13: 85086
    Gen   14: 85508
    Gen   15: 85512
    Gen   16: 85642
    Gen   17: 86081
    Gen   18: 86121
    Gen   19: 86154
    Gen   20: 86381
    Gen   21: 86381
    Gen   22: 86412
    Gen   23: 86626
    Gen   24: 86744
    Gen   25: 86906
    Gen   26: 87012
    Gen   27: 87084
    Gen   28: 87086
    Gen   29: 87131
    Gen   30: 87213
    Gen   31: 87251
    Gen   32: 87354
    Gen   33: 87392
    Gen   34: 87429
    Gen   35: 87506
    Gen   36: 87623
    Gen   37: 87734
    Gen   38: 87758
    Gen   39: 87836
    Gen   40: 87927
    Gen   41: 87974
    Gen   42: 87995
    Gen   43: 88033
    Gen   44: 88048
    Gen   45: 88066
    Gen   46: 88105
    Gen   47: 88132
    Gen   48: 88198
    Gen   49: 88211
    Gen   50: 88251
    Gen   51: 88274
    Gen   52: 88297
    Gen   53: 88313
    Gen   54: 88347
    Gen   55: 88352
    Gen   56: 88366
    Gen   57: 88405
    Gen   58: 88405
    Gen   59: 88426
    Gen   60: 88446
    Gen   61: 88449
    Gen   62: 88452
    Gen   63: 88469
    Gen   64: 88472
    Gen   65: 88480
    Gen   66: 88489
    Gen   67: 88497
    Gen   68: 88500
    Gen   69: 88520
    Gen   70: 88528
    Gen   71: 88529
    Gen   72: 88529
    Gen   73: 88539
    Gen   74: 88541
    Gen   75: 88550
    Gen   76: 88550
    Gen   77: 88550
    Gen   78: 88550
    Gen   79: 88557
    Gen   80: 88561
    Gen   81: 88565
    Gen   82: 88575
    Gen   83: 88592
    Gen   84: 88592
    Gen   85: 88597
    Gen   86: 88597
    Gen   87: 88601
    Gen   88: 88611
    Gen   89: 88619
    Gen   90: 88621
    Gen   91: 88623
