GA Hiperparametri (C++):
  Velicina populacije: 1000
  Broj generacija: 100
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.15
  Elitizam: 30
  Broj pokretanja: 15

  Pokretanje 1: 88356 dinara  (0.05s)
    Gen   70: 88133
    Gen   71: 88141
    Gen   72: 88143
    Gen   73: 88178
    Gen   74: 88197
    Gen   75: 88197
    Gen   76: 88216
    Gen   77: 88222
    Gen   78: 88230
    Gen   79: 88230
    Gen   80: 88236
    Gen   81: 88240
    Gen   82: 88261
    Gen   83: 88267
    Gen   84: 88267
    Gen   85: 88276
    Gen   86: 88280
    Gen   87: 88280
    Gen   88: 88283
    Gen   89: 88296
    Gen   90: 88318
    Gen   91: 88318
    Gen   92: 88329
    Gen   93: 88332
    Gen   94: 88349
    Gen   95: 88359
    Gen   96: 88368
    Gen   97: 88371
    Gen   98: 88371
    Gen   99: 88380

  Pokretanje 6:
    Gen    0: 75144
    Gen    1: 76597
    Gen    2: 78219
    Gen    3: 78724
    Gen    4: 80176
    Gen    5: 80848
    Gen    6: 81588
    Gen    7: 82319
    Gen    8: 83164
    Gen    9: 83608
    Gen   10: 84195
    Gen   11: 84531
    Gen   12: 84572
    Gen   13: 84767
    Gen   14: 84997
    Gen   15: 85099
    Gen   16: 85371
    Gen   17: 85687
    Gen   18: 85687
    Gen   19: 85848
    Gen   20: 85906
    Gen   21: 86119
    Gen   22: 86131
    Gen   23: 86417
    Gen   24: 86510
    Gen   25: 86510
    Gen   26: 86540
    Gen   27: 86615
    Gen   28: 86770
    Gen   29: 86782
    Gen   30: 86885
    Gen   31: 86903
    Gen   32: 86977
    Gen   33: 87022
    Gen   34: 87056
    Gen   35: 87158
    Gen   36: 87193
    Gen   37: 87275
    Gen   38: 87311
    Gen   39: 87387
    Gen   40: 87475
    Gen   41: 87480
    Gen   42: 87549
    Gen   43: 87576
    Gen   44: 87627
    Gen   45: 87640
    Gen   46: 87699
    Gen   47: 87762
    Gen   48: 87802
    Gen   49: 87857
    Gen   50: 87857
    Gen   51: 87864
    Gen   52: 87875
    Gen   53: 87889
    Gen   54: 87904
    Gen   55: 87904
    Gen   56: 87913
    Gen   57: 87948
    Gen   58: 87952
    Gen   59: 87964
    Gen   60: 87974
    Gen   61: 87988
    Gen   62: 88029
    Gen   63: 88055
    Gen   64: 88078
    Gen   65: 88084
    Gen   66: 88089
    Gen   67: 88095
    Gen   68: 88110
    Gen   69: 88131
    Gen   70: 88237
    Gen   71: 88237
    Gen   72: 88240
    Gen   73: 88249
    Gen   74: 88264
    Gen   75: 88267
    Gen   76: 88286
    Gen   77: 88286
    Gen   78: 88292
    Gen   79: 88294
    Gen   80: 88297
    Gen   81: 88321
    Gen   82: 88325
    Gen   83: 88333
    Gen   84: 88349
    Gen   85: 88352
    Gen   86: 88361
    Gen   87: 88389
    Gen   88: 88389
    Gen   89: 88389
    Gen   90: 88393
    Gen   91: 88399
    Gen   92: 88399
    Gen   93: 88408
    Gen   94: 88412
    Gen   95: 88428
    Gen   96: 88441
    Gen   97: 88441
    Gen   98: 88445
    Gen   99: 88445

  Pokretanje 7:
    Gen    0: 73259
    Gen    1: 76263
    Gen    2: 78268
    Gen    3: 79060
    Gen    4: 80580
    Gen    5: 82044
    Gen    6: 82209
    Gen    7: 83367
    Gen    8: 83516
    Gen    9: 83796
    Gen   10: 84115
    Gen   11: 84451
    Gen   12: 84668
    Gen   13: 84903
    Gen   14: 85063
    Gen   15: 85146
    Gen   16: 85367
    Gen   17: 85449
    Gen   18: 85540
    Gen   19: 85740
    Gen   20: 85740
    Gen   21: 85822
    Gen   22: 85971
    Gen   23: 86091
    Gen   24: 86431
    Gen   25: 86449
    Gen   26: 86487
    Gen   27: 86543
    Gen   28: 86780
    Gen   29: 86866
    Gen   30: 86875
    Gen   31: 86957
    Gen   32: 87026
    Gen   33: 87048
    Gen   34: 87151
    Gen   35: 87301
    Gen   36: 87353
    Gen   37: 87363
    Gen   38: 87400
    Gen   39: 87425
    Gen   40: 87492
    Gen   41: 87533
    Gen   42: 87552
    Gen   43: 87578
    Gen   44: 87685
    Gen   45: 87687
    Gen   46: 87723
    Gen   47: 87747
    Gen   48: 87754
    Gen   49: 87761
    Gen   50: 87767
    Gen   51: 87788
    Gen   52: 87803
    Gen   53: 87812
    Gen   54: 87849
    Gen   55: 87859
    Gen   56: 87901
    Gen   57: 87935
    Gen   58: 87951
    Gen   59: 87968
    Gen   60: 87972
    Gen   61: 87978
    Gen   62: 87996
    Gen   63: 87996
    Gen   64: 88007
    Gen   65: 88012
    Gen   66: 88028
    Gen   67: 88049
    Gen   68: 88063
    Gen   69: 88115
    Gen   70: 88115
    Gen   71: 88122
    Gen   72: 88132
    Gen   73: 88132
    Gen   74: 88158
    Gen   75: 88171
    Gen   76: 88177
    Gen   77: 88184
    Gen   78: 88191
    Gen   79: 88196
    Gen   80: 88196
    Gen   81: 88196
    Gen   82: 88210
    Gen   83: 88217
    Gen   84: 88234
    Gen   85: 88241
    Gen   86: 88245
    Gen   87: 88246
    Gen   88: 88267
    Gen   89: 88276
    Gen   90: 88297
    Gen   91: 88297
    Gen   92: 88309
    Gen   93: 88312
    Gen   94: 88319
    Gen   95: 88325
    Gen   96: 88325
    Gen   97: 88325
    Gen   98: 88333
    Gen   99: 88336

  Pokretanje 8:
    Gen    0: 73148
    Gen    1: 76039
    Gen    2: 78255
    Gen    3: 78713
    Gen    4: 79591
    Gen    5: 80427
    Gen    6: 81094
    Gen    7: 81611
    Gen    8: 81997
    Gen    9: 82830
    Gen   10: 82950
    Gen   11: 83081
    Gen   12: 83489
    Gen   13: 83603
    Gen   14: 83971
    Gen   15: 84326
    Gen   16: 84326
    Gen   17: 84489
    Gen   18: 84656
    Gen   19: 84917
    Gen   20: 85359
    Gen   21: 85519
    Gen   22: 85572
    Gen   23: 85719
    Gen   24: 85751
    Gen   25: 85789
    Gen   26: 85929
    Gen   27: 86023
    Gen   28: 86063
    Gen   29: 86227
    Gen   30: 86363
    Gen   31: 86378
    Gen   32: 86583
    Gen   33: 86654
    Gen   34: 86777
    Gen   35: 86841
    Gen   36: 86963
    Gen   37: 87026
    Gen   38: 87035
    Gen   39: 87041
    Gen   40: 87156
    Gen   41: 87180
    Gen   42: 87183
    Gen   43: 87298
    Gen   44: 87299
    Gen   45: 87325
    Gen   46: 87330
    Gen   47: 87351
    Gen   48: 87375
    Gen   49: 87419
    Gen   50: 87504
    Gen   51: 87504
    Gen   52: 87514
    Gen   53: 87583
    Gen   54: 87596
    Gen   55: 87596
    Gen   56: 87610
    Gen   57: 87612
    Gen   58: 87657
    Gen   59: 87673
    Gen   60: 87685
    Gen   61: 87689
    Gen   62: 87697
    Gen   63: 87702
    Gen   64: 87707
    Gen   65: 87712
    Gen   66: 87771
    Gen   67: 87777
    Gen   68: 87777
    Gen   69: 87796
    Gen   70: 87802
    Gen   71: 87808
    Gen   72: 87808
    Gen   73: 87809
    Gen   74: 87810
    Gen   75: 87857
    Gen   76: 87857
    Gen   77: 87857
    Gen   78: 87862
    Gen   79: 87862
    Gen   80: 87868
    Gen   81: 87872
    Gen   82: 87878
    Gen   83: 87913
    Gen   84: 87913
    Gen   85: 87921
    Gen   86: 87927
    Gen   87: 87936
    Gen   88: 87940
    Gen   89: 87943
    Gen   90: 87956
    Gen   91: 87970
    Gen   92: 87972
    Gen   93: 87974
    Gen   94: 87978
    Gen   95: 87979
    Gen   96: 87985
    Gen   97: 87989
    Gen   98: 87989
    Gen   99: 87994

  Pokretanje 9:
    Gen    0: 73501
    Gen    1: 75698
    Gen    2: 77910
    Gen    3: 79260
    Gen    4: 79552
    Gen    5: 80645
    Gen    6: 81104
    Gen    7: 81475
    Gen    8: 82250
    Gen    9: 82995
    Gen   10: 83610
    Gen   11: 83984
    Gen   12: 84263
    Gen   13: 84386
    Gen   14: 84705
    Gen   15: 85058
    Gen   16: 85115
    Gen   17: 85268
    Gen   18: 85676
    Gen   19: 85739
    Gen   20: 85831
    Gen   21: 86022
    Gen   22: 86049
    Gen   23: 86062
    Gen   24: 86180
    Gen   25: 86349
    Gen   26: 86397
    Gen   27: 86438
    Gen   28: 86474
    Gen   29: 86573
    Gen   30: 86636
    Gen   31: 86718
    Gen   32: 86747
    Gen   33: 86910
    Gen   34: 86910
    Gen   35: 86980
    Gen   36: 86985
    Gen   37: 87321
    Gen   38: 87321
    Gen   39: 87325
    Gen   40: 87327
    Gen   41: 87463
    Gen   42: 87491
    Gen   43: 87499
    Gen   44: 87503
    Gen   45: 87524
    Gen   46: 87536
    Gen   47: 87571
    Gen   48: 87575
    Gen   49: 87623
    Gen   50: 87673
    Gen   51: 87742
    Gen   52: 87777
    Gen   53: 87790
    Gen   54: 87804
    Gen   55: 87812
    Gen   56: 87845
    Gen   57: 87857
    Gen   58: 87869
    Gen   59: 87892
    Gen   60: 87894
    Gen   61: 87913
    Gen   62: 87948
    Gen   63: 87958
    Gen   64: 87964
    Gen   65: 87992
    Gen   66: 87992
    Gen   67: 87994
    Gen   68: 87998
    Gen   69: 87998
    Gen   70: 88002
    Gen   71: 88002
    Gen   72: 88007
    Gen   73: 88012
    Gen   74: 88014
    Gen   75: 88014
    Gen   76: 88024
    Gen   77: 88037
    Gen   78: 88043
    Gen   79: 88050
    Gen   80: 88059
    Gen   81: 88063
    Gen   82: 88095
    Gen   83: 88095
    Gen   84: 88095
    Gen   85: 88095
    Gen   86: 88100
    Gen   87: 88124
    Gen   88: 88124
    Gen   89: 88130
    Gen   90: 88139
    Gen   91: 88148
    Gen   92: 88166
    Gen   93: 88185
    Gen   94: 88192
    Gen   95: 88192
    Gen   96: 88217
    Gen   97: 88226
    Gen   98: 88227
    Gen   99: 88227

  Pokretanje 10:
    Gen    0: 73222
    Gen    1: 76676
    Gen    2: 77972
    Gen    3: 78711
    Gen    4: 80162
    Gen    5: 80162
    Gen    6: 80593
    Gen    7: 81884
    Gen    8: 82030
    Gen    9: 82529
    Gen   10: 83162
    Gen   11: 83166
    Gen   12: 83833
    Gen   13: 84025
    Gen   14: 84031
    Gen   15: 84528
    Gen   16: 84869
    Gen   17: 84938
    Gen   18: 85131
    Gen   19: 85131
    Gen   20: 85290
    Gen   21: 85358
    Gen   22: 85453
    Gen   23: 85549
    Gen   24: 85724
    Gen   25: 85802
    Gen   26: 85892
    Gen   27: 85978
    Gen   28: 86231
    Gen   29: 86489
    Gen   30: 86489
    Gen   31: 86539
    Gen   32: 86603
    Gen   33: 86760
    Gen   34: 86768
    Gen   35: 86924
    Gen   36: 87020
    Gen   37: 87044
    Gen   38: 87104
    Gen   39: 87153
    Gen   40: 87185
    Gen   41: 87279
    Gen   42: 87374
    Gen   43: 87413
    Gen   44: 87439
    Gen   45: 87454
    Gen   46: 87528
    Gen   47: 87537
    Gen   48: 87588
    Gen   49: 87637
    Gen   50: 87685
    Gen   51: 87741
    Gen   52: 87776
    Gen   53: 87778
    Gen   54: 87816
    Gen   55: 87820
    Gen   56: 87863
    Gen   57: 87885
    Gen   58: 87905
    Gen   59: 87913
    Gen   60: 87959
    Gen   61: 87964
    Gen   62: 87982
    Gen   63: 88002
    Gen   64: 88017
    Gen   65: 88034
    Gen   66: 88049
    Gen   67: 88065
    Gen   68: 88106
    Gen   69: 88106
    Gen   70: 88117
    Gen   71: 88154
    Gen   72: 88160
    Gen   73: 88168
    Gen   74: 88168
    Gen   75: 88173
    Gen   76: 88184
    Gen   77: 88184
    Gen   78: 88196
    Gen   79: 88208
    Gen   80: 88234
    Gen   81: 88234
    Gen   82: 88234
    Gen   83: 88234
    Gen   84: 88265
    Gen   85: 88270
    Gen   86: 88275
    Gen   87: 88288
    Gen   88: 88314
    Gen   89: 88328
    Gen   90: 88334
    Gen   91: 88334
    Gen   92: 88339
    Gen   93: 88341
    Gen   94: 88348
    Gen   95: 88352
    Gen   96: 88352
    Gen   97: 88353
    Gen   98: 88356
    Gen   99: 88357

  Pokretanje 11:
    Gen    0: 73211
    Gen    1: 75782
    Gen    2: 77291
    Gen    3: 79611
    Gen    4: 80601
    Gen    5: 81150
    Gen    6: 81875
    Gen    7: 82505
    Gen    8: 82739
    Gen    9: 82980
    Gen   10: 83521
    Gen   11: 83884
    Gen   12: 84174
    Gen   13: 84475
    Gen   14: 84645
    Gen   15: 85022
    Gen   16: 85719
    Gen   17: 85772
    Gen   18: 85797
    Gen   19: 85808
    Gen   20: 86021
    Gen   21: 86048
    Gen   22: 86397
    Gen   23: 86462
    Gen   24: 86491
    Gen   25: 86615
    Gen   26: 86633
    Gen   27: 86637
    Gen   28: 86738
    Gen   29: 86851
    Gen   30: 86870
    Gen   31: 87002
    Gen   32: 87006
    Gen   33: 87051
    Gen   34: 87140
    Gen   35: 87144
    Gen   36: 87179
    Gen   37: 87218
    Gen   38: 87247
    Gen   39: 87289
    Gen   40: 87289
    Gen   41: 87325
    Gen   42: 87383
    Gen   43: 87476
    Gen   44: 87510
    Gen   45: 87552
    Gen   46: 87562
    Gen   47: 87637
    Gen   48: 87637
    Gen   49: 87641
    Gen   50: 87695
    Gen   51: 87729
    Gen   52: 87748
    Gen   53: 87803
    Gen   54: 87845
    Gen   55: 87863
    Gen   56: 87863
    Gen   57: 87872
    Gen   58: 87892
    Gen   59: 87896
    Gen   60: 87896
    Gen   61: 87949
    Gen   62: 87975
    Gen   63: 87979
    Gen   64: 87993
    Gen   65: 88029
    Gen   66: 88063
    Gen   67: 88119
    Gen   68: 88121
    Gen   69: 88144
    Gen   70: 88144
    Gen   71: 88148
    Gen   72: 88167
    Gen   73: 88168
    Gen   74: 88170
    Gen   75: 88181
    Gen   76: 88193
    Gen   77: 88195
    Gen   78: 88202
    Gen   79: 88216
    Gen   80: 88236
    Gen   81: 88239
    Gen   82: 88280
    Gen   83: 88280
    Gen   84: 88305
    Gen   85: 88307
    Gen   86: 88318
    Gen   87: 88335
    Gen   88: 88359
    Gen   89: 88377
    Gen   90: 88377
    Gen   91: 88383
    Gen   92: 88383
    Gen   93: 88383
    Gen   94: 88387
    Gen   95: 88393
    Gen   96: 88393
    Gen   97: 88400
    Gen   98: 88400
    Gen   99: 88410

  Pokretanje 12:
    Gen    0: 72614
    Gen    1: 76162
    Gen    2: 77903
    Gen    3: 79181
    Gen    4: 80540
    Gen    5: 81117
    Gen    6: 82238
    Gen    7: 82546
    Gen    8: 83305
    Gen    9: 83847
    Gen   10: 83847
    Gen   11: 84002
    Gen   12: 84200
    Gen   13: 84413
    Gen   14: 84793
    Gen   15: 84825
    Gen   16: 85013
    Gen   17: 85138
    Gen   18: 85138
    Gen   19: 85234
    Gen   20: 85337
    Gen   21: 85411
    Gen   22: 85471
    Gen   23: 85587
    Gen   24: 85688
    Gen   25: 85792
    Gen   26: 85860
    Gen   27: 85886
    Gen   28: 85986
    Gen   29: 86266
    Gen   30: 86355
    Gen   31: 86477
    Gen   32: 86674
    Gen   33: 86794
    Gen   34: 86794
    Gen   35: 86891
    Gen   36: 86891
    Gen   37: 86934
    Gen   38: 86980
    Gen   39: 87032
    Gen   40: 87032
    Gen   41: 87126
    Gen   42: 87154
    Gen   43: 87175
    Gen   44: 87246
    Gen   45: 87264
    Gen   46: 87310
    Gen   47: 87336
    Gen   48: 87389
    Gen   49: 87450
    Gen   50: 87467
    Gen   51: 87517
    Gen   52: 87518
    Gen   53: 87532
    Gen   54: 87552
    Gen   55: 87569
    Gen   56: 87596
    Gen   57: 87599
    Gen   58: 87640
    Gen   59: 87647
    Gen   60: 87679
    Gen   61: 87686
    Gen   62: 87759
    Gen   63: 87759
    Gen   64: 87776
    Gen   65: 87791
    Gen   66: 87791
    Gen   67: 87813
    Gen   68: 87825
    Gen   69: 87854
    Gen   70: 87866
    Gen   71: 87905
    Gen   72: 87919
    Gen   73: 87924
    Gen   74: 87941
    Gen   75: 87947
    Gen   76: 87960
    Gen   77: 87960
    Gen   78: 87968
    Gen   79: 87982
    Gen   80: 87984
    Gen   81: 88008
    Gen   82: 88008
    Gen   83: 88011
    Gen   84: 88023
    Gen   85: 88040
    Gen   86: 88042
    Gen   87: 88054
    Gen   88: 88054
    Gen   89: 88062
    Gen   90: 88063
    Gen   91: 88103
