GA Hiperparametri (C++):
  Velicina populacije: 500
  Broj generacija: 200
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.15
  Elitizam: 15
  Broj pokretanja: 15

  Pokretanje 1: 88242 dinara  (0.06s)
    Gen  143: 88004
    Gen  144: 88004
    Gen  145: 88036
    Gen  146: 88042
    Gen  147: 88042
    Gen  148: 88073
    Gen  149: 88073
    Gen  150: 88074
    Gen  151: 88080
    Gen  152: 88097
    Gen  153: 88105
    Gen  154: 88105
    Gen  155: 88105
    Gen  156: 88105
    Gen  157: 88105
    Gen  158: 88107
    Gen  159: 88107
    Gen  160: 88107
    Gen  161: 88107
    Gen  162: 88107
    Gen  163: 88107
    Gen  164: 88107
    Gen  165: 88107
    Gen  166: 88107
    Gen  167: 88107
    Gen  168: 88109
    Gen  169: 88114
    Gen  170: 88120
    Gen  171: 88120
    Gen  172: 88131
    Gen  173: 88131
    Gen  174: 88147
    Gen  175: 88160
    Gen  176: 88164
    Gen  177: 88166
    Gen  178: 88167
    Gen  179: 88171
    Gen  180: 88171
    Gen  181: 88179
    Gen  182: 88179
    Gen  183: 88183
    Gen  184: 88184
    Gen  185: 88188
    Gen  186: 88192
    Gen  187: 88192
    Gen  188: 88197
    Gen  189: 88209
    Gen  190: 88209
    Gen  191: 88222
    Gen  192: 88227
    Gen  193: 88231
    Gen  194: 88231
    Gen  195: 88237
    Gen  196: 88237
    Gen  197: 88237
    Gen  198: 88237
    Gen  199: 88242

  Pokretanje 2:
    Gen    0: 73427
    Gen    1: 75826
    Gen    2: 77015
    Gen    3: 78308
    Gen    4: 79338
    Gen    5: 80737
    Gen    6: 81069
    Gen    7: 81500
    Gen    8: 82140
    Gen    9: 82315
    Gen   10: 82876
    Gen   11: 83104
    Gen   12: 83748
    Gen   13: 84226
    Gen   14: 84311
    Gen   15: 84870
    Gen   16: 84878
    Gen   17: 84909
    Gen   18: 84954
    Gen   19: 85073
    Gen   20: 85196
    Gen   21: 85215
    Gen   22: 85222
    Gen   23: 85668
    Gen   24: 85670
    Gen   25: 85732
    Gen   26: 85783
    Gen   27: 85832
    Gen   28: 85938
    Gen   29: 85938
    Gen   30: 85994
    Gen   31: 86104
    Gen   32: 86217
    Gen   33: 86277
    Gen   34: 86277
    Gen   35: 86355
    Gen   36: 86420
    Gen   37: 86432
    Gen   38: 86542
    Gen   39: 86656
    Gen   40: 86656
    Gen   41: 86696
    Gen   42: 86701
    Gen   43: 86755
    Gen   44: 86761
    Gen   45: 86797
    Gen   46: 86870
    Gen   47: 86915
    Gen   48: 86935
    Gen   49: 86943
    Gen   50: 86955
    Gen   51: 87018
    Gen   52: 87027
    Gen   53: 87046
    Gen   54: 87050
    Gen   55: 87138
    Gen   56: 87182
    Gen   57: 87188
    Gen   58: 87263
    Gen   59: 87376
    Gen   60: 87418
    Gen   61: 87426
    Gen   62: 87446
    Gen   63: 87469
    Gen   64: 87492
    Gen   65: 87509
    Gen   66: 87560
    Gen   67: 87569
    Gen   68: 87590
    Gen   69: 87592
    Gen   70: 87608
    Gen   71: 87616
    Gen   72: 87616
    Gen   73: 87648
    Gen   74: 87648
    Gen   75: 87674
    Gen   76: 87684
    Gen   77: 87684
    Gen   78: 87727
    Gen   79: 87752
    Gen   80: 87752
    Gen   81: 87753
    Gen   82: 87755
    Gen   83: 87755
    Gen   84: 87755
    Gen   85: 87755
    Gen   86: 87755
    Gen   87: 87802
    Gen   88: 87806
    Gen   89: 87808
    Gen   90: 87808
    Gen   91: 87830
    Gen   92: 87835
    Gen   93: 87840
    Gen   94: 87840
    Gen   95: 87840
    Gen   96: 87852
    Gen   97: 87862
    Gen   98: 87864
    Gen   99: 87882
    Gen  100: 87882
    Gen  101: 87895
    Gen  102: 87895
    Gen  103: 87895
    Gen  104: 87897
    Gen  105: 87897
    Gen  106: 87899
    Gen  107: 87899
    Gen  108: 87899
    Gen  109: 87899
    Gen  110: 87900
    Gen  111: 87900
    Gen  112: 87900
    Gen  113: 87907
    Gen  114: 87924
    Gen  115: 87932
    Gen  116: 87946
    Gen  117: 87964
    Gen  118: 87968
    Gen  119: 87972
    Gen  120: 87977
    Gen  121: 87981
    Gen  122: 87982
    Gen  123: 87982
    Gen  124: 87990
    Gen  125: 87995
    Gen  126: 87995
    Gen  127: 88005
    Gen  128: 88005
    Gen  129: 88025
    Gen  130: 88040
    Gen  131: 88043
    Gen  132: 88049
    Gen  133: 88054
    Gen  134: 88068
    Gen  135: 88069
    Gen  136: 88069
    Gen  137: 88076
    Gen  138: 88077
    Gen  139: 88081
    Gen  140: 88090
    Gen  141: 88090
    Gen  142: 88090
    Gen  143: 88103
    Gen  144: 88103
    Gen  145: 88103
    Gen  146: 88104
    Gen  147: 88106
    Gen  148: 88106
    Gen  149: 88107
    Gen  150: 88111
    Gen  151: 88111
    Gen  152: 88111
    Gen  153: 88115
    Gen  154: 88115
    Gen  155: 88116
    Gen  156: 88116
    Gen  157: 88118
    Gen  158: 88118
    Gen  159: 88118
    Gen  160: 88118
    Gen  161: 88118
    Gen  162: 88118
    Gen  163: 88118
    Gen  164: 88118
    Gen  165: 88156
    Gen  166: 88156
    Gen  167: 88156
    Gen  168: 88156
    Gen  169: 88164
    Gen  170: 88166
    Gen  171: 88166
    Gen  172: 88167
    Gen  173: 88170
    Gen  174: 88174
    Gen  175: 88174
    Gen  176: 88175
    Gen  177: 88176
    Gen  178: 88176
    Gen  179: 88178
    Gen  180: 88184
    Gen  181: 88188
    Gen  182: 88192
    Gen  183: 88217
    Gen  184: 88217
    Gen  185: 88223
    Gen  186: 88223
    Gen  187: 88223
    Gen  188: 88223
    Gen  189: 88223
    Gen  190: 88235
    Gen  191: 88235
    Gen  192: 88235
    Gen  193: 88236
    Gen  194: 88239
    Gen  195: 88240
    Gen  196: 88240
    Gen  197: 88240
    Gen  198: 88240
    Gen  199: 88240

  Pokretanje 3:
    Gen    0: 72961
    Gen    1: 76150
    Gen    2: 77412
    Gen    3: 78829
    Gen    4: 79182
    Gen    5: 79645
    Gen    6: 80275
    Gen    7: 80905
    Gen    8: 81370
    Gen    9: 82082
    Gen   10: 82375
    Gen   11: 83546
    Gen   12: 83807
    Gen   13: 84157
    Gen   14: 84184
    Gen   15: 84335
    Gen   16: 84593
    Gen   17: 84789
    Gen   18: 84865
    Gen   19: 84910
    Gen   20: 85190
    Gen   21: 85370
    Gen   22: 85468
    Gen   23: 85621
    Gen   24: 85679
    Gen   25: 85948
    Gen   26: 85954
    Gen   27: 86012
    Gen   28: 86032
    Gen   29: 86069
    Gen   30: 86110
    Gen   31: 86125
    Gen   32: 86232
    Gen   33: 86232
    Gen   34: 86258
    Gen   35: 86325
    Gen   36: 86325
    Gen   37: 86349
    Gen   38: 86428
    Gen   39: 86759
    Gen   40: 86786
    Gen   41: 86842
    Gen   42: 86953
    Gen   43: 86993
    Gen   44: 86993
    Gen   45: 87062
    Gen   46: 87068
    Gen   47: 87076
    Gen   48: 87095
    Gen   49: 87195
    Gen   50: 87202
    Gen   51: 87228
    Gen   52: 87254
    Gen   53: 87270
    Gen   54: 87296
    Gen   55: 87318
    Gen   56: 87348
    Gen   57: 87351
    Gen   58: 87355
    Gen   59: 87406
    Gen   60: 87439
    Gen   61: 87457
    Gen   62: 87501
    Gen   63: 87541
    Gen   64: 87569
    Gen   65: 87569
    Gen   66: 87578
    Gen   67: 87607
    Gen   68: 87633
    Gen   69: 87664
    Gen   70: 87669
    Gen   71: 87686
    Gen   72: 87691
    Gen   73: 87745
    Gen   74: 87753
    Gen   75: 87758
    Gen   76: 87763
    Gen   77: 87785
    Gen   78: 87790
    Gen   79: 87796
    Gen   80: 87814
    Gen   81: 87828
    Gen   82: 87835
    Gen   83: 87836
    Gen   84: 87852
    Gen   85: 87881
    Gen   86: 87903
    Gen   87: 87907
    Gen   88: 87912
    Gen   89: 87926
    Gen   90: 87926
    Gen   91: 87927
    Gen   92: 87927
    Gen   93: 87971
    Gen   94: 87971
    Gen   95: 87972
    Gen   96: 87974
    Gen   97: 87989
    Gen   98: 87989
    Gen   99: 87989
    Gen  100: 87989
    Gen  101: 87989
    Gen  102: 87989
    Gen  103: 88033
    Gen  104: 88033
    Gen  105: 88033
    Gen  106: 88034
    Gen  107: 88047
    Gen  108: 88047
    Gen  109: 88047
    Gen  110: 88063
    Gen  111: 88072
    Gen  112: 88099
    Gen  113: 88099
    Gen  114: 88112
    Gen  115: 88112
    Gen  116: 88116
    Gen  117: 88119
    Gen  118: 88119
    Gen  119: 88126
    Gen  120: 88126
    Gen  121: 88132
    Gen  122: 88135
    Gen  123: 88136
    Gen  124: 88136
    Gen  125: 88136
    Gen  126: 88136
    Gen  127: 88136
    Gen  128: 88136
    Gen  129: 88136
    Gen  130: 88172
    Gen  131: 88172
    Gen  132: 88172
    Gen  133: 88172
    Gen  134: 88172
    Gen  135: 88172
    Gen  136: 88172
    Gen  137: 88172
    Gen  138: 88172
    Gen  139: 88195
    Gen  140: 88195
    Gen  141: 88195
    Gen  142: 88195
    Gen  143: 88195
    Gen  144: 88195
    Gen  145: 88195
    Gen  146: 88195
    Gen  147: 88195
    Gen  148: 88195
    Gen  149: 88195
    Gen  150: 88195
    Gen  151: 88195
    Gen  152: 88195
    Gen  153: 88195
    Gen  154: 88195
    Gen  155: 88195
    Gen  156: 88195
    Gen  157: 88195
    Gen  158: 88195
    Gen  159: 88195
    Gen  160: 88195
    Gen  161: 88195
    Gen  162: 88195
    Gen  163: 88220
    Gen  164: 88220
    Gen  165: 88220
    Gen  166: 88220
    Gen  167: 88220
    Gen  168: 88220
    Gen  169: 88220
    Gen  170: 88220
    Gen  171: 88220
    Gen  172: 88220
    Gen  173: 88229
    Gen  174: 88229
    Gen  175: 88229
    Gen  176: 88229
    Gen  177: 88229
    Gen  178: 88229
    Gen  179: 88229
    Gen  180: 88229
    Gen  181: 88229
    Gen  182: 88229
    Gen  183: 88229
    Gen  184: 88229
    Gen  185: 88229
    Gen  186: 88229
    Gen  187: 88229
    Gen  188: 88229
    Gen  189: 88229
    Gen  190: 88229
    Gen  191: 88229
    Gen  192: 88229
    Gen  193: 88229
    Gen  194: 88229
    Gen  195: 88229
    Gen  196: 88229
    Gen  197: 88241
    Gen  198: 88241
    Gen  199: 88250

  Pokretanje 4:
    Gen    0: 72375
    Gen    1: 75336
    Gen    2: 77135
    Gen    3: 78682
    Gen    4: 79928
    Gen    5: 80907
    Gen    6: 81291
    Gen    7: 81616
    Gen    8: 82398
    Gen    9: 82398
    Gen   10: 83037
    Gen   11: 83641
    Gen   12: 84418
    Gen   13: 84518
    Gen   14: 84623
    Gen   15: 84883
    Gen   16: 84991
    Gen   17: 85089
    Gen   18: 85110
    Gen   19: 85239
    Gen   20: 85517
    Gen   21: 85517
    Gen   22: 85521
    Gen   23: 85535
    Gen   24: 85589
    Gen   25: 85696
    Gen   26: 85725
    Gen   27: 85811
    Gen   28: 85864
    Gen   29: 86040
    Gen   30: 86285
    Gen   31: 86415
    Gen   32: 86686
    Gen   33: 86731
    Gen   34: 86748
    Gen   35: 86774
    Gen   36: 86874
    Gen   37: 86930
    Gen   38: 86970
    Gen   39: 87130
    Gen   40: 87134
    Gen   41: 87208
    Gen   42: 87222
    Gen   43: 87328
    Gen   44: 87328
    Gen   45: 87361
    Gen   46: 87383
    Gen   47: 87444
    Gen   48: 87475
    Gen   49: 87523
    Gen   50: 87554
    Gen   51: 87621
    Gen   52: 87628
    Gen   53: 87706
    Gen   54: 87724
    Gen   55: 87753
    Gen   56: 87777
    Gen   57: 87777
    Gen   58: 87843
    Gen   59: 87846
    Gen   60: 87878
    Gen   61: 87922
    Gen   62: 87989
    Gen   63: 88030
    Gen   64: 88039
    Gen   65: 88039
    Gen   66: 88086
    Gen   67: 88087
    Gen   68: 88129
    Gen   69: 88134
    Gen   70: 88145
    Gen   71: 88151
    Gen   72: 88151
    Gen   73: 88151
    Gen   74: 88157
    Gen   75: 88158
    Gen   76: 88184
    Gen   77: 88187
    Gen   78: 88191
    Gen   79: 88222
    Gen   80: 88230
    Gen   81: 88234
    Gen   82: 88237
    Gen   83: 88240
    Gen   84: 88241
    Gen   85: 88244
    Gen   86: 88267
    Gen   87: 88267
    Gen   88: 88275
    Gen   89: 88281
    Gen   90: 88282
    Gen   91: 88286
    Gen   92: 88293
    Gen   93: 88300
    Gen   94: 88304
    Gen   95: 88323
    Gen   96: 88323
    Gen   97: 88323
    Gen   98: 88323
    Gen   99: 88323
    Gen  100: 88340
    Gen  101: 88340
    Gen  102: 88340
    Gen  103: 88340
    Gen  104: 88340
    Gen  105: 88343
    Gen  106: 88343
    Gen  107: 88343
    Gen  108: 88343
    Gen  109: 88345
    Gen  110: 88345
    Gen  111: 88345
    Gen  112: 88345
    Gen  113: 88346
    Gen  114: 88346
    Gen  115: 88350
    Gen  116: 88356
    Gen  117: 88365
    Gen  118: 88365
    Gen  119: 88370
    Gen  120: 88373
    Gen  121: 88373
    Gen  122: 88378
    Gen  123: 88382
    Gen  124: 88390
    Gen  125: 88399
    Gen  126: 88399
    Gen  127: 88402
    Gen  128: 88404
    Gen  129: 88408
    Gen  130: 88412
    Gen  131: 88412
    Gen  132: 88417
    Gen  133: 88417
    Gen  134: 88425
    Gen  135: 88425
    Gen  136: 88426
    Gen  137: 88427
    Gen  138: 88427
    Gen  139: 88428
    Gen  140: 88428
    Gen  141: 88428
    Gen  142: 88428
    Gen  143: 88428
    Gen  144: 88428
    Gen  145: 88428
    Gen  146: 88428
    Gen  147: 88428
    Gen  148: 88428
    Gen  149: 88428
    Gen  150: 88428
    Gen  151: 88428
    Gen  152: 88452
    Gen  153: 88452
    Gen  154: 88452
    Gen  155: 88452
    Gen  156: 88452
    Gen  157: 88471
    Gen  158: 88471
    Gen  159: 88477
    Gen  160: 88479
    Gen  161: 88479
    Gen  162: 88481
    Gen  163: 88481
    Gen  164: 88481
    Gen  165: 88481
    Gen  166: 88481
    Gen  167: 88481
    Gen  168: 88481
    Gen  169: 88481
    Gen  170: 88481
    Gen  171: 88483
    Gen  172: 88483
    Gen  173: 88483
    Gen  174: 88483
    Gen  175: 88483
    Gen  176: 88483
    Gen  177: 88495
    Gen  178: 88495
    Gen  179: 88495
    Gen  180: 88495
    Gen  181: 88495
    Gen  182: 88495
    Gen  183: 88495
    Gen  184: 88495
    Gen  185: 88495
    Gen  186: 88495
    Gen  187: 88495
    Gen  188: 88510
    Gen  189: 88510
    Gen  190: 88510
    Gen  191: 88510
    Gen  192: 88510
    Gen  193: 88510
    Gen  194: 88510
    Gen  195: 88510
    Gen  196: 88510
    Gen  197: 88510
    Gen  198: 88510
    Gen  199: 88510

  Pokretanje 5:
    Gen    0: 72354
    Gen    1: 75919
    Gen    2: 77345
    Gen    3: 78899
    Gen    4: 79699
    Gen    5: 80637
    Gen    6: 81394
    Gen    7: 82245
    Gen    8: 82268
    Gen    9: 82709
    Gen   10: 83278
    Gen   11: 83928
    Gen   12: 84194
    Gen   13: 84588
    Gen   14: 84701
    Gen   15: 84847
    Gen   16: 85012
    Gen   17: 85155
    Gen   18: 85218
    Gen   19: 85311
    Gen   20: 85502
    Gen   21: 85771
    Gen   22: 86044
    Gen   23: 86114
    Gen   24: 86250
    Gen   25: 86281
    Gen   26: 86291
    Gen   27: 86325
    Gen   28: 86388
    Gen   29: 86388
    Gen   30: 86452
    Gen   31: 86493
    Gen   32: 86595
    Gen   33: 86639
    Gen   34: 86767
    Gen   35: 86825
    Gen   36: 86834
    Gen   37: 86926
    Gen   38: 86938
    Gen   39: 86973
    Gen   40: 87040
    Gen   41: 87129
    Gen   42: 87192
    Gen   43: 87279
    Gen   44: 87279
    Gen   45: 87305
    Gen   46: 87317
    Gen   47: 87352
    Gen   48: 87389
    Gen   49: 87419
    Gen   50: 87424
    Gen   51: 87559
    Gen   52: 87622
    Gen   53: 87706
    Gen   54: 87706
    Gen   55: 87706
    Gen   56: 87712
    Gen   57: 87752
    Gen   58: 87754
    Gen   59: 87770
    Gen   60: 87793
    Gen   61: 87840
    Gen   62: 87880
    Gen   63: 87888
    Gen   64: 87890
    Gen   65: 87906
    Gen   66: 87929
    Gen   67: 87932
    Gen   68: 87944
    Gen   69: 87945
    Gen   70: 87953
    Gen   71: 87965
    Gen   72: 87975
    Gen   73: 87982
    Gen   74: 87993
    Gen   75: 88051
    Gen   76: 88075
    Gen   77: 88086
    Gen   78: 88086
    Gen   79: 88098
    Gen   80: 88107
    Gen   81: 88119
    Gen   82: 88126
    Gen   83: 88137
    Gen   84: 88151
    Gen   85: 88155
    Gen   86: 88157
    Gen   87: 88173
    Gen   88: 88185
    Gen   89: 88190
    Gen   90: 88195
    Gen   91: 88202
    Gen   92: 88212
    Gen   93: 88222
    Gen   94: 88222
    Gen   95: 88237
    Gen   96: 88237
    Gen   97: 88238
    Gen   98: 88243
    Gen   99: 88244
    Gen  100: 88248
    Gen  101: 88252
    Gen  102: 88254
    Gen  103: 88259
    Gen  104: 88259
    Gen  105: 88264
    Gen  106: 88268
    Gen  107: 88273
    Gen  108: 88274
    Gen  109: 88282
    Gen  110: 88282
    Gen  111: 88283
    Gen  112: 88283
    Gen  113: 88283
    Gen  114: 88284
    Gen  115: 88284
    Gen  116: 88284
    Gen  117: 88284
    Gen  118: 88284
    Gen  119: 88284
    Gen  120: 88284
    Gen  121: 88284
    Gen  122: 88284
    Gen  123: 88284
    Gen  124: 88284
    Gen  125: 88284
    Gen  126: 88284
    Gen  127: 88284
    Gen  128: 88307
    Gen  129: 88307
    Gen  130: 88307
    Gen  131: 88311
    Gen  132: 88314
    Gen  133: 88318
    Gen  134: 88318
    Gen  135: 88318
    Gen  136: 88318
    Gen  137: 88318
    Gen  138: 88319
    Gen  139: 88345
    Gen  140: 88359
    Gen  141: 88359
    Gen  142: 88367
    Gen  143: 88371
    Gen  144: 88371
    Gen  145: 88371
    Gen  146: 88371
    Gen  147: 88371
    Gen  148: 88376
    Gen  149: 88378
    Gen  150: 88379
    Gen  151: 88388
    Gen  152: 88388
    Gen  153: 88388
    Gen  154: 88388
    Gen  155: 88388
    Gen  156: 88388
    Gen  157: 88388
    Gen  158: 88388
    Gen  159: 88388
    Gen  160: 88388
    Gen  161: 88392
    Gen  162: 88392
    Gen  163: 88394
    Gen  164: 88401
    Gen  165: 88401
    Gen  166: 88409
    Gen  167: 88412
    Gen  168: 88428
    Gen  169: 88428
    Gen  170: 88429
    Gen  171: 88429
    Gen  172: 88429
    Gen  173: 88431
    Gen  174: 88431
    Gen  175: 88442
    Gen  176: 88442
    Gen  177: 88448
    Gen  178: 88448
    Gen  179: 88448
    Gen  180: 88451
    Gen  181: 88451
    Gen  182: 88454
    Gen  183: 88460
    Gen  184: 88471
    Gen  185: 88471
    Gen  186: 88471
    Gen  187: 88472
    Gen  188: 88472
    Gen  189: 88475
    Gen  190: 88475
    Gen  191: 88475
    Gen  192: 88475
    Gen  193: 88475
    Gen  194: 88475
    Gen  195: 88475
    Gen  196: 88475
    Gen  197: 88475
    Gen  198: 88475
    Gen  199: 88475

  Pokretanje 6:
    Gen    0: 72797
    Gen    1: 75558
    Gen    2: 76824
    Gen    3: 78028
    Gen    4: 78803
    Gen    5: 79319
    Gen    6: 80287
    Gen    7: 80622
    Gen    8: 80882
    Gen    9: 81236
    Gen   10: 81789
    Gen   11: 82313
    Gen   12: 82450
    Gen   13: 82997
    Gen   14: 83475
    Gen   15: 83503
    Gen   16: 83908
    Gen   17: 84213
    Gen   18: 84746
    Gen   19: 84784
    Gen   20: 85019
    Gen   21: 85163
    Gen   22: 85226
    Gen   23: 85248
    Gen   24: 85593
    Gen   25: 85630
    Gen   26: 85779
    Gen   27: 85945
    Gen   28: 86006
    Gen   29: 86114
    Gen   30: 86200
    Gen   31: 86346
    Gen   32: 86371
    Gen   33: 86697
    Gen   34: 86697
    Gen   35: 86956
    Gen   36: 86961
    Gen   37: 87147
    Gen   38: 87147
    Gen   39: 87156
    Gen   40: 87170
    Gen   41: 87209
    Gen   42: 87209
    Gen   43: 87227
    Gen   44: 87264
    Gen   45: 87286
    Gen   46: 87371
    Gen   47: 87389
    Gen   48: 87508
    Gen   49: 87517
    Gen   50: 87526
    Gen   51: 87547
    Gen   52: 87580
    Gen   53: 87599
    Gen   54: 87606
    Gen   55: 87655
    Gen   56: 87671
    Gen   57: 87671
    Gen   58: 87680
    Gen   59: 87690
    Gen   60: 87723
    Gen   61: 87773
    Gen   62: 87784
    Gen   63: 87795
    Gen   64: 87878
    Gen   65: 87908
    Gen   66: 87910
    Gen   67: 87911
    Gen   68: 87918
    Gen   69: 87931
    Gen   70: 87936
    Gen   71: 87952
    Gen   72: 87952
    Gen   73: 88006
    Gen   74: 88015
    Gen   75: 88022
    Gen   76: 88033
    Gen   77: 88033
    Gen   78: 88043
    Gen   79: 88043
    Gen   80: 88052
    Gen   81: 88063
    Gen   82: 88063
    Gen   83: 88068
    Gen   84: 88076
    Gen   85: 88076
    Gen   86: 88078
    Gen   87: 88088
    Gen   88: 88096
    Gen   89: 88096
    Gen   90: 88112
    Gen   91: 88113
    Gen   92: 88116
    Gen   93: 88143
    Gen   94: 88143
    Gen   95: 88151
    Gen   96: 88157
    Gen   97: 88178
    Gen   98: 88188
    Gen   99: 88190
    Gen  100: 88190
    Gen  101: 88190
    Gen  102: 88190
    Gen  103: 88190
    Gen  104: 88191
    Gen  105: 88191
    Gen  106: 88191
    Gen  107: 88191
    Gen  108: 88191
    Gen  109: 88193
    Gen  110: 88193
    Gen  111: 88193
    Gen  112: 88193
    Gen  113: 88193
    Gen  114: 88193
    Gen  115: 88193
    Gen  116: 88205
    Gen  117: 88205
    Gen  118: 88205
    Gen  119: 88206
    Gen  120: 88207
    Gen  121: 88211
    Gen  122: 88221
    Gen  123: 88221
    Gen  124: 88227
    Gen  125: 88227
    Gen  126: 88227
    Gen  127: 88251
    Gen  128: 88257
    Gen  129: 88257
    Gen  130: 88258
    Gen  131: 88261
    Gen  132: 88261
    Gen  133: 88265
    Gen  134: 88275
    Gen  135: 88277
    Gen  136: 88289
    Gen  137: 88297
    Gen  138: 88299
    Gen  139: 88301
    Gen  140: 88301
    Gen  141: 88304
    Gen  142: 88304
    Gen  143: 88307
    Gen  144: 88310
    Gen  145: 88310
    Gen  146: 88310
    Gen  147: 88313
    Gen  148: 88338
    Gen  149: 88341
    Gen  150: 88341
    Gen  151: 88341
    Gen  152: 88343
    Gen  153: 88343
    Gen  154: 88344
    Gen  155: 88344
    Gen  156: 88344
    Gen  157: 88344
    Gen  158: 88344
    Gen  159: 88344
    Gen  160: 88344
    Gen  161: 88344
    Gen  162: 88344
    Gen  163: 88344
    Gen  164: 88344
    Gen  165: 88344
    Gen  166: 88344
    Gen  167: 88344
    Gen  168: 88344
    Gen  169: 88344
    Gen  170: 88344
    Gen  171: 88344
    Gen  172: 88352
    Gen  173: 88352
    Gen  174: 88352
    Gen  175: 88353
    Gen  176: 88356
    Gen  177: 88356
    Gen  178: 88356
    Gen  179: 88356
    Gen  180: 88356
    Gen  181: 88356
    Gen  182: 88356
    Gen  183: 88356
    Gen  184: 88356
    Gen  185: 88356
    Gen  186: 88356
    Gen  187: 88356
    Gen  188: 88356
    Gen  189: 88357
    Gen  190: 88358
    Gen  191: 88358
    Gen  192: 88358
    Gen  193: 88360
    Gen  194: 88362
    Gen  195: 88382
    Gen  196: 88385
    Gen  197: 88386
