GA Hiperparametri (C++):
  Velicina populacije: 500
  Broj generacija: 100
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.15
  Elitizam: 15
  Broj pokretanja: 15

  Pokretanje 1: 87848 dinara  (0.04s)
    Gen   47: 87624
    Gen   48: 87662
    Gen   49: 87670
    Gen   50: 87688
    Gen   51: 87721
    Gen   52: 87721
    Gen   53: 87732
    Gen   54: 87747
    Gen   55: 87753
    Gen   56: 87763
    Gen   57: 87774
    Gen   58: 87776
    Gen   59: 87784
    Gen   60: 87786
    Gen   61: 87795
    Gen   62: 87812
    Gen   63: 87819
    Gen   64: 87825
    Gen   65: 87869
    Gen   66: 87879
    Gen   67: 87951
    Gen   68: 87951
    Gen   69: 87984
    Gen   70: 87989
    Gen   71: 88023
    Gen   72: 88038
    Gen   73: 88039
    Gen   74: 88053
    Gen   75: 88078
    Gen   76: 88081
    Gen   77: 88081
    Gen   78: 88094
    Gen   79: 88097
    Gen   80: 88105
    Gen   81: 88105
    Gen   82: 88181
    Gen   83: 88181
    Gen   84: 88192
    Gen   85: 88212
    Gen   86: 88235
    Gen   87: 88240
    Gen   88: 88248
    Gen   89: 88251
    Gen   90: 88271
    Gen   91: 88271
    Gen   92: 88271
    Gen   93: 88273
    Gen   94: 88310
    Gen   95: 88310
    Gen   96: 88314
    Gen   97: 88327
    Gen   98: 88327
    Gen   99: 88328

  Pokretanje 7:
    Gen    0: 73090
    Gen    1: 76133
    Gen    2: 77796
    Gen    3: 78374
    Gen    4: 80074
    Gen    5: 81102
    Gen    6: 81299
    Gen    7: 82136
    Gen    8: 82575
    Gen    9: 82875
    Gen   10: 83298
    Gen   11: 83298
    Gen   12: 83682
    Gen   13: 84052
    Gen   14: 84104
    Gen   15: 84199
    Gen   16: 84543
    Gen   17: 84684
    Gen   18: 84905
    Gen   19: 84908
    Gen   20: 85150
    Gen   21: 85452
    Gen   22: 85538
    Gen   23: 85722
    Gen   24: 85790
    Gen   25: 85853
    Gen   26: 86030
    Gen   27: 86047
    Gen   28: 86148
    Gen   29: 86215
    Gen   30: 86253
    Gen   31: 86337
    Gen   32: 86337
    Gen   33: 86341
    Gen   34: 86387
    Gen   35: 86444
    Gen   36: 86489
    Gen   37: 86532
    Gen   38: 86695
    Gen   39: 86723
    Gen   40: 86723
    Gen   41: 86728
    Gen   42: 86797
    Gen   43: 86811
    Gen   44: 86823
    Gen   45: 86982
    Gen   46: 86982
    Gen   47: 86998
    Gen   48: 87055
    Gen   49: 87130
    Gen   50: 87130
    Gen   51: 87132
    Gen   52: 87231
    Gen   53: 87231
    Gen   54: 87233
    Gen   55: 87273
    Gen   56: 87314
    Gen   57: 87319
    Gen   58: 87326
    Gen   59: 87362
    Gen   60: 87396
    Gen   61: 87461
    Gen   62: 87485
    Gen   63: 87513
    Gen   64: 87513
    Gen   65: 87540
    Gen   66: 87540
    Gen   67: 87550
    Gen   68: 87554
    Gen   69: 87561
    Gen   70: 87583
    Gen   71: 87589
    Gen   72: 87591
    Gen   73: 87614
    Gen   74: 87615
    Gen   75: 87633
    Gen   76: 87643
    Gen   77: 87658
    Gen   78: 87695
    Gen   79: 87704
    Gen   80: 87730
    Gen   81: 87732
    Gen   82: 87738
    Gen   83: 87749
    Gen   84: 87751
    Gen   85: 87780
    Gen   86: 87786
    Gen   87: 87792
    Gen   88: 87815
    Gen   89: 87826
    Gen   90: 87835
    Gen   91: 87839
    Gen   92: 87850
    Gen   93: 87853
    Gen   94: 87867
    Gen   95: 87880
    Gen   96: 87893
    Gen   97: 87914
    Gen   98: 87923
    Gen   99: 87927

  Pokretanje 8:
    Gen    0: 72721
    Gen    1: 75674
    Gen    2: 77124
    Gen    3: 78509
    Gen    4: 79126
    Gen    5: 79904
    Gen    6: 80853
    Gen    7: 81252
    Gen    8: 81886
    Gen    9: 82158
    Gen   10: 82457
    Gen   11: 82985
    Gen   12: 83326
    Gen   13: 83672
    Gen   14: 84130
    Gen   15: 84149
    Gen   16: 84193
    Gen   17: 84463
    Gen   18: 84720
    Gen   19: 84954
    Gen   20: 84967
    Gen   21: 85042
    Gen   22: 85064
    Gen   23: 85126
    Gen   24: 85196
    Gen   25: 85306
    Gen   26: 85586
    Gen   27: 85995
    Gen   28: 86022
    Gen   29: 86044
    Gen   30: 86428
    Gen   31: 86557
    Gen   32: 86580
    Gen   33: 86603
    Gen   34: 86874
    Gen   35: 86983
    Gen   36: 87012
    Gen   37: 87039
    Gen   38: 87112
    Gen   39: 87120
    Gen   40: 87180
    Gen   41: 87219
    Gen   42: 87234
    Gen   43: 87246
    Gen   44: 87262
    Gen   45: 87262
    Gen   46: 87281
    Gen   47: 87378
    Gen   48: 87400
    Gen   49: 87411
    Gen   50: 87434
    Gen   51: 87457
    Gen   52: 87457
    Gen   53: 87479
    Gen   54: 87512
    Gen   55: 87527
    Gen   56: 87559
    Gen   57: 87585
    Gen   58: 87639
    Gen   59: 87653
    Gen   60: 87668
    Gen   61: 87677
    Gen   62: 87677
    Gen   63: 87690
    Gen   64: 87690
    Gen   65: 87709
    Gen   66: 87711
    Gen   67: 87770
    Gen   68: 87770
    Gen   69: 87784
    Gen   70: 87853
    Gen   71: 87856
    Gen   72: 87858
    Gen   73: 87858
    Gen   74: 87861
    Gen   75: 87864
    Gen   76: 87872
    Gen   77: 87876
    Gen   78: 87876
    Gen   79: 87881
    Gen   80: 87881
    Gen   81: 87885
    Gen   82: 87890
    Gen   83: 87892
    Gen   84: 87920
    Gen   85: 87920
    Gen   86: 87935
    Gen   87: 87948
    Gen   88: 87966
    Gen   89: 87966
    Gen   90: 87966
    Gen   91: 87985
    Gen   92: 87987
    Gen   93: 87991
    Gen   94: 87995
    Gen   95: 88000
    Gen   96: 88002
    Gen   97: 88006
    Gen   98: 88011
    Gen   99: 88018

  Pokretanje 9:
    Gen    0: 72712
    Gen    1: 75751
    Gen    2: 78693
    Gen    3: 78901
    Gen    4: 80422
    Gen    5: 80938
    Gen    6: 82508
    Gen    7: 82590
    Gen    8: 82878
    Gen    9: 83123
    Gen   10: 83412
    Gen   11: 83713
    Gen   12: 83853
    Gen   13: 84300
    Gen   14: 84508
    Gen   15: 84923
    Gen   16: 85165
    Gen   17: 85202
    Gen   18: 85439
    Gen   19: 85819
    Gen   20: 85852
    Gen   21: 85861
    Gen   22: 86022
    Gen   23: 86408
    Gen   24: 86427
    Gen   25: 86687
    Gen   26: 86704
    Gen   27: 86747
    Gen   28: 86819
    Gen   29: 86853
    Gen   30: 86859
    Gen   31: 86905
    Gen   32: 86978
    Gen   33: 87080
    Gen   34: 87080
    Gen   35: 87093
    Gen   36: 87198
    Gen   37: 87207
    Gen   38: 87404
    Gen   39: 87423
    Gen   40: 87434
    Gen   41: 87477
    Gen   42: 87522
    Gen   43: 87606
    Gen   44: 87607
    Gen   45: 87612
    Gen   46: 87621
    Gen   47: 87654
    Gen   48: 87677
    Gen   49: 87697
    Gen   50: 87702
    Gen   51: 87735
    Gen   52: 87758
    Gen   53: 87804
    Gen   54: 87808
    Gen   55: 87825
    Gen   56: 87831
    Gen   57: 87835
    Gen   58: 87837
    Gen   59: 87840
    Gen   60: 87846
    Gen   61: 87851
    Gen   62: 87853
    Gen   63: 87862
    Gen   64: 87878
    Gen   65: 87891
    Gen   66: 87904
    Gen   67: 87916
    Gen   68: 87918
    Gen   69: 87929
    Gen   70: 87963
    Gen   71: 87970
    Gen   72: 87977
    Gen   73: 87984
    Gen   74: 87984
    Gen   75: 87984
    Gen   76: 87991
    Gen   77: 88058
    Gen   78: 88058
    Gen   79: 88068
    Gen   80: 88076
    Gen   81: 88076
    Gen   82: 88081
    Gen   83: 88093
    Gen   84: 88093
    Gen   85: 88112
    Gen   86: 88113
    Gen   87: 88135
    Gen   88: 88135
    Gen   89: 88143
    Gen   90: 88179
    Gen   91: 88191
    Gen   92: 88191
    Gen   93: 88197
    Gen   94: 88197
    Gen   95: 88197
    Gen   96: 88198
    Gen   97: 88202
    Gen   98: 88215
    Gen   99: 88215

  Pokretanje 10:
    Gen    0: 72965
    Gen    1: 75752
    Gen    2: 77498
    Gen    3: 78900
    Gen    4: 79910
    Gen    5: 80937
    Gen    6: 81381
    Gen    7: 81683
    Gen    8: 82215
    Gen    9: 82900
    Gen   10: 83218
    Gen   11: 83325
    Gen   12: 83625
    Gen   13: 84150
    Gen   14: 84342
    Gen   15: 84577
    Gen   16: 84772
    Gen   17: 85139
    Gen   18: 85453
    Gen   19: 85457
    Gen   20: 85542
    Gen   21: 85630
    Gen   22: 85658
    Gen   23: 85780
    Gen   24: 85795
    Gen   25: 85846
    Gen   26: 86042
    Gen   27: 86042
    Gen   28: 86255
    Gen   29: 86281
    Gen   30: 86363
    Gen   31: 86375
    Gen   32: 86434
    Gen   33: 86632
    Gen   34: 86721
    Gen   35: 86722
    Gen   36: 86863
    Gen   37: 87022
    Gen   38: 87022
    Gen   39: 87093
    Gen   40: 87110
    Gen   41: 87116
    Gen   42: 87121
    Gen   43: 87131
    Gen   44: 87131
    Gen   45: 87136
    Gen   46: 87150
    Gen   47: 87172
    Gen   48: 87175
    Gen   49: 87213
    Gen   50: 87260
    Gen   51: 87294
    Gen   52: 87353
    Gen   53: 87437
    Gen   54: 87521
    Gen   55: 87556
    Gen   56: 87573
    Gen   57: 87584
    Gen   58: 87613
    Gen   59: 87633
    Gen   60: 87633
    Gen   61: 87665
    Gen   62: 87665
    Gen   63: 87711
    Gen   64: 87714
    Gen   65: 87801
    Gen   66: 87801
    Gen   67: 87835
    Gen   68: 87862
    Gen   69: 87878
    Gen   70: 87892
    Gen   71: 87904
    Gen   72: 87904
    Gen   73: 87906
    Gen   74: 87915
    Gen   75: 87926
    Gen   76: 87931
    Gen   77: 87934
    Gen   78: 87981
    Gen   79: 87992
    Gen   80: 88003
    Gen   81: 88017
    Gen   82: 88041
    Gen   83: 88047
    Gen   84: 88088
    Gen   85: 88089
    Gen   86: 88123
    Gen   87: 88123
    Gen   88: 88130
    Gen   89: 88147
    Gen   90: 88147
    Gen   91: 88151
    Gen   92: 88151
    Gen   93: 88160
    Gen   94: 88165
    Gen   95: 88184
    Gen   96: 88197
    Gen   97: 88222
    Gen   98: 88222
    Gen   99: 88227

  Pokretanje 11:
    Gen    0: 72484
    Gen    1: 75751
    Gen    2: 77355
    Gen    3: 78427
    Gen    4: 79046
    Gen    5: 80071
    Gen    6: 80621
    Gen    7: 80912
    Gen    8: 82266
    Gen    9: 82456
    Gen   10: 82540
    Gen   11: 83534
    Gen   12: 83922
    Gen   13: 84355
    Gen   14: 84493
    Gen   15: 84670
    Gen   16: 84787
    Gen   17: 84926
    Gen   18: 85216
    Gen   19: 85306
    Gen   20: 85408
    Gen   21: 85499
    Gen   22: 85632
    Gen   23: 85676
    Gen   24: 85737
    Gen   25: 85818
    Gen   26: 86015
    Gen   27: 86087
    Gen   28: 86231
    Gen   29: 86347
    Gen   30: 86408
    Gen   31: 86439
    Gen   32: 86568
    Gen   33: 86601
    Gen   34: 86619
    Gen   35: 86786
    Gen   36: 86795
    Gen   37: 86871
    Gen   38: 86883
    Gen   39: 86909
    Gen   40: 86944
    Gen   41: 86948
    Gen   42: 86983
    Gen   43: 86987
    Gen   44: 87029
    Gen   45: 87060
    Gen   46: 87073
    Gen   47: 87082
    Gen   48: 87253
    Gen   49: 87263
    Gen   50: 87280
    Gen   51: 87284
    Gen   52: 87297
    Gen   53: 87301
    Gen   54: 87310
    Gen   55: 87344
    Gen   56: 87420
    Gen   57: 87504
    Gen   58: 87538
    Gen   59: 87588
    Gen   60: 87588
    Gen   61: 87601
    Gen   62: 87639
    Gen   63: 87708
    Gen   64: 87708
    Gen   65: 87718
    Gen   66: 87724
    Gen   67: 87724
    Gen   68: 87724
    Gen   69: 87726
    Gen   70: 87726
    Gen   71: 87730
    Gen   72: 87733
    Gen   73: 87733
    Gen   74: 87733
    Gen   75: 87744
    Gen   76: 87745
    Gen   77: 87749
    Gen   78: 87757
    Gen   79: 87827
    Gen   80: 87842
    Gen   81: 87849
    Gen   82: 87856
    Gen   83: 87883
    Gen   84: 87905
    Gen   85: 87909
    Gen   86: 87909
    Gen   87: 87940
    Gen   88: 87967
    Gen   89: 87979
    Gen   90: 88009
    Gen   91: 88037
    Gen   92: 88062
    Gen   93: 88083
    Gen   94: 88098
    Gen   95: 88101
    Gen   96: 88116
    Gen   97: 88122
    Gen   98: 88132
    Gen   99: 88142

  Pokretanje 12:
    Gen    0: 73021
    Gen    1: 75783
    Gen    2: 77771
    Gen    3: 80224
    Gen    4: 80433
    Gen    5: 81149
    Gen    6: 81286
    Gen    7: 82439
    Gen    8: 82557
    Gen    9: 82761
    Gen   10: 83500
    Gen   11: 83841
    Gen   12: 84089
    Gen   13: 84349
    Gen   14: 84446
    Gen   15: 84605
    Gen   16: 84837
    Gen   17: 84979
    Gen   18: 85021
    Gen   19: 85159
    Gen   20: 85386
    Gen   21: 85455
    Gen   22: 85506
    Gen   23: 85737
    Gen   24: 85754
    Gen   25: 86011
    Gen   26: 86250
    Gen   27: 86335
    Gen   28: 86371
    Gen   29: 86522
    Gen   30: 86603
    Gen   31: 86603
    Gen   32: 86879
    Gen   33: 86879
    Gen   34: 86937
    Gen   35: 86949
    Gen   36: 87016
    Gen   37: 87057
    Gen   38: 87067
    Gen   39: 87117
    Gen   40: 87117
    Gen   41: 87135
    Gen   42: 87158
    Gen   43: 87178
    Gen   44: 87239
    Gen   45: 87270
    Gen   46: 87288
    Gen   47: 87387
    Gen   48: 87424
    Gen   49: 87467
    Gen   50: 87505
    Gen   51: 87505
    Gen   52: 87522
    Gen   53: 87539
    Gen   54: 87539
    Gen   55: 87592
    Gen   56: 87645
    Gen   57: 87670
    Gen   58: 87715
    Gen   59: 87719
    Gen   60: 87727
    Gen   61: 87743
    Gen   62: 87801
    Gen   63: 87815
    Gen   64: 87843
    Gen   65: 87844
    Gen   66: 87876
    Gen   67: 87876
    Gen   68: 87887
    Gen   69: 87889
    Gen   70: 87889
    Gen   71: 87902
    Gen   72: 87920
    Gen   73: 87928
    Gen   74: 87928
    Gen   75: 87975
    Gen   76: 87975
    Gen   77: 87984
    Gen   78: 88006
    Gen   79: 88006
    Gen   80: 88017
    Gen   81: 88017
    Gen   82: 88023
    Gen   83: 88029
    Gen   84: 88036
    Gen   85: 88036
    Gen   86: 88041
    Gen   87: 88050
    Gen   88: 88075
    Gen   89: 88082
    Gen   90: 88087
    Gen   91: 88118
