GA Hiperparametri (C++):
  Velicina populacije: 1000
  Broj generacija: 100
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.25
  Elitizam: 30
  Broj pokretanja: 15

  Pokretanje 1: 88374 dinara  (0.07s)
  Pokretanje 6:
    Gen    0: 73167
    Gen    1: 76079
    Gen    2: 77590
    Gen    3: 78695
    Gen    4: 79600
    Gen    5: 81464
    Gen    6: 81688
    Gen    7: 82082
    Gen    8: 82445
    Gen    9: 82857
    Gen   10: 83149
    Gen   11: 83545
    Gen   12: 83970
    Gen   13: 84113
    Gen   14: 84407
    Gen   15: 84689
    Gen   16: 84865
    Gen   17: 84907
    Gen   18: 85298
    Gen   19: 85298
    Gen   20: 85310
    Gen   21: 85720
    Gen   22: 85912
    Gen   23: 86134
    Gen   24: 86430
    Gen   25: 86650
    Gen   26: 86650
    Gen   27: 86700
    Gen   28: 86795
    Gen   29: 86905
    Gen   30: 86954
    Gen   31: 87003
    Gen   32: 87073
    Gen   33: 87128
    Gen   34: 87213
    Gen   35: 87222
    Gen   36: 87268
    Gen   37: 87333
    Gen   38: 87433
    Gen   39: 87433
    Gen   40: 87494
    Gen   41: 87576
    Gen   42: 87596
    Gen   43: 87628
    Gen   44: 87663
    Gen   45: 87692
    Gen   46: 87709
    Gen   47: 87763
    Gen   48: 87832
    Gen   49: 87908
    Gen   50: 87908
    Gen   51: 87926
    Gen   52: 87958
    Gen   53: 87966
    Gen   54: 87969
    Gen   55: 87986
    Gen   56: 88002
    Gen   57: 88013
    Gen   58: 88029
    Gen   59: 88048
    Gen   60: 88058
    Gen   61: 88064
    Gen   62: 88074
    Gen   63: 88100
    Gen   64: 88130
    Gen   65: 88135
    Gen   66: 88150
    Gen   67: 88157
    Gen   68: 88170
    Gen   69: 88174
    Gen   70: 88191
    Gen   71: 88225
    Gen   72: 88225
    Gen   73: 88225
    Gen   74: 88231
    Gen   75: 88262
    Gen   76: 88265
    Gen   77: 88271
    Gen   78: 88284
    Gen   79: 88284
    Gen   80: 88286
    Gen   81: 88290
    Gen   82: 88296
    Gen   83: 88297
    Gen   84: 88297
    Gen   85: 88309
    Gen   86: 88309
    Gen   87: 88325
    Gen   88: 88329
    Gen   89: 88346
    Gen   90: 88359
    Gen   91: 88388
    Gen   92: 88390
    Gen   93: 88391
    Gen   94: 88397
    Gen   95: 88398
    Gen   96: 88398
    Gen   97: 88400
    Gen   98: 88407
    Gen   99: 88419

  Pokretanje 7:
    Gen    0: 73391
    Gen    1: 75892
    Gen    2: 77440
    Gen    3: 79401
    Gen    4: 80882
    Gen    5: 81058
    Gen    6: 81505
    Gen    7: 81796
    Gen    8: 82267
    Gen    9: 83191
    Gen   10: 83473
    Gen   11: 83817
    Gen   12: 84065
    Gen   13: 84302
    Gen   14: 84535
    Gen   15: 84849
    Gen   16: 84927
    Gen   17: 85369
    Gen   18: 85379
    Gen   19: 85518
    Gen   20: 85791
    Gen   21: 85855
    Gen   22: 85892
    Gen   23: 85978
    Gen   24: 86141
    Gen   25: 86152
    Gen   26: 86270
    Gen   27: 86386
    Gen   28: 86541
    Gen   29: 86637
    Gen   30: 86900
    Gen   31: 87074
    Gen   32: 87074
    Gen   33: 87086
    Gen   34: 87131
    Gen   35: 87206
    Gen   36: 87247
    Gen   37: 87270
    Gen   38: 87302
    Gen   39: 87325
    Gen   40: 87400
    Gen   41: 87408
    Gen   42: 87507
    Gen   43: 87565
    Gen   44: 87585
    Gen   45: 87634
    Gen   46: 87662
    Gen   47: 87688
    Gen   48: 87701
    Gen   49: 87726
    Gen   50: 87740
    Gen   51: 87760
    Gen   52: 87803
    Gen   53: 87807
    Gen   54: 87820
    Gen   55: 87850
    Gen   56: 87868
    Gen   57: 87883
    Gen   58: 87930
    Gen   59: 87930
    Gen   60: 87951
    Gen   61: 87992
    Gen   62: 87996
    Gen   63: 88014
    Gen   64: 88048
    Gen   65: 88056
    Gen   66: 88087
    Gen   67: 88087
    Gen   68: 88103
    Gen   69: 88113
    Gen   70: 88121
    Gen   71: 88132
    Gen   72: 88161
    Gen   73: 88172
    Gen   74: 88176
    Gen   75: 88186
    Gen   76: 88204
    Gen   77: 88218
    Gen   78: 88233
    Gen   79: 88240
    Gen   80: 88272
    Gen   81: 88279
    Gen   82: 88289
    Gen   83: 88312
    Gen   84: 88312
    Gen   85: 88312
    Gen   86: 88332
    Gen   87: 88342
    Gen   88: 88347
    Gen   89: 88381
    Gen   90: 88381
    Gen   91: 88388
    Gen   92: 88397
    Gen   93: 88402
    Gen   94: 88404
    Gen   95: 88416
    Gen   96: 88419
    Gen   97: 88432
    Gen   98: 88442
    Gen   99: 88446

  Pokretanje 8:
    Gen    0: 72981
    Gen    1: 75908
    Gen    2: 77507
    Gen    3: 80113
    Gen    4: 80862
    Gen    5: 81515
    Gen    6: 82632
    Gen    7: 83041
    Gen    8: 83066
    Gen    9: 83548
    Gen   10: 83694
    Gen   11: 84192
    Gen   12: 84597
    Gen   13: 84932
    Gen   14: 84935
    Gen   15: 84970
    Gen   16: 85086
    Gen   17: 85152
    Gen   18: 85459
    Gen   19: 85544
    Gen   20: 85635
    Gen   21: 85903
    Gen   22: 85976
    Gen   23: 86170
    Gen   24: 86275
    Gen   25: 86444
    Gen   26: 86519
    Gen   27: 86600
    Gen   28: 86605
    Gen   29: 86622
    Gen   30: 86830
    Gen   31: 86830
    Gen   32: 86982
    Gen   33: 86988
    Gen   34: 87015
    Gen   35: 87111
    Gen   36: 87160
    Gen   37: 87283
    Gen   38: 87315
    Gen   39: 87347
    Gen   40: 87365
    Gen   41: 87429
    Gen   42: 87449
    Gen   43: 87487
    Gen   44: 87557
    Gen   45: 87577
    Gen   46: 87692
    Gen   47: 87692
    Gen   48: 87719
    Gen   49: 87762
    Gen   50: 87811
    Gen   51: 87848
    Gen   52: 87918
    Gen   53: 87943
    Gen   54: 87949
    Gen   55: 87970
    Gen   56: 88039
    Gen   57: 88039
    Gen   58: 88072
    Gen   59: 88098
    Gen   60: 88118
    Gen   61: 88127
    Gen   62: 88173
    Gen   63: 88187
    Gen   64: 88191
    Gen   65: 88215
    Gen   66: 88223
    Gen   67: 88231
    Gen   68: 88249
    Gen   69: 88249
    Gen   70: 88263
    Gen   71: 88264
    Gen   72: 88274
    Gen   73: 88278
    Gen   74: 88297
    Gen   75: 88298
    Gen   76: 88301
    Gen   77: 88306
    Gen   78: 88312
    Gen   79: 88312
    Gen   80: 88320
    Gen   81: 88329
    Gen   82: 88329
    Gen   83: 88333
    Gen   84: 88335
    Gen   85: 88342
    Gen   86: 88347
    Gen   87: 88347
    Gen   88: 88353
    Gen   89: 88356
    Gen   90: 88356
    Gen   91: 88358
    Gen   92: 88358
    Gen   93: 88362
    Gen   94: 88377
    Gen   95: 88377
    Gen   96: 88379
    Gen   97: 88388
    Gen   98: 88398
    Gen   99: 88398

  Pokretanje 9:
    Gen    0: 73541
    Gen    1: 75713
    Gen    2: 77382
    Gen    3: 78701
    Gen    4: 79106
    Gen    5: 80217
    Gen    6: 81002
    Gen    7: 81555
    Gen    8: 81790
    Gen    9: 82405
    Gen   10: 82999
    Gen   11: 83372
    Gen   12: 83613
    Gen   13: 84302
    Gen   14: 84302
    Gen   15: 84540
    Gen   16: 84929
    Gen   17: 85035
    Gen   18: 85125
    Gen   19: 85395
    Gen   20: 85417
    Gen   21: 85517
    Gen   22: 85684
    Gen   23: 85780
    Gen   24: 86482
    Gen   25: 86534
    Gen   26: 86577
    Gen   27: 86669
    Gen   28: 86941
    Gen   29: 86970
    Gen   30: 87039
    Gen   31: 87045
    Gen   32: 87101
    Gen   33: 87217
    Gen   34: 87250
    Gen   35: 87355
    Gen   36: 87468
    Gen   37: 87550
    Gen   38: 87557
    Gen   39: 87623
    Gen   40: 87626
    Gen   41: 87684
    Gen   42: 87737
    Gen   43: 87737
    Gen   44: 87775
    Gen   45: 87796
    Gen   46: 87821
    Gen   47: 87883
    Gen   48: 87898
    Gen   49: 87927
    Gen   50: 87955
    Gen   51: 87999
    Gen   52: 88002
    Gen   53: 88033
    Gen   54: 88058
    Gen   55: 88067
    Gen   56: 88105
    Gen   57: 88105
    Gen   58: 88126
    Gen   59: 88132
    Gen   60: 88154
    Gen   61: 88163
    Gen   62: 88163
    Gen   63: 88180
    Gen   64: 88180
    Gen   65: 88223
    Gen   66: 88223
    Gen   67: 88244
    Gen   68: 88254
    Gen   69: 88256
    Gen   70: 88256
    Gen   71: 88264
    Gen   72: 88270
    Gen   73: 88278
    Gen   74: 88281
    Gen   75: 88300
    Gen   76: 88315
    Gen   77: 88328
    Gen   78: 88339
    Gen   79: 88344
    Gen   80: 88346
    Gen   81: 88346
    Gen   82: 88353
    Gen   83: 88361
    Gen   84: 88380
    Gen   85: 88384
    Gen   86: 88384
    Gen   87: 88387
    Gen   88: 88389
    Gen   89: 88390
    Gen   90: 88400
    Gen   91: 88409
    Gen   92: 88416
    Gen   93: 88435
    Gen   94: 88438
    Gen   95: 88453
    Gen   96: 88456
    Gen   97: 88461
    Gen   98: 88474
    Gen   99: 88474

  Pokretanje 10:
    Gen    0: 72693
    Gen    1: 76223
    Gen    2: 77902
    Gen    3: 78484
    Gen    4: 80066
    Gen    5: 80869
    Gen    6: 82324
    Gen    7: 82637
    Gen    8: 83346
    Gen    9: 83782
    Gen   10: 84563
    Gen   11: 84722
    Gen   12: 84780
    Gen   13: 85001
    Gen   14: 85257
    Gen   15: 85497
    Gen   16: 85687
    Gen   17: 85753
    Gen   18: 86018
    Gen   19: 86087
    Gen   20: 86118
    Gen   21: 86170
    Gen   22: 86286
    Gen   23: 86286
    Gen   24: 86364
    Gen   25: 86410
    Gen   26: 86607
    Gen   27: 86607
    Gen   28: 86679
    Gen   29: 86751
    Gen   30: 86828
    Gen   31: 86901
    Gen   32: 86931
    Gen   33: 87029
    Gen   34: 87108
    Gen   35: 87169
    Gen   36: 87190
    Gen   37: 87285
    Gen   38: 87298
    Gen   39: 87338
    Gen   40: 87402
    Gen   41: 87410
    Gen   42: 87422
    Gen   43: 87510
    Gen   44: 87552
    Gen   45: 87553
    Gen   46: 87554
    Gen   47: 87573
    Gen   48: 87610
    Gen   49: 87654
    Gen   50: 87654
    Gen   51: 87662
    Gen   52: 87723
    Gen   53: 87755
    Gen   54: 87778
    Gen   55: 87778
    Gen   56: 87805
    Gen   57: 87808
    Gen   58: 87834
    Gen   59: 87834
    Gen   60: 87851
    Gen   61: 87863
    Gen   62: 87881
    Gen   63: 87893
    Gen   64: 87901
    Gen   65: 87925
    Gen   66: 87939
    Gen   67: 87956
    Gen   68: 87982
    Gen   69: 87988
    Gen   70: 88026
    Gen   71: 88027
    Gen   72: 88027
    Gen   73: 88029
    Gen   74: 88059
    Gen   75: 88059
    Gen   76: 88066
    Gen   77: 88078
    Gen   78: 88078
    Gen   79: 88085
    Gen   80: 88085
    Gen   81: 88089
    Gen   82: 88090
    Gen   83: 88095
    Gen   84: 88120
    Gen   85: 88122
    Gen   86: 88132
    Gen   87: 88141
    Gen   88: 88145
    Gen   89: 88151
    Gen   90: 88151
    Gen   91: 88158
    Gen   92: 88164
    Gen   93: 88164
    Gen   94: 88166
    Gen   95: 88166
    Gen   96: 88168
    Gen   97: 88176
    Gen   98: 88184
    Gen   99: 88184

  Pokretanje 11:
    Gen    0: 73901
    Gen    1: 75391
    Gen    2: 77408
    Gen    3: 79006
    Gen    4: 79550
    Gen    5: 80672
    Gen    6: 81629
    Gen    7: 82073
    Gen    8: 83134
    Gen    9: 83276
    Gen   10: 83369
    Gen   11: 83830
    Gen   12: 83842
    Gen   13: 84130
    Gen   14: 84594
    Gen   15: 84594
    Gen   16: 84681
    Gen   17: 85319
    Gen   18: 85346
    Gen   19: 85466
    Gen   20: 85680
    Gen   21: 85680
    Gen   22: 85899
    Gen   23: 86263
    Gen   24: 86292
    Gen   25: 86455
    Gen   26: 86505
    Gen   27: 86589
    Gen   28: 86612
    Gen   29: 86654
    Gen   30: 86872
    Gen   31: 86964
    Gen   32: 86964
    Gen   33: 87020
    Gen   34: 87163
    Gen   35: 87218
    Gen   36: 87315
    Gen   37: 87318
    Gen   38: 87327
    Gen   39: 87357
    Gen   40: 87417
    Gen   41: 87434
    Gen   42: 87484
    Gen   43: 87501
    Gen   44: 87522
    Gen   45: 87566
    Gen   46: 87581
    Gen   47: 87656
    Gen   48: 87672
    Gen   49: 87708
    Gen   50: 87736
    Gen   51: 87776
    Gen   52: 87797
    Gen   53: 87821
    Gen   54: 87882
    Gen   55: 87981
    Gen   56: 87983
    Gen   57: 87992
    Gen   58: 88007
    Gen   59: 88037
    Gen   60: 88039
    Gen   61: 88062
    Gen   62: 88084
    Gen   63: 88117
    Gen   64: 88122
    Gen   65: 88138
    Gen   66: 88149
    Gen   67: 88190
    Gen   68: 88217
    Gen   69: 88226
    Gen   70: 88246
    Gen   71: 88250
    Gen   72: 88251
    Gen   73: 88273
    Gen   74: 88295
    Gen   75: 88297
    Gen   76: 88305
    Gen   77: 88313
    Gen   78: 88318
    Gen   79: 88331
    Gen   80: 88335
    Gen   81: 88335
    Gen   82: 88349
    Gen   83: 88350
    Gen   84: 88356
    Gen   85: 88363
    Gen   86: 88375
    Gen   87: 88381
    Gen   88: 88386
    Gen   89: 88392
    Gen   90: 88400
    Gen   91: 88402
    Gen   92: 88413
    Gen   93: 88422
    Gen   94: 88430
    Gen   95: 88438
    Gen   96: 88448
    Gen   97: 88448
    Gen   98: 88455
    Gen   99: 88461

  Pokretanje 12:
    Gen    0: 73287
    Gen    1: 76497
    Gen    2: 77422
    Gen    3: 79182
    Gen    4: 79795
    Gen    5: 80702
    Gen    6: 82039
    Gen    7: 82862
    Gen    8: 83013
    Gen    9: 83718
    Gen   10: 84053
    Gen   11: 84351
    Gen   12: 84601
    Gen   13: 84734
    Gen   14: 84908
    Gen   15: 84994
    Gen   16: 85287
    Gen   17: 85294
    Gen   18: 85529
    Gen   19: 86012
    Gen   20: 86272
    Gen   21: 86446
    Gen   22: 86535
    Gen   23: 86544
    Gen   24: 86581
    Gen   25: 86650
    Gen   26: 86699
    Gen   27: 86761
    Gen   28: 86923
    Gen   29: 86943
    Gen   30: 87013
    Gen   31: 87085
    Gen   32: 87266
    Gen   33: 87319
    Gen   34: 87388
    Gen   35: 87429
    Gen   36: 87480
    Gen   37: 87498
    Gen   38: 87509
    Gen   39: 87669
    Gen   40: 87669
    Gen   41: 87691
    Gen   42: 87752
    Gen   43: 87799
    Gen   44: 87827
    Gen   45: 87847
    Gen   46: 87853
    Gen   47: 87877
    Gen   48: 87883
    Gen   49: 87899
    Gen   50: 87931
    Gen   51: 87931
    Gen   52: 87943
    Gen   53: 87954
    Gen   54: 87958
    Gen   55: 87978
    Gen   56: 87993
    Gen   57: 88001
    Gen   58: 88037
    Gen   59: 88076
    Gen   60: 88084
    Gen   61: 88097
    Gen   62: 88116
    Gen   63: 88124
    Gen   64: 88129
    Gen   65: 88135
    Gen   66: 88152
    Gen   67: 88161
    Gen   68: 88178
    Gen   69: 88187
    Gen   70: 88195
    Gen   71: 88216
    Gen   72: 88222
    Gen   73: 88231
    Gen   74: 88244
    Gen   75: 88258
    Gen   76: 88260
    Gen   77: 88277
    Gen   78: 88288
    Gen   79: 88296
    Gen   80: 88306
    Gen   81: 88325
    Gen   82: 88329
    Gen   83: 88336
    Gen   84: 88345
    Gen   85: 88353
    Gen   86: 88359
    Gen   87: 88366
    Gen   88: 88371
    Gen   89: 88380
    Gen   90: 88387
    Gen   91: 88391
