GA Hiperparametri (C++):
  Velicina populacije: 1000
  Broj generacija: 100
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.15
  Elitizam: 30
  Broj pokretanja: 15

  Pokretanje 1: 88387 dinara  (0.07s)
    Gen   48: 87762
    Gen   49: 87792
    Gen   50: 87824
    Gen   51: 87851
    Gen   52: 87862
    Gen   53: 87887
    Gen   54: 87929
    Gen   55: 87965
    Gen   56: 87965
    Gen   57: 87997
    Gen   58: 88014
    Gen   59: 88016
    Gen   60: 88050
    Gen   61: 88086
    Gen   62: 88099
    Gen   63: 88130
    Gen   64: 88147
    Gen   65: 88172
    Gen   66: 88203
    Gen   67: 88238
    Gen   68: 88238
    Gen   69: 88238
    Gen   70: 88253
    Gen   71: 88253
    Gen   72: 88262
    Gen   73: 88278
    Gen   74: 88282
    Gen   75: 88306
    Gen   76: 88307
    Gen   77: 88324
    Gen   78: 88327
    Gen   79: 88348
    Gen   80: 88370
    Gen   81: 88372
    Gen   82: 88379
    Gen   83: 88386
    Gen   84: 88389
    Gen   85: 88400
    Gen   86: 88413
    Gen   87: 88413
    Gen   88: 88418
    Gen   89: 88418
    Gen   90: 88431
    Gen   91: 88434
    Gen   92: 88434
    Gen   93: 88443
    Gen   94: 88443
    Gen   95: 88443
    Gen   96: 88443
    Gen   97: 88446
    Gen   98: 88448
    Gen   99: 88451

  Pokretanje 4:
    Gen    0: 73273
    Gen    1: 76503
    Gen    2: 77943
    Gen    3: 78649
    Gen    4: 79574
    Gen    5: 80584
    Gen    6: 81466
    Gen    7: 81655
    Gen    8: 82545
    Gen    9: 83088
    Gen   10: 83319
    Gen   11: 84067
    Gen   12: 84352
    Gen   13: 84753
    Gen   14: 84830
    Gen   15: 85182
    Gen   16: 85188
    Gen   17: 85343
    Gen   18: 85567
    Gen   19: 85567
    Gen   20: 85654
    Gen   21: 85683
    Gen   22: 85839
    Gen   23: 85919
    Gen   24: 86214
    Gen   25: 86232
    Gen   26: 86316
    Gen   27: 86401
    Gen   28: 86526
    Gen   29: 86536
    Gen   30: 86652
    Gen   31: 86915
    Gen   32: 86915
    Gen   33: 86966
    Gen   34: 87039
    Gen   35: 87094
    Gen   36: 87222
    Gen   37: 87274
    Gen   38: 87435
    Gen   39: 87486
    Gen   40: 87530
    Gen   41: 87537
    Gen   42: 87560
    Gen   43: 87625
    Gen   44: 87628
    Gen   45: 87681
    Gen   46: 87681
    Gen   47: 87700
    Gen   48: 87725
    Gen   49: 87739
    Gen   50: 87785
    Gen   51: 87824
    Gen   52: 87824
    Gen   53: 87839
    Gen   54: 87839
    Gen   55: 87871
    Gen   56: 87890
    Gen   57: 87895
    Gen   58: 87914
    Gen   59: 87914
    Gen   60: 87932
    Gen   61: 87937
    Gen   62: 87943
    Gen   63: 87957
    Gen   64: 87961
    Gen   65: 87974
    Gen   66: 88003
    Gen   67: 88003
    Gen   68: 88010
    Gen   69: 88070
    Gen   70: 88084
    Gen   71: 88084
    Gen   72: 88095
    Gen   73: 88125
    Gen   74: 88134
    Gen   75: 88143
    Gen   76: 88155
    Gen   77: 88159
    Gen   78: 88159
    Gen   79: 88175
    Gen   80: 88179
    Gen   81: 88179
    Gen   82: 88179
    Gen   83: 88181
    Gen   84: 88221
    Gen   85: 88224
    Gen   86: 88224
    Gen   87: 88224
    Gen   88: 88237
    Gen   89: 88262
    Gen   90: 88262
    Gen   91: 88263
    Gen   92: 88275
    Gen   93: 88288
    Gen   94: 88288
    Gen   95: 88288
    Gen   96: 88298
    Gen   97: 88325
    Gen   98: 88328
    Gen   99: 88332

  Pokretanje 5:
    Gen    0: 72918
    Gen    1: 75449
    Gen    2: 77622
    Gen    3: 78571
    Gen    4: 79298
    Gen    5: 79879
    Gen    6: 80835
    Gen    7: 81019
    Gen    8: 82225
    Gen    9: 82491
    Gen   10: 82723
    Gen   11: 83124
    Gen   12: 83375
    Gen   13: 83928
    Gen   14: 84013
    Gen   15: 84355
    Gen   16: 84378
    Gen   17: 84491
    Gen   18: 84665
    Gen   19: 84747
    Gen   20: 85053
    Gen   21: 85214
    Gen   22: 85243
    Gen   23: 85502
    Gen   24: 85616
    Gen   25: 85710
    Gen   26: 85970
    Gen   27: 86035
    Gen   28: 86218
    Gen   29: 86483
    Gen   30: 86511
    Gen   31: 86543
    Gen   32: 86595
    Gen   33: 86642
    Gen   34: 86698
    Gen   35: 86732
    Gen   36: 86796
    Gen   37: 86910
    Gen   38: 86928
    Gen   39: 87030
    Gen   40: 87114
    Gen   41: 87158
    Gen   42: 87158
    Gen   43: 87208
    Gen   44: 87233
    Gen   45: 87250
    Gen   46: 87263
    Gen   47: 87277
    Gen   48: 87313
    Gen   49: 87348
    Gen   50: 87424
    Gen   51: 87428
    Gen   52: 87532
    Gen   53: 87563
    Gen   54: 87622
    Gen   55: 87622
    Gen   56: 87670
    Gen   57: 87707
    Gen   58: 87729
    Gen   59: 87758
    Gen   60: 87769
    Gen   61: 87802
    Gen   62: 87811
    Gen   63: 87834
    Gen   64: 87840
    Gen   65: 87868
    Gen   66: 87883
    Gen   67: 87884
    Gen   68: 87906
    Gen   69: 87936
    Gen   70: 87953
    Gen   71: 87956
    Gen   72: 87974
    Gen   73: 87990
    Gen   74: 88002
    Gen   75: 88013
    Gen   76: 88020
    Gen   77: 88047
    Gen   78: 88047
    Gen   79: 88053
    Gen   80: 88067
    Gen   81: 88071
    Gen   82: 88073
    Gen   83: 88077
    Gen   84: 88096
    Gen   85: 88104
    Gen   86: 88108
    Gen   87: 88121
    Gen   88: 88126
    Gen   89: 88144
    Gen   90: 88144
    Gen   91: 88150
    Gen   92: 88158
    Gen   93: 88169
    Gen   94: 88169
    Gen   95: 88178
    Gen   96: 88199
    Gen   97: 88201
    Gen   98: 88213
    Gen   99: 88220

  Pokretanje 6:
    Gen    0: 72833
    Gen    1: 76467
    Gen    2: 77386
    Gen    3: 78387
    Gen    4: 79830
    Gen    5: 80308
    Gen    6: 81331
    Gen    7: 81858
    Gen    8: 82276
    Gen    9: 82628
    Gen   10: 83381
    Gen   11: 83928
    Gen   12: 84176
    Gen   13: 84191
    Gen   14: 84424
    Gen   15: 84471
    Gen   16: 84616
    Gen   17: 84708
    Gen   18: 84760
    Gen   19: 84996
    Gen   20: 85136
    Gen   21: 85539
    Gen   22: 85539
    Gen   23: 85781
    Gen   24: 85962
    Gen   25: 85983
    Gen   26: 86060
    Gen   27: 86145
    Gen   28: 86186
    Gen   29: 86429
    Gen   30: 86503
    Gen   31: 86504
    Gen   32: 86537
    Gen   33: 86572
    Gen   34: 86593
    Gen   35: 86658
    Gen   36: 86658
    Gen   37: 86710
    Gen   38: 86822
    Gen   39: 86873
    Gen   40: 86939
    Gen   41: 87068
    Gen   42: 87194
    Gen   43: 87214
    Gen   44: 87217
    Gen   45: 87345
    Gen   46: 87345
    Gen   47: 87357
    Gen   48: 87395
    Gen   49: 87452
    Gen   50: 87452
    Gen   51: 87457
    Gen   52: 87532
    Gen   53: 87592
    Gen   54: 87606
    Gen   55: 87634
    Gen   56: 87718
    Gen   57: 87729
    Gen   58: 87756
    Gen   59: 87771
    Gen   60: 87797
    Gen   61: 87797
    Gen   62: 87822
    Gen   63: 87830
    Gen   64: 87866
    Gen   65: 87873
    Gen   66: 87925
    Gen   67: 87925
    Gen   68: 87931
    Gen   69: 87946
    Gen   70: 87947
    Gen   71: 87968
    Gen   72: 87977
    Gen   73: 88020
    Gen   74: 88031
    Gen   75: 88037
    Gen   76: 88064
    Gen   77: 88069
    Gen   78: 88074
    Gen   79: 88079
    Gen   80: 88085
    Gen   81: 88094
    Gen   82: 88094
    Gen   83: 88112
    Gen   84: 88112
    Gen   85: 88115
    Gen   86: 88129
    Gen   87: 88166
    Gen   88: 88166
    Gen   89: 88168
    Gen   90: 88168
    Gen   91: 88174
    Gen   92: 88178
    Gen   93: 88205
    Gen   94: 88208
    Gen   95: 88230
    Gen   96: 88232
    Gen   97: 88238
    Gen   98: 88248
    Gen   99: 88253

  Pokretanje 7:
    Gen    0: 73171
    Gen    1: 76106
    Gen    2: 77837
    Gen    3: 78992
    Gen    4: 79892
    Gen    5: 80761
    Gen    6: 81185
    Gen    7: 81812
    Gen    8: 82677
    Gen    9: 82894
    Gen   10: 83393
    Gen   11: 83719
    Gen   12: 83883
    Gen   13: 84002
    Gen   14: 84189
    Gen   15: 84559
    Gen   16: 84571
    Gen   17: 84839
    Gen   18: 85155
    Gen   19: 85252
    Gen   20: 85290
    Gen   21: 85432
    Gen   22: 85682
    Gen   23: 85910
    Gen   24: 85987
    Gen   25: 86245
    Gen   26: 86257
    Gen   27: 86350
    Gen   28: 86440
    Gen   29: 86560
    Gen   30: 86583
    Gen   31: 86710
    Gen   32: 86718
    Gen   33: 86786
    Gen   34: 86803
    Gen   35: 86832
    Gen   36: 86876
    Gen   37: 86902
    Gen   38: 87027
    Gen   39: 87056
    Gen   40: 87133
    Gen   41: 87167
    Gen   42: 87245
    Gen   43: 87292
    Gen   44: 87312
    Gen   45: 87325
    Gen   46: 87334
    Gen   47: 87367
    Gen   48: 87451
    Gen   49: 87459
    Gen   50: 87471
    Gen   51: 87527
    Gen   52: 87527
    Gen   53: 87571
    Gen   54: 87571
    Gen   55: 87571
    Gen   56: 87573
    Gen   57: 87581
    Gen   58: 87706
    Gen   59: 87712
    Gen   60: 87755
    Gen   61: 87783
    Gen   62: 87783
    Gen   63: 87795
    Gen   64: 87795
    Gen   65: 87795
    Gen   66: 87795
    Gen   67: 87843
    Gen   68: 87855
    Gen   69: 87861
    Gen   70: 87869
    Gen   71: 87871
    Gen   72: 87871
    Gen   73: 87873
    Gen   74: 87873
    Gen   75: 87876
    Gen   76: 87877
    Gen   77: 87883
    Gen   78: 87894
    Gen   79: 87899
    Gen   80: 87899
    Gen   81: 87910
    Gen   82: 87918
    Gen   83: 87918
    Gen   84: 87946
    Gen   85: 87955
    Gen   86: 87969
    Gen   87: 87975
    Gen   88: 87983
    Gen   89: 88017
    Gen   90: 88040
    Gen   91: 88043
    Gen   92: 88056
    Gen   93: 88081
    Gen   94: 88088
    Gen   95: 88088
    Gen   96: 88088
    Gen   97: 88093
    Gen   98: 88098
    Gen   99: 88120

  Pokretanje 8:
    Gen    0: 72650
    Gen    1: 76528
    Gen    2: 78010
    Gen    3: 78983
    Gen    4: 79713
    Gen    5: 81085
    Gen    6: 81372
    Gen    7: 81869
    Gen    8: 82974
    Gen    9: 83488
    Gen   10: 83667
    Gen   11: 84207
    Gen   12: 84501
    Gen   13: 84885
    Gen   14: 85025
    Gen   15: 85199
    Gen   16: 85527
    Gen   17: 85527
    Gen   18: 85675
    Gen   19: 85752
    Gen   20: 85890
    Gen   21: 85894
    Gen   22: 86135
    Gen   23: 86221
    Gen   24: 86549
    Gen   25: 86549
    Gen   26: 86679
    Gen   27: 86692
    Gen   28: 86709
    Gen   29: 86787
    Gen   30: 86821
    Gen   31: 86884
    Gen   32: 86897
    Gen   33: 86919
    Gen   34: 86981
    Gen   35: 87015
    Gen   36: 87022
    Gen   37: 87191
    Gen   38: 87191
    Gen   39: 87261
    Gen   40: 87321
    Gen   41: 87352
    Gen   42: 87366
    Gen   43: 87367
    Gen   44: 87441
    Gen   45: 87504
    Gen   46: 87619
    Gen   47: 87619
    Gen   48: 87702
    Gen   49: 87712
    Gen   50: 87729
    Gen   51: 87841
    Gen   52: 87858
    Gen   53: 87865
    Gen   54: 87876
    Gen   55: 87903
    Gen   56: 87937
    Gen   57: 87968
    Gen   58: 87988
    Gen   59: 87988
    Gen   60: 87999
    Gen   61: 87999
    Gen   62: 88017
    Gen   63: 88017
    Gen   64: 88022
    Gen   65: 88033
    Gen   66: 88041
    Gen   67: 88041
    Gen   68: 88041
    Gen   69: 88066
    Gen   70: 88072
    Gen   71: 88074
    Gen   72: 88102
    Gen   73: 88102
    Gen   74: 88118
    Gen   75: 88150
    Gen   76: 88165
    Gen   77: 88196
    Gen   78: 88205
    Gen   79: 88208
    Gen   80: 88218
    Gen   81: 88237
    Gen   82: 88237
    Gen   83: 88248
    Gen   84: 88252
    Gen   85: 88259
    Gen   86: 88259
    Gen   87: 88259
    Gen   88: 88259
    Gen   89: 88264
    Gen   90: 88264
    Gen   91: 88264
    Gen   92: 88266
    Gen   93: 88269
    Gen   94: 88274
    Gen   95: 88307
    Gen   96: 88307
    Gen   97: 88316
    Gen   98: 88317
    Gen   99: 88317

  Pokretanje 9:
    Gen    0: 73508
    Gen    1: 76031
    Gen    2: 78760
    Gen    3: 78999
    Gen    4: 79669
    Gen    5: 80667
    Gen    6: 81180
    Gen    7: 81754
    Gen    8: 82385
    Gen    9: 82404
    Gen   10: 82942
    Gen   11: 83209
    Gen   12: 83645
    Gen   13: 83751
    Gen   14: 84242
    Gen   15: 84408
    Gen   16: 84826
    Gen   17: 84840
    Gen   18: 84957
    Gen   19: 85205
    Gen   20: 85350
    Gen   21: 85505
    Gen   22: 85863
    Gen   23: 85916
    Gen   24: 86093
    Gen   25: 86125
    Gen   26: 86249
    Gen   27: 86383
    Gen   28: 86426
    Gen   29: 86509
    Gen   30: 86534
    Gen   31: 86683
    Gen   32: 86777
    Gen   33: 86860
    Gen   34: 86906
    Gen   35: 86908
    Gen   36: 86994
    Gen   37: 87041
    Gen   38: 87086
    Gen   39: 87174
    Gen   40: 87218
    Gen   41: 87218
    Gen   42: 87293
    Gen   43: 87385
    Gen   44: 87426
    Gen   45: 87456
    Gen   46: 87537
    Gen   47: 87537
    Gen   48: 87541
    Gen   49: 87580
    Gen   50: 87594
    Gen   51: 87616
    Gen   52: 87627
    Gen   53: 87722
    Gen   54: 87751
    Gen   55: 87803
    Gen   56: 87825
    Gen   57: 87833
    Gen   58: 87858
    Gen   59: 87858
    Gen   60: 87864
    Gen   61: 87889
    Gen   62: 87910
    Gen   63: 87924
    Gen   64: 87926
    Gen   65: 87932
    Gen   66: 87962
    Gen   67: 87962
    Gen   68: 87983
    Gen   69: 87996
    Gen   70: 88022
    Gen   71: 88029
    Gen   72: 88036
    Gen   73: 88038
    Gen   74: 88075
    Gen   75: 88075
    Gen   76: 88085
    Gen   77: 88096
    Gen   78: 88129
    Gen   79: 88136
    Gen   80: 88143
    Gen   81: 88148
    Gen   82: 88156
    Gen   83: 88166
    Gen   84: 88173
    Gen   85: 88178
    Gen   86: 88183
    Gen   87: 88201
    Gen   88: 88201
    Gen   89: 88215
    Gen   90: 88218
    Gen   91: 88246
    Gen   92: 88263
    Gen   93: 88271
    Gen   94: 88288
    Gen   95: 88288
    Gen   96: 88299
    Gen   97: 88305
    Gen   98: 88308
    Gen   99: 88329

  Pokretanje 10:
    Gen    0: 73174
    Gen    1: 76716
    Gen    2: 78335
    Gen    3: 78938
    Gen    4: 79701
    Gen    5: 80831
    Gen    6: 81682
    Gen    7: 82069
    Gen    8: 82480
    Gen    9: 83781
    Gen   10: 83822
    Gen   11: 84036
    Gen   12: 84909
    Gen   13: 84950
    Gen   14: 85214
    Gen   15: 85250
    Gen   16: 85345
    Gen   17: 85632
    Gen   18: 85690
    Gen   19: 85797
    Gen   20: 86182
    Gen   21: 86207
    Gen   22: 86364
    Gen   23: 86462
    Gen   24: 86480
    Gen   25: 86610
    Gen   26: 86667
    Gen   27: 86682
    Gen   28: 86772
    Gen   29: 86845
    Gen   30: 86857
    Gen   31: 86940
    Gen   32: 87040
    Gen   33: 87143
    Gen   34: 87159
    Gen   35: 87295
    Gen   36: 87311
    Gen   37: 87321
    Gen   38: 87370
    Gen   39: 87417
    Gen   40: 87429
    Gen   41: 87467
    Gen   42: 87484
    Gen   43: 87589
    Gen   44: 87593
    Gen   45: 87607
    Gen   46: 87623
    Gen   47: 87638
    Gen   48: 87650
    Gen   49: 87698
    Gen   50: 87713
    Gen   51: 87720
    Gen   52: 87726
    Gen   53: 87778
    Gen   54: 87786
    Gen   55: 87818
    Gen   56: 87877
    Gen   57: 87877
    Gen   58: 87895
    Gen   59: 87910
    Gen   60: 87928
    Gen   61: 87928
    Gen   62: 87931
    Gen   63: 87933
    Gen   64: 87941
    Gen   65: 87951
    Gen   66: 87960
    Gen   67: 87974
    Gen   68: 88010
    Gen   69: 88030
    Gen   70: 88032
    Gen   71: 88045
    Gen   72: 88060
    Gen   73: 88109
    Gen   74: 88113
    Gen   75: 88113
    Gen   76: 88130
    Gen   77: 88134
    Gen   78: 88150
    Gen   79: 88150
    Gen   80: 88152
    Gen   81: 88155
    Gen   82: 88164
    Gen   83: 88166
    Gen   84: 88184
    Gen   85: 88184
    Gen   86: 88192
    Gen   87: 88201
    Gen   88: 88224
    Gen   89: 88230
    Gen   90: 88237
    Gen   91: 88247
    Gen   92: 88267
    Gen   93: 88284
    Gen   94: 88288
    Gen   95: 88296
    Gen   96: 88300
    Gen   97: 88313
    Gen   98: 88313
    Gen   99: 88323

  Pokretanje 11:
    Gen    0: 72670
    Gen    1: 75389
    Gen    2: 77147
    Gen    3: 78375
    Gen    4: 79621
    Gen    5: 80124
    Gen    6: 80659
    Gen    7: 82092
    Gen    8: 82180
    Gen    9: 82680
    Gen   10: 83070
    Gen   11: 83437
    Gen   12: 83655
    Gen   13: 83944
    Gen   14: 84441
    Gen   15: 84810
    Gen   16: 85016
    Gen   17: 85175
    Gen   18: 85176
    Gen   19: 85215
    Gen   20: 85468
    Gen   21: 85504
    Gen   22: 85597
    Gen   23: 85965
    Gen   24: 86052
    Gen   25: 86246
    Gen   26: 86308
    Gen   27: 86504
    Gen   28: 86529
    Gen   29: 86570
    Gen   30: 86692
    Gen   31: 86785
    Gen   32: 86828
    Gen   33: 86891
    Gen   34: 87008
    Gen   35: 87018
    Gen   36: 87068
    Gen   37: 87135
    Gen   38: 87207
    Gen   39: 87263
    Gen   40: 87348
    Gen   41: 87464
    Gen   42: 87519
    Gen   43: 87547
    Gen   44: 87548
    Gen   45: 87572
    Gen   46: 87578
    Gen   47: 87592
    Gen   48: 87641
    Gen   49: 87664
    Gen   50: 87717
    Gen   51: 87749
    Gen   52: 87762
    Gen   53: 87790
    Gen   54: 87818
    Gen   55: 87835
    Gen   56: 87880
    Gen   57: 87881
    Gen   58: 87915
    Gen   59: 87932
    Gen   60: 87957
    Gen   61: 88015
    Gen   62: 88039
    Gen   63: 88041
    Gen   64: 88092
    Gen   65: 88096
    Gen   66: 88096
    Gen   67: 88144
    Gen   68: 88145
    Gen   69: 88156
    Gen   70: 88163
    Gen   71: 88184
    Gen   72: 88184
    Gen   73: 88200
    Gen   74: 88215
    Gen   75: 88215
    Gen   76: 88226
    Gen   77: 88226
    Gen   78: 88230
    Gen   79: 88242
    Gen   80: 88253
    Gen   81: 88256
    Gen   82: 88263
    Gen   83: 88267
    Gen   84: 88273
    Gen   85: 88273
    Gen   86: 88281
    Gen   87: 88297
    Gen   88: 88316
    Gen   89: 88337
    Gen   90: 88357
    Gen   91: 88362
    Gen   92: 88366
    Gen   93: 88374
    Gen   94: 88381
    Gen   95: 88386
    Gen   96: 88396
    Gen   97: 88396
    Gen   98: 88421
    Gen   99: 88436

  Pokretanje 12:
    Gen    0: 72867
    Gen    1: 75687
    Gen    2: 78086
    Gen    3: 79197
    Gen    4: 79901
    Gen    5: 80551
    Gen    6: 81978
    Gen    7: 82327
    Gen    8: 82563
    Gen    9: 83441
    Gen   10: 83486
    Gen   11: 83775
    Gen   12: 83849
    Gen   13: 84283
    Gen   14: 84318
    Gen   15: 84480
    Gen   16: 84661
    Gen   17: 84815
    Gen   18: 85006
    Gen   19: 85098
    Gen   20: 85205
    Gen   21: 85367
    Gen   22: 85642
    Gen   23: 85971
    Gen   24: 86132
    Gen   25: 86279
    Gen   26: 86322
    Gen   27: 86463
    Gen   28: 86485
    Gen   29: 86674
    Gen   30: 86747
    Gen   31: 86756
    Gen   32: 86891
    Gen   33: 86891
    Gen   34: 86918
    Gen   35: 87028
    Gen   36: 87028
    Gen   37: 87079
    Gen   38: 87087
    Gen   39: 87169
    Gen   40: 87206
    Gen   41: 87222
    Gen   42: 87264
    Gen   43: 87308
    Gen   44: 87343
    Gen   45: 87413
    Gen   46: 87424
    Gen   47: 87585
    Gen   48: 87601
    Gen   49: 87624
    Gen   50: 87656
    Gen   51: 87673
    Gen   52: 87678
    Gen   53: 87711
    Gen   54: 87722
    Gen   55: 87736
    Gen   56: 87780
    Gen   57: 87782
    Gen   58: 87818
    Gen   59: 87859
    Gen   60: 87865
    Gen   61: 87888
    Gen   62: 87888
    Gen   63: 87904
    Gen   64: 87920
    Gen   65: 87949
    Gen   66: 87965
    Gen   67: 87986
    Gen   68: 88004
    Gen   69: 88004
    Gen   70: 88010
    Gen   71: 88020
    Gen   72: 88030
    Gen   73: 88037
    Gen   74: 88051
    Gen   75: 88064
    Gen   76: 88064
    Gen   77: 88080
    Gen   78: 88082
    Gen   79: 88092
    Gen   80: 88098
    Gen   81: 88109
    Gen   82: 88109
    Gen   83: 88123
    Gen   84: 88125
    Gen   85: 88134
    Gen   86: 88149
    Gen   87: 88184
    Gen   88: 88184
    Gen   89: 88192
    Gen   90: 88199
    Gen   91: 88205
