GA Hiperparametri (C++):
  Velicina populacije: 100
  Broj generacija: 1000
  Velicina turnira: 3
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 0.15
  Elitizam: 3
  Broj pokretanja: 15

  Pokretanje 1: 88420 dinara  (0.06s)
    Gen   72: 85637
    Gen   73: 85646
    Gen   74: 85665
    Gen   75: 85675
    Gen   76: 85675
    Gen   77: 85703
    Gen   78: 86141
    Gen   79: 86141
    Gen   80: 86141
    Gen   81: 86185
    Gen   82: 86210
    Gen   83: 86263
    Gen   84: 86280
    Gen   85: 86280
    Gen   86: 86290
    Gen   87: 86290
    Gen   88: 86290
    Gen   89: 86296
    Gen   90: 86296
    Gen   91: 86296
    Gen   92: 86296
    Gen   93: 86297
    Gen   94: 86443
    Gen   95: 86456
    Gen   96: 86456
    Gen   97: 86458
    Gen   98: 86460
    Gen   99: 86523
    Gen  100: 86531
    Gen  101: 86579
    Gen  102: 86587
    Gen  103: 86612
    Gen  104: 86612
    Gen  105: 86619
    Gen  106: 86816
    Gen  107: 86816
    Gen  108: 86828
    Gen  109: 86843
    Gen  110: 86904
    Gen  111: 86904
    Gen  112: 86907
    Gen  113: 86919
    Gen  114: 86931
    Gen  115: 87041
    Gen  116: 87052
    Gen  117: 87107
    Gen  118: 87115
    Gen  119: 87154
    Gen  120: 87173
    Gen  121: 87201
    Gen  122: 87207
    Gen  123: 87247
    Gen  124: 87247
    Gen  125: 87247
    Gen  126: 87277
    Gen  127: 87277
    Gen  128: 87280
    Gen  129: 87280
    Gen  130: 87280
    Gen  131: 87280
    Gen  132: 87280
    Gen  133: 87280
    Gen  134: 87280
    Gen  135: 87280
    Gen  136: 87280
    Gen  137: 87280
    Gen  138: 87287
    Gen  139: 87287
    Gen  140: 87287
    Gen  141: 87287
    Gen  142: 87303
    Gen  143: 87309
    Gen  144: 87312
    Gen  145: 87315
    Gen  146: 87342
    Gen  147: 87342
    Gen  148: 87348
    Gen  149: 87348
    Gen  150: 87350
    Gen  151: 87350
    Gen  152: 87385
    Gen  153: 87389
    Gen  154: 87408
    Gen  155: 87408
    Gen  156: 87412
    Gen  157: 87497
    Gen  158: 87497
    Gen  159: 87541
    Gen  160: 87541
    Gen  161: 87551
    Gen  162: 87551
    Gen  163: 87553
    Gen  164: 87553
    Gen  165: 87561
    Gen  166: 87580
    Gen  167: 87590
    Gen  168: 87590
    Gen  169: 87590
    Gen  170: 87609
    Gen  171: 87609
    Gen  172: 87609
    Gen  173: 87609
    Gen  174: 87609
    Gen  175: 87609
    Gen  176: 87609
    Gen  177: 87609
    Gen  178: 87619
    Gen  179: 87619
    Gen  180: 87718
    Gen  181: 87718
    Gen  182: 87728
    Gen  183: 87728
    Gen  184: 87737
    Gen  185: 87737
    Gen  186: 87737
    Gen  187: 87737
    Gen  188: 87737
    Gen  189: 87737
    Gen  190: 87737
    Gen  191: 87737
    Gen  192: 87737
    Gen  193: 87738
    Gen  194: 87738
    Gen  195: 87738
    Gen  196: 87738
    Gen  197: 87738
    Gen  198: 87753
    Gen  199: 87823
    Gen  200: 87824
    Gen  201: 87824
    Gen  202: 87828
    Gen  203: 87832
    Gen  204: 87834
    Gen  205: 87834
    Gen  206: 87834
    Gen  207: 87836
    Gen  208: 87838
    Gen  209: 87842
    Gen  210: 87847
    Gen  211: 87847
    Gen  212: 87857
    Gen  213: 87857
    Gen  214: 87857
    Gen  215: 87857
    Gen  216: 87857
    Gen  217: 87857
    Gen  218: 87974
    Gen  219: 87974
    Gen  220: 87974
    Gen  221: 87974
    Gen  222: 87974
    Gen  223: 87974
    Gen  224: 87974
    Gen  225: 88003
    Gen  226: 88003
    Gen  227: 88003
    Gen  228: 88003
    Gen  229: 88003
    Gen  230: 88003
    Gen  231: 88003
    Gen  232: 88039
    Gen  233: 88039
    Gen  234: 88039
    Gen  235: 88039
    Gen  236: 88039
    Gen  237: 88039
    Gen  238: 88039
    Gen  239: 88046
    Gen  240: 88046
    Gen  241: 88046
    Gen  242: 88046
    Gen  243: 88046
    Gen  244: 88046
    Gen  245: 88046
    Gen  246: 88046
    Gen  247: 88046
    Gen  248: 88046
    Gen  249: 88046
    Gen  250: 88046
    Gen  251: 88046
    Gen  252: 88046
    Gen  253: 88046
    Gen  254: 88046
    Gen  255: 88046
    Gen  256: 88046
    Gen  257: 88046
    Gen  258: 88046
    Gen  259: 88046
    Gen  260: 88046
    Gen  261: 88046
    Gen  262: 88046
    Gen  263: 88046
    Gen  264: 88046
    Gen  265: 88046
    Gen  266: 88046
    Gen  267: 88046
    Gen  268: 88046
    Gen  269: 88046
    Gen  270: 88046
    Gen  271: 88046
    Gen  272: 88046
    Gen  273: 88046
    Gen  274: 88046
    Gen  275: 88046
    Gen  276: 88046
    Gen  277: 88046
    Gen  278: 88046
    Gen  279: 88046
    Gen  280: 88046
    Gen  281: 88051
    Gen  282: 88051
    Gen  283: 88051
    Gen  284: 88051
    Gen  285: 88051
    Gen  286: 88051
    Gen  287: 88051
    Gen  288: 88051
    Gen  289: 88051
    Gen  290: 88052
    Gen  291: 88052
    Gen  292: 88079
    Gen  293: 88079
    Gen  294: 88082
    Gen  295: 88082
    Gen  296: 88082
    Gen  297: 88082
    Gen  298: 88082
    Gen  299: 88082
    Gen  300: 88084
    Gen  301: 88084
    Gen  302: 88084
    Gen  303: 88089
    Gen  304: 88089
    Gen  305: 88089
    Gen  306: 88089
    Gen  307: 88089
    Gen  308: 88089
    Gen  309: 88089
    Gen  310: 88089
    Gen  311: 88089
    Gen  312: 88089
    Gen  313: 88089
    Gen  314: 88089
    Gen  315: 88089
    Gen  316: 88089
    Gen  317: 88089
    Gen  318: 88089
    Gen  319: 88089
    Gen  320: 88089
    Gen  321: 88089
    Gen  322: 88089
    Gen  323: 88089
    Gen  324: 88089
    Gen  325: 88089
    Gen  326: 88089
    Gen  327: 88089
    Gen  328: 88089
    Gen  329: 88089
    Gen  330: 88089
    Gen  331: 88089
    Gen  332: 88089
    Gen  333: 88089
    Gen  334: 88089
    Gen  335: 88089
    Gen  336: 88089
    Gen  337: 88089
    Gen  338: 88089
    Gen  339: 88089
    Gen  340: 88089
    Gen  341: 88089
    Gen  342: 88090
    Gen  343: 88090
    Gen  344: 88091
    Gen  345: 88097
    Gen  346: 88097
    Gen  347: 88103
    Gen  348: 88103
    Gen  349: 88103
    Gen  350: 88103
    Gen  351: 88104
    Gen  352: 88104
    Gen  353: 88104
    Gen  354: 88104
    Gen  355: 88104
    Gen  356: 88104
    Gen  357: 88104
    Gen  358: 88104
    Gen  359: 88104
    Gen  360: 88104
    Gen  361: 88104
    Gen  362: 88104
    Gen  363: 88104
    Gen  364: 88104
    Gen  365: 88104
    Gen  366: 88104
    Gen  367: 88104
    Gen  368: 88104
    Gen  369: 88104
    Gen  370: 88104
    Gen  371: 88104
    Gen  372: 88104
    Gen  373: 88104
    Gen  374: 88104
    Gen  375: 88104
    Gen  376: 88104
    Gen  377: 88104
    Gen  378: 88104
    Gen  379: 88104
    Gen  380: 88104
    Gen  381: 88104
    Gen  382: 88104
    Gen  383: 88104
    Gen  384: 88104
    Gen  385: 88104
    Gen  386: 88104
    Gen  387: 88104
    Gen  388: 88104
    Gen  389: 88104
    Gen  390: 88104
    Gen  391: 88104
    Gen  392: 88104
    Gen  393: 88104
    Gen  394: 88104
    Gen  395: 88104
    Gen  396: 88104
    Gen  397: 88104
    Gen  398: 88104
    Gen  399: 88104
    Gen  400: 88104
    Gen  401: 88104
    Gen  402: 88104
    Gen  403: 88104
    Gen  404: 88104
    Gen  405: 88104
    Gen  406: 88104
    Gen  407: 88104
    Gen  408: 88104
    Gen  409: 88104
    Gen  410: 88104
    Gen  411: 88104
    Gen  412: 88104
    Gen  413: 88104
    Gen  414: 88104
    Gen  415: 88104
    Gen  416: 88104
    Gen  417: 88104
    Gen  418: 88104
    Gen  419: 88104
    Gen  420: 88104
    Gen  421: 88111
    Gen  422: 88111
    Gen  423: 88111
    Gen  424: 88111
    Gen  425: 88125
    Gen  426: 88126
    Gen  427: 88126
    Gen  428: 88131
    Gen  429: 88131
    Gen  430: 88131
    Gen  431: 88134
    Gen  432: 88134
    Gen  433: 88134
    Gen  434: 88173
    Gen  435: 88173
    Gen  436: 88176
    Gen  437: 88190
    Gen  438: 88190
    Gen  439: 88190
    Gen  440: 88192
    Gen  441: 88193
    Gen  442: 88193
    Gen  443: 88195
    Gen  444: 88195
    Gen  445: 88199
    Gen  446: 88199
    Gen  447: 88199
    Gen  448: 88199
    Gen  449: 88199
    Gen  450: 88199
    Gen  451: 88199
    Gen  452: 88199
    Gen  453: 88199
    Gen  454: 88199
    Gen  455: 88199
    Gen  456: 88200
    Gen  457: 88200
    Gen  458: 88200
    Gen  459: 88200
    Gen  460: 88200
    Gen  461: 88200
    Gen  462: 88200
    Gen  463: 88200
    Gen  464: 88200
    Gen  465: 88200
    Gen  466: 88200
    Gen  467: 88200
    Gen  468: 88200
    Gen  469: 88200
    Gen  470: 88200
    Gen  471: 88200
    Gen  472: 88200
    Gen  473: 88200
    Gen  474: 88200
    Gen  475: 88200
    Gen  476: 88200
    Gen  477: 88200
    Gen  478: 88200
    Gen  479: 88200
    Gen  480: 88200
    Gen  481: 88200
    Gen  482: 88200
    Gen  483: 88200
    Gen  484: 88200
    Gen  485: 88200
    Gen  486: 88200
    Gen  487: 88200
    Gen  488: 88200
    Gen  489: 88200
    Gen  490: 88200
    Gen  491: 88200
    Gen  492: 88200
    Gen  493: 88200
    Gen  494: 88200
    Gen  495: 88200
    Gen  496: 88200
    Gen  497: 88200
    Gen  498: 88200
    Gen  499: 88200
    Gen  500: 88200
    Gen  501: 88200
    Gen  502: 88200
    Gen  503: 88200
    Gen  504: 88200
    Gen  505: 88200
    Gen  506: 88200
    Gen  507: 88200
    Gen  508: 88200
    Gen  509: 88200
    Gen  510: 88200
    Gen  511: 88200
    Gen  512: 88201
    Gen  513: 88201
    Gen  514: 88201
    Gen  515: 88201
    Gen  516: 88201
    Gen  517: 88203
    Gen  518: 88203
    Gen  519: 88203
    Gen  520: 88203
    Gen  521: 88203
    Gen  522: 88203
    Gen  523: 88203
    Gen  524: 88203
    Gen  525: 88203
    Gen  526: 88203
    Gen  527: 88203
    Gen  528: 88203
    Gen  529: 88203
    Gen  530: 88203
    Gen  531: 88203
    Gen  532: 88203
    Gen  533: 88203
    Gen  534: 88203
    Gen  535: 88203
    Gen  536: 88203
    Gen  537: 88203
    Gen  538: 88203
    Gen  539: 88203
    Gen  540: 88203
    Gen  541: 88203
    Gen  542: 88203
    Gen  543: 88203
    Gen  544: 88203
    Gen  545: 88203
    Gen  546: 88203
    Gen  547: 88203
    Gen  548: 88203
    Gen  549: 88203
    Gen  550: 88203
    Gen  551: 88203
    Gen  552: 88203
    Gen  553: 88203
    Gen  554: 88203
    Gen  555: 88203
    Gen  556: 88203
    Gen  557: 88203
    Gen  558: 88203
    Gen  559: 88203
    Gen  560: 88203
    Gen  561: 88203
    Gen  562: 88203
    Gen  563: 88203
    Gen  564: 88203
    Gen  565: 88203
    Gen  566: 88203
    Gen  567: 88203
    Gen  568: 88203
    Gen  569: 88203
    Gen  570: 88203
    Gen  571: 88203
    Gen  572: 88203
    Gen  573: 88203
    Gen  574: 88203
    Gen  575: 88203
    Gen  576: 88203
    Gen  577: 88203
    Gen  578: 88203
    Gen  579: 88203
    Gen  580: 88203
    Gen  581: 88203
    Gen  582: 88203
    Gen  583: 88203
    Gen  584: 88203
    Gen  585: 88203
    Gen  586: 88203
    Gen  587: 88203
    Gen  588: 88203
    Gen  589: 88203
    Gen  590: 88203
    Gen  591: 88203
    Gen  592: 88203
    Gen  593: 88203
    Gen  594: 88203
    Gen  595: 88203
    Gen  596: 88203
    Gen  597: 88203
    Gen  598: 88203
    Gen  599: 88203
    Gen  600: 88203
    Gen  601: 88203
    Gen  602: 88203
    Gen  603: 88203
    Gen  604: 88203
    Gen  605: 88203
    Gen  606: 88203
    Gen  607: 88203
    Gen  608: 88203
    Gen  609: 88203
    Gen  610: 88203
    Gen  611: 88203
    Gen  612: 88203
    Gen  613: 88203
    Gen  614: 88203
    Gen  615: 88203
    Gen  616: 88203
    Gen  617: 88203
    Gen  618: 88203
    Gen  619: 88203
    Gen  620: 88203
    Gen  621: 88203
    Gen  622: 88203
    Gen  623: 88203
    Gen  624: 88203
    Gen  625: 88211
    Gen  626: 88224
    Gen  627: 88224
    Gen  628: 88236
    Gen  629: 88249
    Gen  630: 88260
    Gen  631: 88263
    Gen  632: 88273
    Gen  633: 88273
    Gen  634: 88273
    Gen  635: 88278
    Gen  636: 88283
    Gen  637: 88283
    Gen  638: 88283
    Gen  639: 88293
    Gen  640: 88303
    Gen  641: 88306
    Gen  642: 88306
    Gen  643: 88311
    Gen  644: 88311
    Gen  645: 88314
    Gen  646: 88314
    Gen  647: 88314
    Gen  648: 88314
    Gen  649: 88319
    Gen  650: 88319
    Gen  651: 88319
    Gen  652: 88322
    Gen  653: 88322
    Gen  654: 88322
    Gen  655: 88325
    Gen  656: 88325
    Gen  657: 88325
    Gen  658: 88325
    Gen  659: 88325
    Gen  660: 88325
    Gen  661: 88325
    Gen  662: 88325
    Gen  663: 88325
    Gen  664: 88325
    Gen  665: 88325
    Gen  666: 88325
    Gen  667: 88325
    Gen  668: 88325
    Gen  669: 88325
    Gen  670: 88325
    Gen  671: 88325
    Gen  672: 88325
    Gen  673: 88325
    Gen  674: 88325
    Gen  675: 88325
    Gen  676: 88325
    Gen  677: 88325
    Gen  678: 88325
    Gen  679: 88325
    Gen  680: 88325
    Gen  681: 88325
    Gen  682: 88325
    Gen  683: 88325
    Gen  684: 88325
    Gen  685: 88325
    Gen  686: 88325
    Gen  687: 88325
    Gen  688: 88325
    Gen  689: 88325
    Gen  690: 88325
    Gen  691: 88325
    Gen  692: 88325
    Gen  693: 88325
    Gen  694: 88325
    Gen  695: 88325
    Gen  696: 88325
    Gen  697: 88325
    Gen  698: 88325
    Gen  699: 88325
    Gen  700: 88325
    Gen  701: 88325
    Gen  702: 88325
    Gen  703: 88325
    Gen  704: 88325
    Gen  705: 88328
    Gen  706: 88328
    Gen  707: 88328
    Gen  708: 88328
    Gen  709: 88329
    Gen  710: 88329
    Gen  711: 88338
    Gen  712: 88338
    Gen  713: 88340
    Gen  714: 88340
    Gen  715: 88341
    Gen  716: 88341
    Gen  717: 88341
    Gen  718: 88341
    Gen  719: 88341
    Gen  720: 88341
    Gen  721: 88341
    Gen  722: 88341
    Gen  723: 88341
    Gen  724: 88341
    Gen  725: 88341
    Gen  726: 88341
    Gen  727: 88342
    Gen  728: 88342
    Gen  729: 88342
    Gen  730: 88342
    Gen  731: 88342
    Gen  732: 88342
    Gen  733: 88342
    Gen  734: 88342
    Gen  735: 88342
    Gen  736: 88344
    Gen  737: 88344
    Gen  738: 88344
    Gen  739: 88344
    Gen  740: 88344
    Gen  741: 88347
    Gen  742: 88347
    Gen  743: 88347
    Gen  744: 88347
    Gen  745: 88347
    Gen  746: 88347
    Gen  747: 88347
    Gen  748: 88347
    Gen  749: 88347
    Gen  750: 88347
    Gen  751: 88347
    Gen  752: 88347
    Gen  753: 88347
    Gen  754: 88347
    Gen  755: 88347
    Gen  756: 88347
    Gen  757: 88347
    Gen  758: 88347
    Gen  759: 88355
    Gen  760: 88355
    Gen  761: 88355
    Gen  762: 88355
    Gen  763: 88355
    Gen  764: 88355
    Gen  765: 88355
    Gen  766: 88355
    Gen  767: 88355
    Gen  768: 88355
    Gen  769: 88355
    Gen  770: 88360
    Gen  771: 88360
    Gen  772: 88360
    Gen  773: 88360
    Gen  774: 88360
    Gen  775: 88360
    Gen  776: 88360
    Gen  777: 88360
    Gen  778: 88360
    Gen  779: 88360
    Gen  780: 88360
    Gen  781: 88360
    Gen  782: 88360
    Gen  783: 88360
    Gen  784: 88362
    Gen  785: 88362
    Gen  786: 88362
    Gen  787: 88362
    Gen  788: 88362
    Gen  789: 88362
    Gen  790: 88362
    Gen  791: 88362
    Gen  792: 88362
    Gen  793: 88362
    Gen  794: 88362
    Gen  795: 88362
    Gen  796: 88362
    Gen  797: 88362
    Gen  798: 88362
    Gen  799: 88362
    Gen  800: 88362
    Gen  801: 88362
    Gen  802: 88362
    Gen  803: 88362
    Gen  804: 88362
    Gen  805: 88362
    Gen  806: 88362
    Gen  807: 88362
    Gen  808: 88362
    Gen  809: 88362
    Gen  810: 88362
    Gen  811: 88362
    Gen  812: 88362
    Gen  813: 88362
    Gen  814: 88362
    Gen  815: 88362
    Gen  816: 88362
    Gen  817: 88362
    Gen  818: 88362
    Gen  819: 88362
    Gen  820: 88362
    Gen  821: 88362
    Gen  822: 88362
    Gen  823: 88362
    Gen  824: 88362
    Gen  825: 88362
    Gen  826: 88362
    Gen  827: 88362
    Gen  828: 88362
    Gen  829: 88362
    Gen  830: 88362
    Gen  831: 88362
    Gen  832: 88362
    Gen  833: 88362
    Gen  834: 88362
    Gen  835: 88362
    Gen  836: 88362
    Gen  837: 88362
    Gen  838: 88362
    Gen  839: 88362
    Gen  840: 88362
    Gen  841: 88362
    Gen  842: 88362
    Gen  843: 88362
    Gen  844: 88362
    Gen  845: 88362
    Gen  846: 88362
    Gen  847: 88362
    Gen  848: 88362
    Gen  849: 88362
    Gen  850: 88362
    Gen  851: 88362
    Gen  852: 88362
    Gen  853: 88362
    Gen  854: 88362
    Gen  855: 88362
    Gen  856: 88362
    Gen  857: 88362
    Gen  858: 88362
    Gen  859: 88362
    Gen  860: 88395
    Gen  861: 88395
    Gen  862: 88395
    Gen  863: 88395
    Gen  864: 88395
    Gen  865: 88395
    Gen  866: 88395
    Gen  867: 88395
    Gen  868: 88395
    Gen  869: 88395
    Gen  870: 88395
    Gen  871: 88395
    Gen  872: 88395
    Gen  873: 88395
    Gen  874: 88395
    Gen  875: 88395
    Gen  876: 88395
    Gen  877: 88395
    Gen  878: 88395
    Gen  879: 88395
    Gen  880: 88395
    Gen  881: 88395
    Gen  882: 88395
    Gen  883: 88395
    Gen  884: 88395
    Gen  885: 88403
    Gen  886: 88403
    Gen  887: 88403
    Gen  888: 88403
    Gen  889: 88403
    Gen  890: 88403
    Gen  891: 88403
    Gen  892: 88403
    Gen  893: 88403
    Gen  894: 88420
    Gen  895: 88420
    Gen  896: 88420
    Gen  897: 88420
    Gen  898: 88420
    Gen  899: 88420
    Gen  900: 88420
    Gen  901: 88420
    Gen  902: 88420
    Gen  903: 88420
    Gen  904: 88420
    Gen  905: 88420
    Gen  906: 88420
    Gen  907: 88420
    Gen  908: 88420
    Gen  909: 88420
    Gen  910: 88420
    Gen  911: 88420
    Gen  912: 88420
    Gen  913: 88420
    Gen  914: 88420
    Gen  915: 88420
    Gen  916: 88420
    Gen  917: 88420
    Gen  918: 88420
    Gen  919: 88420
    Gen  920: 88420
    Gen  921: 88420
    Gen  922: 88420
    Gen  923: 88420
    Gen  924: 88420
    Gen  925: 88420
    Gen  926: 88420
    Gen  927: 88420
    Gen  928: 88420
    Gen  929: 88420
    Gen  930: 88420
    Gen  931: 88420
    Gen  932: 88420
    Gen  933: 88420
    Gen  934: 88420
    Gen  935: 88420
    Gen  936: 88420
    Gen  937: 88420
    Gen  938: 88420
    Gen  939: 88420
    Gen  940: 88420
    Gen  941: 88420
    Gen  942: 88420
    Gen  943: 88420
    Gen  944: 88420
    Gen  945: 88420
    Gen  946: 88420
    Gen  947: 88420
    Gen  948: 88420
    Gen  949: 88420
    Gen  950: 88420
    Gen  951: 88420
    Gen  952: 88420
    Gen  953: 88420
    Gen  954: 88420
    Gen  955: 88420
    Gen  956: 88420
    Gen  957: 88420
    Gen  958: 88420
    Gen  959: 88420
    Gen  960: 88420
    Gen  961: 88420
    Gen  962: 88420
    Gen  963: 88420
    Gen  964: 88420
    Gen  965: 88420
    Gen  966: 88420
    Gen  967: 88420
    Gen  968: 88420
    Gen  969: 88420
    Gen  970: 88420
    Gen  971: 88420
    Gen  972: 88420
    Gen  973: 88420
    Gen  974: 88420
    Gen  975: 88420
    Gen  976: 88420
    Gen  977: 88420
    Gen  978: 88420
    Gen  979: 88420
    Gen  980: 88420
    Gen  981: 88420
    Gen  982: 88420
    Gen  983: 88420
    Gen  984: 88420
    Gen  985: 88420
    Gen  986: 88420
    Gen  987: 88420
    Gen  988: 88420
    Gen  989: 88420
    Gen  990: 88420
    Gen  991: 88420
    Gen  992: 88420
    Gen  993: 88420
    Gen  994: 88420
    Gen  995: 88420
    Gen  996: 88420
    Gen  997: 88420
    Gen  998: 88420
    Gen  999: 88420

  Pokretanje 2:
    Gen    0: 72204
    Gen    1: 74850
    Gen    2: 75933
    Gen    3: 76762
    Gen    4: 78749
    Gen    5: 79504
    Gen    6: 79785
    Gen    7: 79952
    Gen    8: 80324
    Gen    9: 80379
    Gen   10: 80623
    Gen   11: 80846
    Gen   12: 81150
    Gen   13: 81269
    Gen   14: 81519
    Gen   15: 83072
    Gen   16: 83072
    Gen   17: 83185
    Gen   18: 83222
    Gen   19: 83266
    Gen   20: 83266
    Gen   21: 83323
    Gen   22: 83324
    Gen   23: 83693
    Gen   24: 83757
    Gen   25: 84094
    Gen   26: 84124
    Gen   27: 84140
    Gen   28: 84237
    Gen   29: 84308
    Gen   30: 84336
    Gen   31: 84407
    Gen   32: 84553
    Gen   33: 84553
    Gen   34: 84572
    Gen   35: 84658
    Gen   36: 84679
    Gen   37: 84685
    Gen   38: 84685
    Gen   39: 84700
    Gen   40: 84903
    Gen   41: 84903
    Gen   42: 85017
    Gen   43: 85225
    Gen   44: 85325
    Gen   45: 85405
    Gen   46: 85549
    Gen   47: 85574
    Gen   48: 85574
    Gen   49: 85614
    Gen   50: 85614
    Gen   51: 85619
    Gen   52: 85647
    Gen   53: 85740
    Gen   54: 85761
    Gen   55: 85761
    Gen   56: 85770
    Gen   57: 85879
    Gen   58: 85879
    Gen   59: 85883
    Gen   60: 85897
    Gen   61: 85983
    Gen   62: 85983
    Gen   63: 86050
    Gen   64: 86136
    Gen   65: 86136
    Gen   66: 86169
    Gen   67: 86329
    Gen   68: 86329
    Gen   69: 86336
    Gen   70: 86338
    Gen   71: 86338
    Gen   72: 86338
    Gen   73: 86338
    Gen   74: 86338
    Gen   75: 86392
    Gen   76: 86400
    Gen   77: 86407
    Gen   78: 86421
    Gen   79: 86421
    Gen   80: 86421
    Gen   81: 86425
    Gen   82: 86434
    Gen   83: 86438
    Gen   84: 86438
    Gen   85: 86438
    Gen   86: 86438
    Gen   87: 86438
    Gen   88: 86438
    Gen   89: 86438
    Gen   90: 86438
    Gen   91: 86438
    Gen   92: 86438
    Gen   93: 86438
    Gen   94: 86481
    Gen   95: 86481
    Gen   96: 86638
    Gen   97: 86638
    Gen   98: 86657
    Gen   99: 86691
    Gen  100: 86727
    Gen  101: 86731
    Gen  102: 86739
    Gen  103: 86750
    Gen  104: 86764
    Gen  105: 86764
    Gen  106: 86767
    Gen  107: 86767
    Gen  108: 86767
    Gen  109: 86836
    Gen  110: 86836
    Gen  111: 86836
    Gen  112: 86836
    Gen  113: 86836
    Gen  114: 86838
    Gen  115: 86838
    Gen  116: 86838
    Gen  117: 86838
    Gen  118: 86855
    Gen  119: 86855
    Gen  120: 86855
    Gen  121: 86855
    Gen  122: 86862
    Gen  123: 86872
    Gen  124: 86878
    Gen  125: 86878
    Gen  126: 86926
    Gen  127: 86926
    Gen  128: 86926
    Gen  129: 86926
    Gen  130: 86927
    Gen  131: 87007
    Gen  132: 87007
    Gen  133: 87033
    Gen  134: 87042
    Gen  135: 87059
    Gen  136: 87059
    Gen  137: 87062
    Gen  138: 87063
    Gen  139: 87069
    Gen  140: 87078
    Gen  141: 87111
    Gen  142: 87111
    Gen  143: 87138
    Gen  144: 87159
    Gen  145: 87178
    Gen  146: 87178
    Gen  147: 87202
    Gen  148: 87210
    Gen  149: 87320
    Gen  150: 87320
    Gen  151: 87333
    Gen  152: 87335
    Gen  153: 87335
    Gen  154: 87336
    Gen  155: 87336
    Gen  156: 87336
    Gen  157: 87339
    Gen  158: 87340
    Gen  159: 87354
    Gen  160: 87354
    Gen  161: 87354
    Gen  162: 87359
    Gen  163: 87360
    Gen  164: 87368
    Gen  165: 87370
    Gen  166: 87370
    Gen  167: 87370
    Gen  168: 87370
    Gen  169: 87378
    Gen  170: 87379
    Gen  171: 87379
    Gen  172: 87379
    Gen  173: 87389
    Gen  174: 87389
    Gen  175: 87390
    Gen  176: 87390
    Gen  177: 87390
    Gen  178: 87390
    Gen  179: 87390
    Gen  180: 87390
    Gen  181: 87390
    Gen  182: 87390
    Gen  183: 87390
    Gen  184: 87390
    Gen  185: 87390
    Gen  186: 87390
    Gen  187: 87390
    Gen  188: 87390
    Gen  189: 87390
    Gen  190: 87390
    Gen  191: 87390
    Gen  192: 87390
    Gen  193: 87390
    Gen  194: 87390
    Gen  195: 87390
    Gen  196: 87390
    Gen  197: 87390
    Gen  198: 87390
    Gen  199: 87390
    Gen  200: 87390
    Gen  201: 87390
    Gen  202: 87390
